time_local,time_utc,total_charging,total_discharging,net_output
2024-12-12T00:00:00-06:00,2024-12-12 06:00:00+00:00,-301.69,33.9,-267.79
2024-12-12T00:05:00-06:00,2024-12-12 06:05:00+00:00,-328.367,123.621,-204.746
2024-12-12T00:10:00-06:00,2024-12-12 06:10:00+00:00,-317.593,210.371,-107.223
2024-12-12T00:15:00-06:00,2024-12-12 06:15:00+00:00,-258.558,201.271,-57.287
2024-12-12T00:20:00-06:00,2024-12-12 06:20:00+00:00,-339.738,143.349,-196.388
2024-12-12T00:25:00-06:00,2024-12-12 06:25:00+00:00,-399.764,144.325,-255.438
2024-12-12T00:30:00-06:00,2024-12-12 06:30:00+00:00,-373.911,134.49,-239.421
2024-12-12T00:35:00-06:00,2024-12-12 06:35:00+00:00,-421.154,80.072,-341.082
2024-12-12T00:40:00-06:00,2024-12-12 06:40:00+00:00,-413.078,90.782,-322.296
2024-12-12T00:45:00-06:00,2024-12-12 06:45:00+00:00,-465.425,50.439,-414.986
2024-12-12T00:50:00-06:00,2024-12-12 06:50:00+00:00,-645.792,4.72,-641.072
2024-12-12T00:55:00-06:00,2024-12-12 06:55:00+00:00,-542.36,14.946,-527.414
2024-12-12T01:00:00-06:00,2024-12-12 07:00:00+00:00,-493.63,52.291,-441.339
2024-12-12T01:05:00-06:00,2024-12-12 07:05:00+00:00,-601.167,87.564,-513.603
2024-12-12T01:10:00-06:00,2024-12-12 07:10:00+00:00,-692.408,166.929,-525.478
2024-12-12T01:15:00-06:00,2024-12-12 07:15:00+00:00,-706.88,138.168,-568.711
2024-12-12T01:20:00-06:00,2024-12-12 07:20:00+00:00,-725.057,57.052,-668.005
2024-12-12T01:25:00-06:00,2024-12-12 07:25:00+00:00,-715.323,72.515,-642.808
2024-12-12T01:30:00-06:00,2024-12-12 07:30:00+00:00,-770.609,62.407,-708.202
2024-12-12T01:35:00-06:00,2024-12-12 07:35:00+00:00,-807.142,109.28,-697.862
2024-12-12T01:40:00-06:00,2024-12-12 07:40:00+00:00,-880.958,82.37,-798.588
2024-12-12T01:45:00-06:00,2024-12-12 07:45:00+00:00,-902.755,152.405,-750.35
2024-12-12T01:50:00-06:00,2024-12-12 07:50:00+00:00,-880.779,232.712,-648.067
2024-12-12T01:55:00-06:00,2024-12-12 07:55:00+00:00,-835.593,167.974,-667.619
2024-12-12T02:00:00-06:00,2024-12-12 08:00:00+00:00,-755.169,136.624,-618.544
2024-12-12T02:05:00-06:00,2024-12-12 08:05:00+00:00,-653.025,209.762,-443.263
2024-12-12T02:10:00-06:00,2024-12-12 08:10:00+00:00,-648.933,106.876,-542.057
2024-12-12T02:15:00-06:00,2024-12-12 08:15:00+00:00,-665.184,73.096,-592.088
2024-12-12T02:20:00-06:00,2024-12-12 08:20:00+00:00,-692.441,89.485,-602.956
2024-12-12T02:25:00-06:00,2024-12-12 08:25:00+00:00,-969.688,28.371,-941.317
2024-12-12T02:30:00-06:00,2024-12-12 08:30:00+00:00,-1039.255,24.292,-1014.964
2024-12-12T02:35:00-06:00,2024-12-12 08:35:00+00:00,-1076.298,13.914,-1062.383
2024-12-12T02:40:00-06:00,2024-12-12 08:40:00+00:00,-1049.453,65.148,-984.305
2024-12-12T02:45:00-06:00,2024-12-12 08:45:00+00:00,-1134.012,57.792,-1076.22
2024-12-12T02:50:00-06:00,2024-12-12 08:50:00+00:00,-1174.468,56.452,-1118.016
2024-12-12T02:55:00-06:00,2024-12-12 08:55:00+00:00,-1073.523,73.276,-1000.247
2024-12-12T03:00:00-06:00,2024-12-12 09:00:00+00:00,-1078.388,87.291,-991.097
2024-12-12T03:05:00-06:00,2024-12-12 09:05:00+00:00,-813.013,106.604,-706.41
2024-12-12T03:10:00-06:00,2024-12-12 09:10:00+00:00,-615.552,40.978,-574.573
2024-12-12T03:15:00-06:00,2024-12-12 09:15:00+00:00,-667.197,18.315,-648.882
2024-12-12T03:20:00-06:00,2024-12-12 09:20:00+00:00,-679.36,14.764,-664.597
2024-12-12T03:25:00-06:00,2024-12-12 09:25:00+00:00,-781.944,15.208,-766.736
2024-12-12T03:30:00-06:00,2024-12-12 09:30:00+00:00,-691.575,31.287,-660.288
2024-12-12T03:35:00-06:00,2024-12-12 09:35:00+00:00,-580.211,126.66,-453.551
2024-12-12T03:40:00-06:00,2024-12-12 09:40:00+00:00,-631.696,70.666,-561.03
2024-12-12T03:45:00-06:00,2024-12-12 09:45:00+00:00,-614.437,125.102,-489.334
2024-12-12T03:50:00-06:00,2024-12-12 09:50:00+00:00,-538.794,86.921,-451.873
2024-12-12T03:55:00-06:00,2024-12-12 09:55:00+00:00,-442.911,51.305,-391.606
2024-12-12T04:00:00-06:00,2024-12-12 10:00:00+00:00,-374.301,33.727,-340.574
2024-12-12T04:05:00-06:00,2024-12-12 10:05:00+00:00,-348.471,78.624,-269.847
2024-12-12T04:10:00-06:00,2024-12-12 10:10:00+00:00,-387.856,30.947,-356.909
2024-12-12T04:15:00-06:00,2024-12-12 10:15:00+00:00,-445.017,17.669,-427.348
2024-12-12T04:20:00-06:00,2024-12-12 10:20:00+00:00,-334.055,23.562,-310.493
2024-12-12T04:25:00-06:00,2024-12-12 10:25:00+00:00,-235.07,44.61,-190.46
2024-12-12T04:30:00-06:00,2024-12-12 10:30:00+00:00,-348.88,97.886,-250.994
2024-12-12T04:35:00-06:00,2024-12-12 10:35:00+00:00,-424.911,126.49,-298.421
2024-12-12T04:40:00-06:00,2024-12-12 10:40:00+00:00,-374.671,198.254,-176.417
2024-12-12T04:45:00-06:00,2024-12-12 10:45:00+00:00,-340.16,92.44,-247.72
2024-12-12T04:50:00-06:00,2024-12-12 10:50:00+00:00,-363.287,34.287,-328.999
2024-12-12T04:55:00-06:00,2024-12-12 10:55:00+00:00,-455.053,12.629,-442.424
2024-12-12T05:00:00-06:00,2024-12-12 11:00:00+00:00,-443.255,20.256,-422.999
2024-12-12T05:05:00-06:00,2024-12-12 11:05:00+00:00,-182.183,56.954,-125.229
2024-12-12T05:10:00-06:00,2024-12-12 11:10:00+00:00,-27.985,304.696,276.71
2024-12-12T05:15:00-06:00,2024-12-12 11:15:00+00:00,-31.837,448.43,416.593
2024-12-12T05:20:00-06:00,2024-12-12 11:20:00+00:00,-56.777,354.233,297.456
2024-12-12T05:25:00-06:00,2024-12-12 11:25:00+00:00,-135.098,222.049,86.951
2024-12-12T05:30:00-06:00,2024-12-12 11:30:00+00:00,-74.13,205.868,131.737
2024-12-12T05:35:00-06:00,2024-12-12 11:35:00+00:00,-65.589,229.924,164.335
2024-12-12T05:40:00-06:00,2024-12-12 11:40:00+00:00,-55.785,352.169,296.384
2024-12-12T05:45:00-06:00,2024-12-12 11:45:00+00:00,-44.451,491.3,446.85
2024-12-12T05:50:00-06:00,2024-12-12 11:50:00+00:00,-33.272,566.425,533.153
2024-12-12T05:55:00-06:00,2024-12-12 11:55:00+00:00,-55.705,522.518,466.813
2024-12-12T06:00:00-06:00,2024-12-12 12:00:00+00:00,-266.68,421.635,154.956
2024-12-12T06:05:00-06:00,2024-12-12 12:05:00+00:00,-240.457,688.076,447.62
2024-12-12T06:10:00-06:00,2024-12-12 12:10:00+00:00,-31.804,1236.093,1204.288
2024-12-12T06:15:00-06:00,2024-12-12 12:15:00+00:00,-33.541,1537.516,1503.975
2024-12-12T06:20:00-06:00,2024-12-12 12:20:00+00:00,-26.493,1829.626,1803.133
2024-12-12T06:25:00-06:00,2024-12-12 12:25:00+00:00,-24.626,1953.663,1929.037
2024-12-12T06:30:00-06:00,2024-12-12 12:30:00+00:00,-23.066,1804.162,1781.096
2024-12-12T06:35:00-06:00,2024-12-12 12:35:00+00:00,-9.449,1927.524,1918.075
2024-12-12T06:40:00-06:00,2024-12-12 12:40:00+00:00,-15.123,2156.901,2141.777
2024-12-12T06:45:00-06:00,2024-12-12 12:45:00+00:00,-18.327,2426.46,2408.132
2024-12-12T06:50:00-06:00,2024-12-12 12:50:00+00:00,-33.416,2197.899,2164.482
2024-12-12T06:55:00-06:00,2024-12-12 12:55:00+00:00,-96.262,1989.295,1893.033
2024-12-12T07:00:00-06:00,2024-12-12 13:00:00+00:00,-168.766,1948.042,1779.277
2024-12-12T07:05:00-06:00,2024-12-12 13:05:00+00:00,-178.575,1879.253,1700.678
2024-12-12T07:10:00-06:00,2024-12-12 13:10:00+00:00,-130.036,1735.846,1605.811
2024-12-12T07:15:00-06:00,2024-12-12 13:15:00+00:00,-33.365,1713.652,1680.287
2024-12-12T07:20:00-06:00,2024-12-12 13:20:00+00:00,-14.236,1821.594,1807.357
2024-12-12T07:25:00-06:00,2024-12-12 13:25:00+00:00,-25.868,1818.715,1792.847
2024-12-12T07:30:00-06:00,2024-12-12 13:30:00+00:00,-30.222,1767.382,1737.16
2024-12-12T07:35:00-06:00,2024-12-12 13:35:00+00:00,-43.02,1521.851,1478.832
2024-12-12T07:40:00-06:00,2024-12-12 13:40:00+00:00,-115.052,1192.187,1077.135
2024-12-12T07:45:00-06:00,2024-12-12 13:45:00+00:00,-163.81,947.703,783.893
2024-12-12T07:50:00-06:00,2024-12-12 13:50:00+00:00,-312.726,708.545,395.819
2024-12-12T07:55:00-06:00,2024-12-12 13:55:00+00:00,-442.555,557.074,114.518
2024-12-12T08:00:00-06:00,2024-12-12 14:00:00+00:00,-356.405,489.859,133.453
2024-12-12T08:05:00-06:00,2024-12-12 14:05:00+00:00,-382.994,366.449,-16.545
2024-12-12T08:10:00-06:00,2024-12-12 14:10:00+00:00,-728.381,359.305,-369.076
2024-12-12T08:15:00-06:00,2024-12-12 14:15:00+00:00,-806.902,433.156,-373.746
2024-12-12T08:20:00-06:00,2024-12-12 14:20:00+00:00,-608.719,475.845,-132.874
2024-12-12T08:25:00-06:00,2024-12-12 14:25:00+00:00,-712.442,363.976,-348.465
2024-12-12T08:30:00-06:00,2024-12-12 14:30:00+00:00,-828.478,264.048,-564.43
2024-12-12T08:35:00-06:00,2024-12-12 14:35:00+00:00,-715.584,207.121,-508.463
2024-12-12T08:40:00-06:00,2024-12-12 14:40:00+00:00,-945.096,73.217,-871.88
2024-12-12T08:45:00-06:00,2024-12-12 14:45:00+00:00,-1001.474,30.586,-970.888
2024-12-12T08:50:00-06:00,2024-12-12 14:50:00+00:00,-1218.072,6.771,-1211.301
2024-12-12T08:55:00-06:00,2024-12-12 14:55:00+00:00,-1062.038,29.683,-1032.356
2024-12-12T09:00:00-06:00,2024-12-12 15:00:00+00:00,-1014.115,14.597,-999.518
2024-12-12T09:05:00-06:00,2024-12-12 15:05:00+00:00,-939.082,24.115,-914.967
2024-12-12T09:10:00-06:00,2024-12-12 15:10:00+00:00,-762.084,99.373,-662.711
2024-12-12T09:15:00-06:00,2024-12-12 15:15:00+00:00,-749.757,244.207,-505.551
2024-12-12T09:20:00-06:00,2024-12-12 15:20:00+00:00,-907.032,185.989,-721.043
2024-12-12T09:25:00-06:00,2024-12-12 15:25:00+00:00,-910.944,169.649,-741.295
2024-12-12T09:30:00-06:00,2024-12-12 15:30:00+00:00,-904.594,110.257,-794.336
2024-12-12T09:35:00-06:00,2024-12-12 15:35:00+00:00,-1157.849,72.64,-1085.209
2024-12-12T09:40:00-06:00,2024-12-12 15:40:00+00:00,-1314.358,42.297,-1272.061
2024-12-12T09:45:00-06:00,2024-12-12 15:45:00+00:00,-1177.603,71.691,-1105.912
2024-12-12T09:50:00-06:00,2024-12-12 15:50:00+00:00,-845.14,80.159,-764.982
2024-12-12T09:55:00-06:00,2024-12-12 15:55:00+00:00,-878.434,53.812,-824.622
2024-12-12T10:00:00-06:00,2024-12-12 16:00:00+00:00,-1072.973,87.968,-985.005
2024-12-12T10:05:00-06:00,2024-12-12 16:05:00+00:00,-1142.929,128.176,-1014.752
2024-12-12T10:10:00-06:00,2024-12-12 16:10:00+00:00,-1265.644,150.569,-1115.076
2024-12-12T10:15:00-06:00,2024-12-12 16:15:00+00:00,-1035.048,321.673,-713.375
2024-12-12T10:20:00-06:00,2024-12-12 16:20:00+00:00,-963.51,460.541,-502.969
2024-12-12T10:25:00-06:00,2024-12-12 16:25:00+00:00,-1090.792,206.649,-884.142
2024-12-12T10:30:00-06:00,2024-12-12 16:30:00+00:00,-1163.47,157.591,-1005.879
2024-12-12T10:35:00-06:00,2024-12-12 16:35:00+00:00,-1132.606,50.2,-1082.406
2024-12-12T10:40:00-06:00,2024-12-12 16:40:00+00:00,-1178.588,30.465,-1148.123
2024-12-12T10:45:00-06:00,2024-12-12 16:45:00+00:00,-1303.969,60.955,-1243.014
2024-12-12T10:50:00-06:00,2024-12-12 16:50:00+00:00,-1265.198,87.059,-1178.138
2024-12-12T10:55:00-06:00,2024-12-12 16:55:00+00:00,-1168.897,66.935,-1101.962
2024-12-12T11:00:00-06:00,2024-12-12 17:00:00+00:00,-1275.77,49.459,-1226.311
2024-12-12T11:05:00-06:00,2024-12-12 17:05:00+00:00,-1453.661,88.859,-1364.802
2024-12-12T11:10:00-06:00,2024-12-12 17:10:00+00:00,-1522.345,44.948,-1477.396
2024-12-12T11:15:00-06:00,2024-12-12 17:15:00+00:00,-1534.444,18.02,-1516.424
2024-12-12T11:20:00-06:00,2024-12-12 17:20:00+00:00,-1623.397,48.514,-1574.883
2024-12-12T11:25:00-06:00,2024-12-12 17:25:00+00:00,-1447.673,195.511,-1252.161
2024-12-12T11:30:00-06:00,2024-12-12 17:30:00+00:00,-1378.386,324.112,-1054.274
2024-12-12T11:35:00-06:00,2024-12-12 17:35:00+00:00,-1372.183,228.52,-1143.663
2024-12-12T11:40:00-06:00,2024-12-12 17:40:00+00:00,-1383.158,212.657,-1170.5
2024-12-12T11:45:00-06:00,2024-12-12 17:45:00+00:00,-1334.67,217.589,-1117.081
2024-12-12T11:50:00-06:00,2024-12-12 17:50:00+00:00,-1278.782,177.627,-1101.155
2024-12-12T11:55:00-06:00,2024-12-12 17:55:00+00:00,-1256.171,138.911,-1117.26
2024-12-12T12:00:00-06:00,2024-12-12 18:00:00+00:00,-1183.793,121.802,-1061.992
2024-12-12T12:05:00-06:00,2024-12-12 18:05:00+00:00,-1154.792,149.479,-1005.313
2024-12-12T12:10:00-06:00,2024-12-12 18:10:00+00:00,-1185.242,204.208,-981.034
2024-12-12T12:15:00-06:00,2024-12-12 18:15:00+00:00,-1046.74,235.953,-810.787
2024-12-12T12:20:00-06:00,2024-12-12 18:20:00+00:00,-933.483,294.193,-639.29
2024-12-12T12:25:00-06:00,2024-12-12 18:25:00+00:00,-802.521,265.876,-536.644
2024-12-12T12:30:00-06:00,2024-12-12 18:30:00+00:00,-843.386,165.625,-677.761
2024-12-12T12:35:00-06:00,2024-12-12 18:35:00+00:00,-764.946,66.32,-698.626
2024-12-12T12:40:00-06:00,2024-12-12 18:40:00+00:00,-755.406,133.94,-621.466
2024-12-12T12:45:00-06:00,2024-12-12 18:45:00+00:00,-677.726,209.045,-468.681
2024-12-12T12:50:00-06:00,2024-12-12 18:50:00+00:00,-650.703,175.501,-475.202
2024-12-12T12:55:00-06:00,2024-12-12 18:55:00+00:00,-589.858,139.94,-449.918
2024-12-12T13:00:00-06:00,2024-12-12 19:00:00+00:00,-636.583,122.221,-514.362
2024-12-12T13:05:00-06:00,2024-12-12 19:05:00+00:00,-777.473,43.137,-734.335
2024-12-12T13:10:00-06:00,2024-12-12 19:10:00+00:00,-677.257,51.969,-625.287
2024-12-12T13:15:00-06:00,2024-12-12 19:15:00+00:00,-443.7,208.507,-235.194
2024-12-12T13:20:00-06:00,2024-12-12 19:20:00+00:00,-457.245,161.13,-296.116
2024-12-12T13:25:00-06:00,2024-12-12 19:25:00+00:00,-568.713,48.177,-520.537
2024-12-12T13:30:00-06:00,2024-12-12 19:30:00+00:00,-688.537,83.798,-604.739
2024-12-12T13:35:00-06:00,2024-12-12 19:35:00+00:00,-537.85,151.322,-386.528
2024-12-12T13:40:00-06:00,2024-12-12 19:40:00+00:00,-461.353,298.42,-162.933
2024-12-12T13:45:00-06:00,2024-12-12 19:45:00+00:00,-442.776,257.387,-185.389
2024-12-12T13:50:00-06:00,2024-12-12 19:50:00+00:00,-506.889,332.579,-174.311
2024-12-12T13:55:00-06:00,2024-12-12 19:55:00+00:00,-568.53,179.403,-389.127
2024-12-12T14:00:00-06:00,2024-12-12 20:00:00+00:00,-582.453,80.275,-502.179
2024-12-12T14:05:00-06:00,2024-12-12 20:05:00+00:00,-662.912,116.649,-546.264
2024-12-12T14:10:00-06:00,2024-12-12 20:10:00+00:00,-505.947,234.951,-270.996
2024-12-12T14:15:00-06:00,2024-12-12 20:15:00+00:00,-323.589,245.724,-77.865
2024-12-12T14:20:00-06:00,2024-12-12 20:20:00+00:00,-306.55,391.009,84.459
2024-12-12T14:25:00-06:00,2024-12-12 20:25:00+00:00,-334.852,228.511,-106.341
2024-12-12T14:30:00-06:00,2024-12-12 20:30:00+00:00,-378.97,241.861,-137.109
2024-12-12T14:35:00-06:00,2024-12-12 20:35:00+00:00,-442.538,340.683,-101.855
2024-12-12T14:40:00-06:00,2024-12-12 20:40:00+00:00,-450.535,190.849,-259.686
2024-12-12T14:45:00-06:00,2024-12-12 20:45:00+00:00,-423.062,138.671,-284.391
2024-12-12T14:50:00-06:00,2024-12-12 20:50:00+00:00,-584.666,92.771,-491.895
2024-12-12T14:55:00-06:00,2024-12-12 20:55:00+00:00,-616.324,147.196,-469.128
2024-12-12T15:00:00-06:00,2024-12-12 21:00:00+00:00,-472.852,426.074,-46.777
2024-12-12T15:05:00-06:00,2024-12-12 21:05:00+00:00,-429.146,455.384,26.238
2024-12-12T15:10:00-06:00,2024-12-12 21:10:00+00:00,-414.594,323.758,-90.836
2024-12-12T15:15:00-06:00,2024-12-12 21:15:00+00:00,-443.831,224.059,-219.773
2024-12-12T15:20:00-06:00,2024-12-12 21:20:00+00:00,-313.777,339.357,25.58
2024-12-12T15:25:00-06:00,2024-12-12 21:25:00+00:00,-251.327,472.49,221.163
2024-12-12T15:30:00-06:00,2024-12-12 21:30:00+00:00,-209.686,491.333,281.647
2024-12-12T15:35:00-06:00,2024-12-12 21:35:00+00:00,-192.678,337.172,144.494
2024-12-12T15:40:00-06:00,2024-12-12 21:40:00+00:00,-460.105,306.552,-153.553
2024-12-12T15:45:00-06:00,2024-12-12 21:45:00+00:00,-707.954,338.518,-369.435
2024-12-12T15:50:00-06:00,2024-12-12 21:50:00+00:00,-620.775,354.974,-265.8
2024-12-12T15:55:00-06:00,2024-12-12 21:55:00+00:00,-426.62,353.31,-73.31
2024-12-12T16:00:00-06:00,2024-12-12 22:00:00+00:00,-452.923,482.54,29.617
2024-12-12T16:05:00-06:00,2024-12-12 22:05:00+00:00,-705.946,355.155,-350.791
2024-12-12T16:10:00-06:00,2024-12-12 22:10:00+00:00,-781.196,296.755,-484.44
2024-12-12T16:15:00-06:00,2024-12-12 22:15:00+00:00,-433.612,347.86,-85.752
2024-12-12T16:20:00-06:00,2024-12-12 22:20:00+00:00,-205.464,518.865,313.401
2024-12-12T16:25:00-06:00,2024-12-12 22:25:00+00:00,-136.157,721.994,585.837
2024-12-12T16:30:00-06:00,2024-12-12 22:30:00+00:00,-179.797,963.023,783.226
2024-12-12T16:35:00-06:00,2024-12-12 22:35:00+00:00,-233.852,1224.092,990.239
2024-12-12T16:40:00-06:00,2024-12-12 22:40:00+00:00,-438.64,1448.931,1010.291
2024-12-12T16:45:00-06:00,2024-12-12 22:45:00+00:00,-430.35,1458.65,1028.3
2024-12-12T16:50:00-06:00,2024-12-12 22:50:00+00:00,-291.82,1360.273,1068.454
2024-12-12T16:55:00-06:00,2024-12-12 22:55:00+00:00,-341.841,1400.524,1058.682
2024-12-12T17:00:00-06:00,2024-12-12 23:00:00+00:00,-503.715,1468.687,964.973
2024-12-12T17:05:00-06:00,2024-12-12 23:05:00+00:00,-378.65,1377.46,998.811
2024-12-12T17:10:00-06:00,2024-12-12 23:10:00+00:00,-83.796,1455.901,1372.105
2024-12-12T17:15:00-06:00,2024-12-12 23:15:00+00:00,-45.144,1822.519,1777.375
2024-12-12T17:20:00-06:00,2024-12-12 23:20:00+00:00,-52.949,2001.282,1948.332
2024-12-12T17:25:00-06:00,2024-12-12 23:25:00+00:00,-18.456,2217.48,2199.024
2024-12-12T17:30:00-06:00,2024-12-12 23:30:00+00:00,-15.718,2274.72,2259.002
2024-12-12T17:35:00-06:00,2024-12-12 23:35:00+00:00,-49.927,2323.191,2273.263
2024-12-12T17:40:00-06:00,2024-12-12 23:40:00+00:00,-101.996,2391.71,2289.714
2024-12-12T17:45:00-06:00,2024-12-12 23:45:00+00:00,-104.256,2340.896,2236.64
2024-12-12T17:50:00-06:00,2024-12-12 23:50:00+00:00,-104.991,2210.904,2105.913
2024-12-12T17:55:00-06:00,2024-12-12 23:55:00+00:00,-96.348,2181.608,2085.26
2024-12-12T18:00:00-06:00,2024-12-13 00:00:00+00:00,-109.055,2134.297,2025.243
2024-12-12T18:05:00-06:00,2024-12-13 00:05:00+00:00,-91.611,2062.587,1970.976
2024-12-12T18:10:00-06:00,2024-12-13 00:10:00+00:00,-20.994,2151.301,2130.307
2024-12-12T18:15:00-06:00,2024-12-13 00:15:00+00:00,-22.368,2053.317,2030.949
2024-12-12T18:20:00-06:00,2024-12-13 00:20:00+00:00,-35.735,1811.601,1775.866
2024-12-12T18:25:00-06:00,2024-12-13 00:25:00+00:00,-61.69,1736.059,1674.369
2024-12-12T18:30:00-06:00,2024-12-13 00:30:00+00:00,-79.134,1723.361,1644.226
2024-12-12T18:35:00-06:00,2024-12-13 00:35:00+00:00,-24.701,1827.614,1802.913
2024-12-12T18:40:00-06:00,2024-12-13 00:40:00+00:00,-24.928,1817.863,1792.935
2024-12-12T18:45:00-06:00,2024-12-13 00:45:00+00:00,-25.0,1808.479,1783.479
2024-12-12T18:50:00-06:00,2024-12-13 00:50:00+00:00,-25.407,1617.249,1591.843
2024-12-12T18:55:00-06:00,2024-12-13 00:55:00+00:00,-29.074,1357.115,1328.041
2024-12-12T19:00:00-06:00,2024-12-13 01:00:00+00:00,-19.053,1440.913,1421.861
2024-12-12T19:05:00-06:00,2024-12-13 01:05:00+00:00,-24.724,1277.394,1252.67
2024-12-12T19:10:00-06:00,2024-12-13 01:10:00+00:00,-79.804,1043.201,963.396
2024-12-12T19:15:00-06:00,2024-12-13 01:15:00+00:00,-92.548,1001.04,908.492
2024-12-12T19:20:00-06:00,2024-12-13 01:20:00+00:00,-59.851,974.72,914.869
2024-12-12T19:25:00-06:00,2024-12-13 01:25:00+00:00,-92.155,884.832,792.677
2024-12-12T19:30:00-06:00,2024-12-13 01:30:00+00:00,-86.636,837.795,751.16
2024-12-12T19:35:00-06:00,2024-12-13 01:35:00+00:00,-93.373,851.537,758.164
2024-12-12T19:40:00-06:00,2024-12-13 01:40:00+00:00,-196.414,804.565,608.151
2024-12-12T19:45:00-06:00,2024-12-13 01:45:00+00:00,-250.52,751.908,501.389
2024-12-12T19:50:00-06:00,2024-12-13 01:50:00+00:00,-349.262,653.651,304.388
2024-12-12T19:55:00-06:00,2024-12-13 01:55:00+00:00,-170.46,494.937,324.477
2024-12-12T20:00:00-06:00,2024-12-13 02:00:00+00:00,-112.48,388.524,276.045
2024-12-12T20:05:00-06:00,2024-12-13 02:05:00+00:00,-153.763,386.895,233.132
2024-12-12T20:10:00-06:00,2024-12-13 02:10:00+00:00,-88.072,320.441,232.369
2024-12-12T20:15:00-06:00,2024-12-13 02:15:00+00:00,-225.413,257.578,32.166
2024-12-12T20:20:00-06:00,2024-12-13 02:20:00+00:00,-215.546,240.681,25.135
2024-12-12T20:25:00-06:00,2024-12-13 02:25:00+00:00,-165.678,290.887,125.21
2024-12-12T20:30:00-06:00,2024-12-13 02:30:00+00:00,-169.463,294.352,124.889
2024-12-12T20:35:00-06:00,2024-12-13 02:35:00+00:00,-197.733,302.728,104.994
2024-12-12T20:40:00-06:00,2024-12-13 02:40:00+00:00,-223.089,258.405,35.316
2024-12-12T20:45:00-06:00,2024-12-13 02:45:00+00:00,-253.18,253.141,-0.039
2024-12-12T20:50:00-06:00,2024-12-13 02:50:00+00:00,-307.23,276.508,-30.722
2024-12-12T20:55:00-06:00,2024-12-13 02:55:00+00:00,-410.029,288.55,-121.479
2024-12-12T21:00:00-06:00,2024-12-13 03:00:00+00:00,-388.315,199.395,-188.92
2024-12-12T21:05:00-06:00,2024-12-13 03:05:00+00:00,-354.916,102.062,-252.854
2024-12-12T21:10:00-06:00,2024-12-13 03:10:00+00:00,-110.576,259.763,149.187
2024-12-12T21:15:00-06:00,2024-12-13 03:15:00+00:00,-94.223,271.616,177.392
2024-12-12T21:20:00-06:00,2024-12-13 03:20:00+00:00,-120.952,291.007,170.055
2024-12-12T21:25:00-06:00,2024-12-13 03:25:00+00:00,-164.202,239.598,75.396
2024-12-12T21:30:00-06:00,2024-12-13 03:30:00+00:00,-149.38,176.545,27.166
2024-12-12T21:35:00-06:00,2024-12-13 03:35:00+00:00,-207.204,94.25,-112.954
2024-12-12T21:40:00-06:00,2024-12-13 03:40:00+00:00,-391.408,52.54,-338.868
2024-12-12T21:45:00-06:00,2024-12-13 03:45:00+00:00,-317.239,49.897,-267.342
2024-12-12T21:50:00-06:00,2024-12-13 03:50:00+00:00,-169.399,98.676,-70.723
2024-12-12T21:55:00-06:00,2024-12-13 03:55:00+00:00,-215.073,59.586,-155.487
2024-12-12T22:00:00-06:00,2024-12-13 04:00:00+00:00,-222.678,100.908,-121.769
2024-12-12T22:05:00-06:00,2024-12-13 04:05:00+00:00,-244.3,89.837,-154.462
2024-12-12T22:10:00-06:00,2024-12-13 04:10:00+00:00,-209.805,88.614,-121.192
2024-12-12T22:15:00-06:00,2024-12-13 04:15:00+00:00,-273.786,49.87,-223.916
2024-12-12T22:20:00-06:00,2024-12-13 04:20:00+00:00,-291.168,127.502,-163.665
2024-12-12T22:25:00-06:00,2024-12-13 04:25:00+00:00,-299.368,148.49,-150.879
2024-12-12T22:30:00-06:00,2024-12-13 04:30:00+00:00,-285.401,145.497,-139.904
2024-12-12T22:35:00-06:00,2024-12-13 04:35:00+00:00,-312.782,69.676,-243.106
2024-12-12T22:40:00-06:00,2024-12-13 04:40:00+00:00,-343.835,157.738,-186.097
2024-12-12T22:45:00-06:00,2024-12-13 04:45:00+00:00,-347.452,222.944,-124.508
2024-12-12T22:50:00-06:00,2024-12-13 04:50:00+00:00,-362.344,97.626,-264.718
2024-12-12T22:55:00-06:00,2024-12-13 04:55:00+00:00,-418.675,66.739,-351.936
2024-12-12T23:00:00-06:00,2024-12-13 05:00:00+00:00,-429.65,45.665,-383.985
2024-12-12T23:05:00-06:00,2024-12-13 05:05:00+00:00,-600.993,58.999,-541.994
2024-12-12T23:10:00-06:00,2024-12-13 05:10:00+00:00,-771.522,154.002,-617.52
2024-12-12T23:15:00-06:00,2024-12-13 05:15:00+00:00,-771.262,5.756,-765.506
2024-12-12T23:20:00-06:00,2024-12-13 05:20:00+00:00,-1000.264,10.881,-989.384
2024-12-12T23:25:00-06:00,2024-12-13 05:25:00+00:00,-1029.515,16.116,-1013.399
2024-12-12T23:30:00-06:00,2024-12-13 05:30:00+00:00,-1031.436,6.783,-1024.653
2024-12-12T23:35:00-06:00,2024-12-13 05:35:00+00:00,-856.009,90.923,-765.086
2024-12-12T23:40:00-06:00,2024-12-13 05:40:00+00:00,-815.819,138.652,-677.167
2024-12-12T23:45:00-06:00,2024-12-13 05:45:00+00:00,-854.499,18.518,-835.981
2024-12-12T23:50:00-06:00,2024-12-13 05:50:00+00:00,-1047.684,7.395,-1040.289
2024-12-12T23:55:00-06:00,2024-12-13 05:55:00+00:00,-1036.836,4.14,-1032.696
2024-12-13T00:00:00-06:00,2024-12-13 06:00:00+00:00,-894.441,2.576,-891.865
