Date,Price,Zone
12/31/2017 7:00:00 AM,21.132500,LZ_AEN
12/31/2017 7:00:00 AM,21.132500,LZ_CPS
12/31/2017 7:00:00 AM,21.132500,LZ_HOUSTON
12/31/2017 7:00:00 AM,21.132500,LZ_LCRA
12/31/2017 7:00:00 AM,21.132500,LZ_NORTH
12/31/2017 7:00:00 AM,21.132500,LZ_RAYBN
12/31/2017 7:00:00 AM,21.132500,LZ_SOUTH
12/31/2017 7:00:00 AM,21.132500,LZ_WEST
12/31/2017 8:00:00 AM,24.092500,LZ_AEN
12/31/2017 8:00:00 AM,24.092500,LZ_CPS
12/31/2017 8:00:00 AM,24.092500,LZ_HOUSTON
12/31/2017 8:00:00 AM,24.092500,LZ_LCRA
12/31/2017 8:00:00 AM,24.092500,LZ_NORTH
12/31/2017 8:00:00 AM,24.092500,LZ_RAYBN
12/31/2017 8:00:00 AM,24.092500,LZ_SOUTH
12/31/2017 8:00:00 AM,24.092500,LZ_WEST
12/31/2017 9:00:00 AM,25.945000,LZ_AEN
12/31/2017 9:00:00 AM,25.945000,LZ_CPS
12/31/2017 9:00:00 AM,25.945000,LZ_HOUSTON
12/31/2017 9:00:00 AM,25.945000,LZ_LCRA
12/31/2017 9:00:00 AM,25.945000,LZ_NORTH
12/31/2017 9:00:00 AM,25.945000,LZ_RAYBN
12/31/2017 9:00:00 AM,25.945000,LZ_SOUTH
12/31/2017 9:00:00 AM,25.945000,LZ_WEST
12/31/2017 10:00:00 AM,26.052500,LZ_AEN
12/31/2017 10:00:00 AM,26.052500,LZ_CPS
12/31/2017 10:00:00 AM,26.052500,LZ_HOUSTON
12/31/2017 10:00:00 AM,26.052500,LZ_LCRA
12/31/2017 10:00:00 AM,26.052500,LZ_NORTH
12/31/2017 10:00:00 AM,26.052500,LZ_RAYBN
12/31/2017 10:00:00 AM,26.052500,LZ_SOUTH
12/31/2017 10:00:00 AM,26.052500,LZ_WEST
12/31/2017 11:00:00 AM,26.952500,LZ_AEN
12/31/2017 11:00:00 AM,26.952500,LZ_CPS
12/31/2017 11:00:00 AM,26.952500,LZ_HOUSTON
12/31/2017 11:00:00 AM,26.952500,LZ_LCRA
12/31/2017 11:00:00 AM,26.952500,LZ_NORTH
12/31/2017 11:00:00 AM,26.952500,LZ_RAYBN
12/31/2017 11:00:00 AM,26.952500,LZ_SOUTH
12/31/2017 11:00:00 AM,26.952500,LZ_WEST
12/31/2017 12:00:00 PM,26.485000,LZ_AEN
12/31/2017 12:00:00 PM,26.485000,LZ_CPS
12/31/2017 12:00:00 PM,26.485000,LZ_HOUSTON
12/31/2017 12:00:00 PM,26.485000,LZ_LCRA
12/31/2017 12:00:00 PM,26.485000,LZ_NORTH
12/31/2017 12:00:00 PM,26.485000,LZ_RAYBN
12/31/2017 12:00:00 PM,26.485000,LZ_SOUTH
12/31/2017 12:00:00 PM,26.485000,LZ_WEST
12/31/2017 1:00:00 PM,25.795000,LZ_AEN
12/31/2017 1:00:00 PM,25.960000,LZ_CPS
12/31/2017 1:00:00 PM,25.672500,LZ_HOUSTON
12/31/2017 1:00:00 PM,25.832500,LZ_LCRA
12/31/2017 1:00:00 PM,25.742500,LZ_NORTH
12/31/2017 1:00:00 PM,25.740000,LZ_RAYBN
