Date,mcpc,ancillarytype
1/1/2017 9:00:00 AM,1.00000,Non Spin
1/1/2017 9:00:00 AM,3.46000,Regulation Down
1/1/2017 9:00:00 AM,4.00000,Regulation Up
1/1/2017 9:00:00 AM,8.00000,Responsive Reserve Service
1/1/2017 10:00:00 AM,0.90000,Non Spin
1/1/2017 10:00:00 AM,11.03000,Regulation Down
1/1/2017 10:00:00 AM,5.00000,Regulation Up
1/1/2017 10:00:00 AM,8.00000,Responsive Reserve Service
1/1/2017 11:00:00 AM,0.90000,Non Spin
1/1/2017 11:00:00 AM,24.00000,Regulation Down
1/1/2017 11:00:00 AM,3.10000,Regulation Up
1/1/2017 11:00:00 AM,8.00000,Responsive Reserve Service
1/1/2017 12:00:00 PM,0.90000,Non Spin
1/1/2017 12:00:00 PM,3.50000,Regulation Down
1/1/2017 12:00:00 PM,3.10000,Regulation Up
1/1/2017 12:00:00 PM,8.00000,Responsive Reserve Service
1/1/2017 1:00:00 PM,0.90000,Non Spin
1/1/2017 1:00:00 PM,3.50000,Regulation Down
1/1/2017 1:00:00 PM,3.10000,Regulation Up
1/1/2017 1:00:00 PM,8.00000,Responsive Reserve Service
1/1/2017 2:00:00 PM,0.50000,Non Spin
1/1/2017 2:00:00 PM,3.50000,Regulation Down
1/1/2017 2:00:00 PM,3.10000,Regulation Up
1/1/2017 2:00:00 PM,8.00000,Responsive Reserve Service
1/1/2017 3:00:00 PM,0.50000,Non Spin
1/1/2017 3:00:00 PM,1.00000,Regulation Down
1/1/2017 3:00:00 PM,2.90000,Regulation Up
1/1/2017 3:00:00 PM,8.00000,Responsive Reserve Service
1/1/2017 4:00:00 PM,0.50000,Non Spin
1/1/2017 4:00:00 PM,0.51000,Regulation Down
1/1/2017 4:00:00 PM,3.00000,Regulation Up
1/1/2017 4:00:00 PM,8.00000,Responsive Reserve Service
1/1/2017 5:00:00 PM,0.50000,Non Spin
1/1/2017 5:00:00 PM,3.00000,Regulation Down
1/1/2017 5:00:00 PM,20.00000,Regulation Up
1/1/2017 5:00:00 PM,21.65000,Responsive Reserve Service
1/1/2017 6:00:00 PM,0.50000,Non Spin
1/1/2017 6:00:00 PM,3.50000,Regulation Down
1/1/2017 6:00:00 PM,12.36000,Regulation Up
1/1/2017 6:00:00 PM,18.00000,Responsive Reserve Service
1/1/2017 7:00:00 PM,0.50000,Non Spin
1/1/2017 7:00:00 PM,3.44000,Regulation Down
1/1/2017 7:00:00 PM,3.10000,Regulation Up
1/1/2017 7:00:00 PM,8.80000,Responsive Reserve Service
1/1/2017 8:00:00 PM,0.50000,Non Spin
1/1/2017 8:00:00 PM,4.21000,Regulation Down
1/1/2017 8:00:00 PM,3.10000,Regulation Up
1/1/2017 8:00:00 PM,16.00000,Responsive Reserve Service
1/1/2017 9:00:00 PM,0.50000,Non Spin
1/1/2017 9:00:00 PM,6.81000,Regulation Down
1/1/2017 9:00:00 PM,3.20000,Regulation Up
1/1/2017 9:00:00 PM,12.00000,Responsive Reserve Service
1/1/2017 10:00:00 PM,0.01000,Non Spin
1/1/2017 10:00:00 PM,15.00000,Regulation Down
1/1/2017 10:00:00 PM,4.74000,Regulation Up
1/1/2017 10:00:00 PM,15.00000,Responsive Reserve Service
1/1/2017 11:00:00 PM,0.01000,Non Spin
1/1/2017 11:00:00 PM,14.03000,Regulation Down
1/1/2017 11:00:00 PM,3.00000,Regulation Up
1/1/2017 11:00:00 PM,13.00000,Responsive Reserve Service
1/2/2017 12:00:00 AM,0.01000,Non Spin
1/2/2017 12:00:00 AM,5.66000,Regulation Down
1/2/2017 12:00:00 AM,5.00000,Regulation Up
1/2/2017 12:00:00 AM,12.00000,Responsive Reserve Service
1/2/2017 1:00:00 AM,0.01000,Non Spin
1/2/2017 1:00:00 AM,5.00000,Regulation Down
1/2/2017 1:00:00 AM,3.11000,Regulation Up
1/2/2017 1:00:00 AM,15.01000,Responsive Reserve Service
1/2/2017 2:00:00 AM,0.45000,Non Spin
1/2/2017 2:00:00 AM,5.00000,Regulation Down
1/2/2017 2:00:00 AM,3.11000,Regulation Up
1/2/2017 2:00:00 AM,12.00000,Responsive Reserve Service
1/2/2017 3:00:00 AM,0.45000,Non Spin
1/2/2017 3:00:00 AM,5.00000,Regulation Down
1/2/2017 3:00:00 AM,5.00000,Regulation Up
1/2/2017 3:00:00 AM,12.00000,Responsive Reserve Service
1/2/2017 4:00:00 AM,0.45000,Non Spin
1/2/2017 4:00:00 AM,8.10000,Regulation Down
1/2/2017 4:00:00 AM,12.00000,Regulation Up
1/2/2017 4:00:00 AM,12.00000,Responsive Reserve Service
1/2/2017 5:00:00 AM,0.45000,Non Spin
1/2/2017 5:00:00 AM,10.00000,Regulation Down
1/2/2017 5:00:00 AM,200.00000,Regulation Up
1/2/2017 5:00:00 AM,19.00000,Responsive Reserve Service
1/2/2017 6:00:00 AM,0.97000,Non Spin
1/2/2017 6:00:00 AM,42.45000,Regulation Down
1/2/2017 6:00:00 AM,43.58000,Regulation Up
1/2/2017 6:00:00 AM,15.00000,Responsive Reserve Service
1/2/2017 7:00:00 AM,0.97000,Non Spin
1/2/2017 7:00:00 AM,7.47000,Regulation Down
1/2/2017 7:00:00 AM,5.00000,Regulation Up
1/2/2017 7:00:00 AM,12.00000,Responsive Reserve Service
1/2/2017 8:00:00 AM,0.97000,Non Spin
1/2/2017 8:00:00 AM,6.15000,Regulation Down
1/2/2017 8:00:00 AM,5.00000,Regulation Up
1/2/2017 8:00:00 AM,9.00000,Responsive Reserve Service
1/2/2017 9:00:00 AM,1.05000,Non Spin
1/2/2017 9:00:00 AM,3.50000,Regulation Down
1/2/2017 9:00:00 AM,5.00000,Regulation Up
1/2/2017 9:00:00 AM,12.00000,Responsive Reserve Service
1/2/2017 10:00:00 AM,0.97000,Non Spin
1/2/2017 10:00:00 AM,35.00000,Regulation Down
1/2/2017 10:00:00 AM,4.00000,Regulation Up
1/2/2017 10:00:00 AM,14.00000,Responsive Reserve Service
1/2/2017 11:00:00 AM,0.97000,Non Spin
1/2/2017 11:00:00 AM,32.41000,Regulation Down
1/2/2017 11:00:00 AM,3.30000,Regulation Up
1/2/2017 11:00:00 AM,13.00000,Responsive Reserve Service
1/2/2017 12:00:00 PM,0.97000,Non Spin
1/2/2017 12:00:00 PM,3.50000,Regulation Down
1/2/2017 12:00:00 PM,3.30000,Regulation Up
1/2/2017 12:00:00 PM,11.62000,Responsive Reserve Service
1/2/2017 1:00:00 PM,0.97000,Non Spin
1/2/2017 1:00:00 PM,3.50000,Regulation Down
1/2/2017 1:00:00 PM,3.30000,Regulation Up
1/2/2017 1:00:00 PM,9.00000,Responsive Reserve Service
1/2/2017 2:00:00 PM,0.50000,Non Spin
1/2/2017 2:00:00 PM,3.50000,Regulation Down
1/2/2017 2:00:00 PM,3.30000,Regulation Up
1/2/2017 2:00:00 PM,9.00000,Responsive Reserve Service
1/2/2017 3:00:00 PM,0.50000,Non Spin
1/2/2017 3:00:00 PM,0.68000,Regulation Down
1/2/2017 3:00:00 PM,3.10000,Regulation Up
1/2/2017 3:00:00 PM,9.00000,Responsive Reserve Service
1/2/2017 4:00:00 PM,0.50000,Non Spin
1/2/2017 4:00:00 PM,0.51000,Regulation Down
1/2/2017 4:00:00 PM,3.66000,Regulation Up
1/2/2017 4:00:00 PM,9.00000,Responsive Reserve Service
1/2/2017 5:00:00 PM,0.50000,Non Spin
1/2/2017 5:00:00 PM,3.11000,Regulation Down
1/2/2017 5:00:00 PM,29.36000,Regulation Up
1/2/2017 5:00:00 PM,31.36000,Responsive Reserve Service
1/2/2017 6:00:00 PM,0.50000,Non Spin
1/2/2017 6:00:00 PM,3.50000,Regulation Down
1/2/2017 6:00:00 PM,9.05000,Regulation Up
1/2/2017 6:00:00 PM,20.00000,Responsive Reserve Service
1/2/2017 7:00:00 PM,0.50000,Non Spin
1/2/2017 7:00:00 PM,3.45000,Regulation Down
1/2/2017 7:00:00 PM,3.69000,Regulation Up
1/2/2017 7:00:00 PM,20.00000,Responsive Reserve Service
1/2/2017 8:00:00 PM,0.50000,Non Spin
1/2/2017 8:00:00 PM,4.32000,Regulation Down
1/2/2017 8:00:00 PM,9.05000,Regulation Up
1/2/2017 8:00:00 PM,21.00000,Responsive Reserve Service
1/2/2017 9:00:00 PM,0.50000,Non Spin
1/2/2017 9:00:00 PM,6.94000,Regulation Down
1/2/2017 9:00:00 PM,7.10000,Regulation Up
1/2/2017 9:00:00 PM,41.00000,Responsive Reserve Service
1/2/2017 10:00:00 PM,0.01000,Non Spin
1/2/2017 10:00:00 PM,14.93000,Regulation Down
1/2/2017 10:00:00 PM,12.00000,Regulation Up
1/2/2017 10:00:00 PM,40.00000,Responsive Reserve Service
1/2/2017 11:00:00 PM,0.01000,Non Spin
1/2/2017 11:00:00 PM,12.83000,Regulation Down
1/2/2017 11:00:00 PM,4.83000,Regulation Up
1/2/2017 11:00:00 PM,13.00000,Responsive Reserve Service
1/3/2017 12:00:00 AM,0.01000,Non Spin
1/3/2017 12:00:00 AM,8.86000,Regulation Down
1/3/2017 12:00:00 AM,5.00000,Regulation Up
1/3/2017 12:00:00 AM,8.00000,Responsive Reserve Service
1/3/2017 1:00:00 AM,0.01000,Non Spin
1/3/2017 1:00:00 AM,5.00000,Regulation Down
1/3/2017 1:00:00 AM,3.11000,Regulation Up
1/3/2017 1:00:00 AM,8.00000,Responsive Reserve Service
1/3/2017 2:00:00 AM,0.45000,Non Spin
1/3/2017 2:00:00 AM,5.00000,Regulation Down
1/3/2017 2:00:00 AM,3.20000,Regulation Up
1/3/2017 2:00:00 AM,8.00000,Responsive Reserve Service
1/3/2017 3:00:00 AM,0.45000,Non Spin
1/3/2017 3:00:00 AM,5.00000,Regulation Down
1/3/2017 3:00:00 AM,5.00000,Regulation Up
1/3/2017 3:00:00 AM,8.00000,Responsive Reserve Service
1/3/2017 4:00:00 AM,0.45000,Non Spin
1/3/2017 4:00:00 AM,6.64000,Regulation Down
1/3/2017 4:00:00 AM,9.00000,Regulation Up
1/3/2017 4:00:00 AM,8.00000,Responsive Reserve Service
1/3/2017 5:00:00 AM,0.50000,Non Spin
1/3/2017 5:00:00 AM,13.50000,Regulation Down
1/3/2017 5:00:00 AM,35.43000,Regulation Up
1/3/2017 5:00:00 AM,12.00000,Responsive Reserve Service
1/3/2017 6:00:00 AM,1.00000,Non Spin
1/3/2017 6:00:00 AM,20.00000,Regulation Down
1/3/2017 6:00:00 AM,40.06000,Regulation Up
1/3/2017 6:00:00 AM,16.00000,Responsive Reserve Service
1/3/2017 7:00:00 AM,1.00000,Non Spin
1/3/2017 7:00:00 AM,3.50000,Regulation Down
1/3/2017 7:00:00 AM,5.00000,Regulation Up
1/3/2017 7:00:00 AM,11.00000,Responsive Reserve Service
1/3/2017 8:00:00 AM,0.97000,Non Spin
1/3/2017 8:00:00 AM,3.01000,Regulation Down
1/3/2017 8:00:00 AM,8.00000,Regulation Up
1/3/2017 8:00:00 AM,9.00000,Responsive Reserve Service
1/3/2017 9:00:00 AM,0.99000,Non Spin
1/3/2017 9:00:00 AM,2.00000,Regulation Down
1/3/2017 9:00:00 AM,8.12000,Regulation Up
1/3/2017 9:00:00 AM,9.00000,Responsive Reserve Service
1/3/2017 10:00:00 AM,0.82000,Non Spin
1/3/2017 10:00:00 AM,3.50000,Regulation Down
1/3/2017 10:00:00 AM,5.00000,Regulation Up
1/3/2017 10:00:00 AM,9.00000,Responsive Reserve Service
1/3/2017 11:00:00 AM,0.82000,Non Spin
1/3/2017 11:00:00 AM,3.50000,Regulation Down
1/3/2017 11:00:00 AM,3.30000,Regulation Up
1/3/2017 11:00:00 AM,11.91000,Responsive Reserve Service
1/3/2017 12:00:00 PM,0.82000,Non Spin
1/3/2017 12:00:00 PM,3.09000,Regulation Down
1/3/2017 12:00:00 PM,3.30000,Regulation Up
1/3/2017 12:00:00 PM,12.81000,Responsive Reserve Service
1/3/2017 1:00:00 PM,0.82000,Non Spin
1/3/2017 1:00:00 PM,2.00000,Regulation Down
1/3/2017 1:00:00 PM,3.30000,Regulation Up
1/3/2017 1:00:00 PM,8.00000,Responsive Reserve Service
1/3/2017 2:00:00 PM,0.50000,Non Spin
1/3/2017 2:00:00 PM,2.00000,Regulation Down
1/3/2017 2:00:00 PM,3.30000,Regulation Up
1/3/2017 2:00:00 PM,8.00000,Responsive Reserve Service
1/3/2017 3:00:00 PM,0.50000,Non Spin
1/3/2017 3:00:00 PM,0.59000,Regulation Down
1/3/2017 3:00:00 PM,3.11000,Regulation Up
1/3/2017 3:00:00 PM,5.11000,Responsive Reserve Service
1/3/2017 4:00:00 PM,0.50000,Non Spin
1/3/2017 4:00:00 PM,0.40000,Regulation Down
1/3/2017 4:00:00 PM,3.20000,Regulation Up
1/3/2017 4:00:00 PM,5.20000,Responsive Reserve Service
1/3/2017 5:00:00 PM,0.50000,Non Spin
1/3/2017 5:00:00 PM,2.00000,Regulation Down
1/3/2017 5:00:00 PM,19.46000,Regulation Up
1/3/2017 5:00:00 PM,21.00000,Responsive Reserve Service
1/3/2017 6:00:00 PM,0.50000,Non Spin
1/3/2017 6:00:00 PM,3.46000,Regulation Down
1/3/2017 6:00:00 PM,14.10000,Regulation Up
1/3/2017 6:00:00 PM,20.44000,Responsive Reserve Service
1/3/2017 7:00:00 PM,0.50000,Non Spin
1/3/2017 7:00:00 PM,3.00000,Regulation Down
1/3/2017 7:00:00 PM,3.20000,Regulation Up
1/3/2017 7:00:00 PM,10.87000,Responsive Reserve Service
1/3/2017 8:00:00 PM,0.50000,Non Spin
1/3/2017 8:00:00 PM,3.50000,Regulation Down
1/3/2017 8:00:00 PM,4.00000,Regulation Up
1/3/2017 8:00:00 PM,5.00000,Responsive Reserve Service
1/3/2017 9:00:00 PM,0.50000,Non Spin
1/3/2017 9:00:00 PM,5.00000,Regulation Down
1/3/2017 9:00:00 PM,4.00000,Regulation Up
1/3/2017 9:00:00 PM,8.87000,Responsive Reserve Service
1/3/2017 10:00:00 PM,0.01000,Non Spin
1/3/2017 10:00:00 PM,11.98000,Regulation Down
1/3/2017 10:00:00 PM,5.29000,Regulation Up
1/3/2017 10:00:00 PM,8.16000,Responsive Reserve Service
1/3/2017 11:00:00 PM,0.01000,Non Spin
1/3/2017 11:00:00 PM,10.18000,Regulation Down
1/3/2017 11:00:00 PM,5.99000,Regulation Up
1/3/2017 11:00:00 PM,8.11000,Responsive Reserve Service
1/4/2017 12:00:00 AM,0.01000,Non Spin
1/4/2017 12:00:00 AM,3.50000,Regulation Down
1/4/2017 12:00:00 AM,4.64000,Regulation Up
1/4/2017 12:00:00 AM,5.47000,Responsive Reserve Service
1/4/2017 1:00:00 AM,0.01000,Non Spin
1/4/2017 1:00:00 AM,3.11000,Regulation Down
1/4/2017 1:00:00 AM,2.70000,Regulation Up
1/4/2017 1:00:00 AM,4.76000,Responsive Reserve Service
1/4/2017 2:00:00 AM,0.50000,Non Spin
1/4/2017 2:00:00 AM,3.24000,Regulation Down
1/4/2017 2:00:00 AM,3.09000,Regulation Up
1/4/2017 2:00:00 AM,3.91000,Responsive Reserve Service
1/4/2017 3:00:00 AM,0.50000,Non Spin
1/4/2017 3:00:00 AM,2.85000,Regulation Down
1/4/2017 3:00:00 AM,4.36000,Regulation Up
1/4/2017 3:00:00 AM,5.10000,Responsive Reserve Service
1/4/2017 4:00:00 AM,0.50000,Non Spin
1/4/2017 4:00:00 AM,3.44000,Regulation Down
1/4/2017 4:00:00 AM,5.00000,Regulation Up
1/4/2017 4:00:00 AM,4.16000,Responsive Reserve Service
1/4/2017 5:00:00 AM,0.50000,Non Spin
1/4/2017 5:00:00 AM,3.98000,Regulation Down
1/4/2017 5:00:00 AM,6.39000,Regulation Up
1/4/2017 5:00:00 AM,6.59000,Responsive Reserve Service
1/4/2017 6:00:00 AM,2.00000,Non Spin
1/4/2017 6:00:00 AM,7.01000,Regulation Down
1/4/2017 6:00:00 AM,24.38000,Regulation Up
1/4/2017 6:00:00 AM,24.38000,Responsive Reserve Service
1/4/2017 7:00:00 AM,2.00000,Non Spin
1/4/2017 7:00:00 AM,3.50000,Regulation Down
1/4/2017 7:00:00 AM,11.97000,Regulation Up
1/4/2017 7:00:00 AM,14.65000,Responsive Reserve Service
1/4/2017 8:00:00 AM,2.00000,Non Spin
1/4/2017 8:00:00 AM,3.01000,Regulation Down
1/4/2017 8:00:00 AM,6.80000,Regulation Up
1/4/2017 8:00:00 AM,7.55000,Responsive Reserve Service
1/4/2017 9:00:00 AM,2.00000,Non Spin
1/4/2017 9:00:00 AM,3.00000,Regulation Down
1/4/2017 9:00:00 AM,5.00000,Regulation Up
1/4/2017 9:00:00 AM,5.75000,Responsive Reserve Service
1/4/2017 10:00:00 AM,1.14000,Non Spin
1/4/2017 10:00:00 AM,3.50000,Regulation Down
1/4/2017 10:00:00 AM,3.16000,Regulation Up
1/4/2017 10:00:00 AM,4.75000,Responsive Reserve Service
1/4/2017 11:00:00 AM,1.22000,Non Spin
1/4/2017 11:00:00 AM,3.50000,Regulation Down
1/4/2017 11:00:00 AM,2.61000,Regulation Up
1/4/2017 11:00:00 AM,4.75000,Responsive Reserve Service
1/4/2017 12:00:00 PM,2.00000,Non Spin
1/4/2017 12:00:00 PM,3.11000,Regulation Down
1/4/2017 12:00:00 PM,2.28000,Regulation Up
1/4/2017 12:00:00 PM,4.75000,Responsive Reserve Service
1/4/2017 1:00:00 PM,1.32000,Non Spin
1/4/2017 1:00:00 PM,3.50000,Regulation Down
1/4/2017 1:00:00 PM,2.61000,Regulation Up
1/4/2017 1:00:00 PM,4.75000,Responsive Reserve Service
1/4/2017 2:00:00 PM,0.50000,Non Spin
1/4/2017 2:00:00 PM,3.11000,Regulation Down
1/4/2017 2:00:00 PM,1.01000,Regulation Up
1/4/2017 2:00:00 PM,4.75000,Responsive Reserve Service
1/4/2017 3:00:00 PM,0.50000,Non Spin
1/4/2017 3:00:00 PM,1.26000,Regulation Down
1/4/2017 3:00:00 PM,1.01000,Regulation Up
1/4/2017 3:00:00 PM,3.20000,Responsive Reserve Service
1/4/2017 4:00:00 PM,0.50000,Non Spin
1/4/2017 4:00:00 PM,1.00000,Regulation Down
1/4/2017 4:00:00 PM,3.00000,Regulation Up
1/4/2017 4:00:00 PM,4.75000,Responsive Reserve Service
1/4/2017 5:00:00 PM,0.50000,Non Spin
1/4/2017 5:00:00 PM,2.01000,Regulation Down
1/4/2017 5:00:00 PM,14.64000,Regulation Up
1/4/2017 5:00:00 PM,20.00000,Responsive Reserve Service
1/4/2017 6:00:00 PM,0.50000,Non Spin
1/4/2017 6:00:00 PM,3.46000,Regulation Down
1/4/2017 6:00:00 PM,8.40000,Regulation Up
1/4/2017 6:00:00 PM,20.00000,Responsive Reserve Service
1/4/2017 7:00:00 PM,0.50000,Non Spin
1/4/2017 7:00:00 PM,2.99000,Regulation Down
1/4/2017 7:00:00 PM,3.62000,Regulation Up
1/4/2017 7:00:00 PM,8.38000,Responsive Reserve Service
1/4/2017 8:00:00 PM,0.50000,Non Spin
1/4/2017 8:00:00 PM,3.38000,Regulation Down
1/4/2017 8:00:00 PM,2.71000,Regulation Up
1/4/2017 8:00:00 PM,5.11000,Responsive Reserve Service
1/4/2017 9:00:00 PM,0.50000,Non Spin
1/4/2017 9:00:00 PM,5.00000,Regulation Down
1/4/2017 9:00:00 PM,3.11000,Regulation Up
1/4/2017 9:00:00 PM,5.11000,Responsive Reserve Service
1/4/2017 10:00:00 PM,0.01000,Non Spin
1/4/2017 10:00:00 PM,9.07000,Regulation Down
1/4/2017 10:00:00 PM,3.29000,Regulation Up
1/4/2017 10:00:00 PM,3.29000,Responsive Reserve Service
1/4/2017 11:00:00 PM,0.01000,Non Spin
1/4/2017 11:00:00 PM,5.00000,Regulation Down
1/4/2017 11:00:00 PM,2.90000,Regulation Up
1/4/2017 11:00:00 PM,3.00000,Responsive Reserve Service
1/5/2017 12:00:00 AM,0.01000,Non Spin
1/5/2017 12:00:00 AM,6.56000,Regulation Down
1/5/2017 12:00:00 AM,5.00000,Regulation Up
1/5/2017 12:00:00 AM,9.31000,Responsive Reserve Service
1/5/2017 1:00:00 AM,0.01000,Non Spin
1/5/2017 1:00:00 AM,5.25000,Regulation Down
1/5/2017 1:00:00 AM,1.61000,Regulation Up
1/5/2017 1:00:00 AM,3.11000,Responsive Reserve Service
1/5/2017 2:00:00 AM,0.47000,Non Spin
1/5/2017 2:00:00 AM,5.00000,Regulation Down
1/5/2017 2:00:00 AM,1.61000,Regulation Up
1/5/2017 2:00:00 AM,3.11000,Responsive Reserve Service
1/5/2017 3:00:00 AM,0.47000,Non Spin
1/5/2017 3:00:00 AM,5.00000,Regulation Down
1/5/2017 3:00:00 AM,2.99000,Regulation Up
1/5/2017 3:00:00 AM,6.75000,Responsive Reserve Service
1/5/2017 4:00:00 AM,0.48000,Non Spin
1/5/2017 4:00:00 AM,5.00000,Regulation Down
1/5/2017 4:00:00 AM,4.84000,Regulation Up
1/5/2017 4:00:00 AM,4.11000,Responsive Reserve Service
1/5/2017 5:00:00 AM,0.47000,Non Spin
1/5/2017 5:00:00 AM,11.30000,Regulation Down
1/5/2017 5:00:00 AM,13.75000,Regulation Up
1/5/2017 5:00:00 AM,9.70000,Responsive Reserve Service
1/5/2017 6:00:00 AM,1.75000,Non Spin
1/5/2017 6:00:00 AM,16.57000,Regulation Down
1/5/2017 6:00:00 AM,28.63000,Regulation Up
1/5/2017 6:00:00 AM,20.00000,Responsive Reserve Service
1/5/2017 7:00:00 AM,1.75000,Non Spin
1/5/2017 7:00:00 AM,10.71000,Regulation Down
1/5/2017 7:00:00 AM,6.08000,Regulation Up
1/5/2017 7:00:00 AM,13.89000,Responsive Reserve Service
1/5/2017 8:00:00 AM,1.75000,Non Spin
1/5/2017 8:00:00 AM,11.30000,Regulation Down
1/5/2017 8:00:00 AM,4.00000,Regulation Up
1/5/2017 8:00:00 AM,7.88000,Responsive Reserve Service
1/5/2017 9:00:00 AM,2.00000,Non Spin
1/5/2017 9:00:00 AM,6.40000,Regulation Down
1/5/2017 9:00:00 AM,3.10000,Regulation Up
1/5/2017 9:00:00 AM,6.33000,Responsive Reserve Service
1/5/2017 10:00:00 AM,0.97000,Non Spin
1/5/2017 10:00:00 AM,50.00000,Regulation Down
1/5/2017 10:00:00 AM,1.01000,Regulation Up
1/5/2017 10:00:00 AM,4.64000,Responsive Reserve Service
1/5/2017 11:00:00 AM,0.97000,Non Spin
1/5/2017 11:00:00 AM,50.00000,Regulation Down
1/5/2017 11:00:00 AM,1.00000,Regulation Up
1/5/2017 11:00:00 AM,4.50000,Responsive Reserve Service
1/5/2017 12:00:00 PM,0.97000,Non Spin
1/5/2017 12:00:00 PM,11.11000,Regulation Down
1/5/2017 12:00:00 PM,1.00000,Regulation Up
1/5/2017 12:00:00 PM,4.39000,Responsive Reserve Service
1/5/2017 1:00:00 PM,1.00000,Non Spin
1/5/2017 1:00:00 PM,5.92000,Regulation Down
1/5/2017 1:00:00 PM,1.00000,Regulation Up
1/5/2017 1:00:00 PM,4.50000,Responsive Reserve Service
1/5/2017 2:00:00 PM,0.61000,Non Spin
1/5/2017 2:00:00 PM,3.98000,Regulation Down
1/5/2017 2:00:00 PM,1.00000,Regulation Up
1/5/2017 2:00:00 PM,3.75000,Responsive Reserve Service
1/5/2017 3:00:00 PM,0.74000,Non Spin
1/5/2017 3:00:00 PM,3.01000,Regulation Down
1/5/2017 3:00:00 PM,1.00000,Regulation Up
1/5/2017 3:00:00 PM,3.42000,Responsive Reserve Service
1/5/2017 4:00:00 PM,0.74000,Non Spin
1/5/2017 4:00:00 PM,2.00000,Regulation Down
1/5/2017 4:00:00 PM,1.00000,Regulation Up
1/5/2017 4:00:00 PM,3.55000,Responsive Reserve Service
1/5/2017 5:00:00 PM,0.74000,Non Spin
1/5/2017 5:00:00 PM,9.70000,Regulation Down
1/5/2017 5:00:00 PM,13.77000,Regulation Up
1/5/2017 5:00:00 PM,15.77000,Responsive Reserve Service
1/5/2017 6:00:00 PM,0.97000,Non Spin
1/5/2017 6:00:00 PM,10.00000,Regulation Down
1/5/2017 6:00:00 PM,6.74000,Regulation Up
1/5/2017 6:00:00 PM,11.56000,Responsive Reserve Service
1/5/2017 7:00:00 PM,0.74000,Non Spin
1/5/2017 7:00:00 PM,10.13000,Regulation Down
1/5/2017 7:00:00 PM,3.04000,Regulation Up
1/5/2017 7:00:00 PM,6.50000,Responsive Reserve Service
1/5/2017 8:00:00 PM,0.65000,Non Spin
1/5/2017 8:00:00 PM,4.10000,Regulation Down
1/5/2017 8:00:00 PM,3.00000,Regulation Up
1/5/2017 8:00:00 PM,6.77000,Responsive Reserve Service
1/5/2017 9:00:00 PM,0.97000,Non Spin
1/5/2017 9:00:00 PM,9.71000,Regulation Down
1/5/2017 9:00:00 PM,1.01000,Regulation Up
1/5/2017 9:00:00 PM,3.51000,Responsive Reserve Service
1/5/2017 10:00:00 PM,0.01000,Non Spin
1/5/2017 10:00:00 PM,11.03000,Regulation Down
1/5/2017 10:00:00 PM,1.00000,Regulation Up
1/5/2017 10:00:00 PM,2.61000,Responsive Reserve Service
1/5/2017 11:00:00 PM,0.01000,Non Spin
1/5/2017 11:00:00 PM,13.27000,Regulation Down
1/5/2017 11:00:00 PM,1.00000,Regulation Up
1/5/2017 11:00:00 PM,2.61000,Responsive Reserve Service
1/6/2017 12:00:00 AM,0.01000,Non Spin
1/6/2017 12:00:00 AM,5.00000,Regulation Down
1/6/2017 12:00:00 AM,1.00000,Regulation Up
1/6/2017 12:00:00 AM,2.00000,Responsive Reserve Service
1/6/2017 1:00:00 AM,0.01000,Non Spin
