Date,mcpc,ancillarytype
1/3/2022 11:00:00 AM,4.31000,Responsive Reserve Service
1/3/2022 12:00:00 PM,2.00000,Non Spin
1/3/2022 12:00:00 PM,6.36000,Regulation Down
1/3/2022 12:00:00 PM,4.86000,Regulation Up
1/3/2022 12:00:00 PM,4.50000,Responsive Reserve Service
1/3/2022 1:00:00 PM,2.00000,Non Spin
1/3/2022 1:00:00 PM,5.00000,Regulation Down
1/3/2022 1:00:00 PM,4.15000,Regulation Up
1/3/2022 1:00:00 PM,4.21000,Responsive Reserve Service
1/3/2022 2:00:00 PM,2.50000,Non Spin
1/3/2022 2:00:00 PM,5.00000,Regulation Down
1/3/2022 2:00:00 PM,4.81000,Regulation Up
1/3/2022 2:00:00 PM,4.15000,Responsive Reserve Service
1/3/2022 3:00:00 PM,2.50000,Non Spin
1/3/2022 3:00:00 PM,5.21000,Regulation Down
1/3/2022 3:00:00 PM,5.74000,Regulation Up
1/3/2022 3:00:00 PM,4.21000,Responsive Reserve Service
1/3/2022 4:00:00 PM,3.95000,Non Spin
1/3/2022 4:00:00 PM,5.00000,Regulation Down
1/3/2022 4:00:00 PM,7.51000,Regulation Up
1/3/2022 4:00:00 PM,5.95000,Responsive Reserve Service
1/3/2022 5:00:00 PM,18.95000,Non Spin
1/3/2022 5:00:00 PM,4.05000,Regulation Down
1/3/2022 5:00:00 PM,28.97000,Regulation Up
1/3/2022 5:00:00 PM,22.72000,Responsive Reserve Service
1/3/2022 6:00:00 PM,4.45000,Non Spin
1/3/2022 6:00:00 PM,5.00000,Regulation Down
1/3/2022 6:00:00 PM,7.50000,Regulation Up
1/3/2022 6:00:00 PM,9.50000,Responsive Reserve Service
1/3/2022 7:00:00 PM,3.45000,Non Spin
1/3/2022 7:00:00 PM,3.50000,Regulation Down
1/3/2022 7:00:00 PM,4.00000,Regulation Up
1/3/2022 7:00:00 PM,6.50000,Responsive Reserve Service
1/3/2022 8:00:00 PM,2.70000,Non Spin
1/3/2022 8:00:00 PM,5.00000,Regulation Down
1/3/2022 8:00:00 PM,4.25000,Regulation Up
1/3/2022 8:00:00 PM,6.39000,Responsive Reserve Service
1/3/2022 9:00:00 PM,2.10000,Non Spin
1/3/2022 9:00:00 PM,5.00000,Regulation Down
1/3/2022 9:00:00 PM,4.25000,Regulation Up
1/3/2022 9:00:00 PM,5.00000,Responsive Reserve Service
1/3/2022 10:00:00 PM,1.00000,Non Spin
1/3/2022 10:00:00 PM,5.00000,Regulation Down
1/3/2022 10:00:00 PM,3.63000,Regulation Up
1/3/2022 10:00:00 PM,3.73000,Responsive Reserve Service
1/3/2022 11:00:00 PM,1.10000,Non Spin
1/3/2022 11:00:00 PM,5.00000,Regulation Down
1/3/2022 11:00:00 PM,3.00000,Regulation Up
1/3/2022 11:00:00 PM,3.00000,Responsive Reserve Service
1/4/2022 12:00:00 AM,0.99000,Non Spin
1/4/2022 12:00:00 AM,5.00000,Regulation Down
1/4/2022 12:00:00 AM,2.17000,Regulation Up
1/4/2022 12:00:00 AM,1.67000,Responsive Reserve Service
1/4/2022 1:00:00 AM,0.99000,Non Spin
1/4/2022 1:00:00 AM,5.00000,Regulation Down
1/4/2022 1:00:00 AM,2.14000,Regulation Up
1/4/2022 1:00:00 AM,1.74000,Responsive Reserve Service
1/4/2022 2:00:00 AM,0.99000,Non Spin
1/4/2022 2:00:00 AM,5.00000,Regulation Down
1/4/2022 2:00:00 AM,2.14000,Regulation Up
1/4/2022 2:00:00 AM,1.74000,Responsive Reserve Service
1/4/2022 3:00:00 AM,1.00000,Non Spin
1/4/2022 3:00:00 AM,4.74000,Regulation Down
1/4/2022 3:00:00 AM,2.14000,Regulation Up
1/4/2022 3:00:00 AM,1.74000,Responsive Reserve Service
1/4/2022 4:00:00 AM,0.99000,Non Spin
1/4/2022 4:00:00 AM,4.25000,Regulation Down
1/4/2022 4:00:00 AM,4.25000,Regulation Up
1/4/2022 4:00:00 AM,2.25000,Responsive Reserve Service
1/4/2022 5:00:00 AM,1.00000,Non Spin
1/4/2022 5:00:00 AM,7.93000,Regulation Down
1/4/2022 5:00:00 AM,8.93000,Regulation Up
1/4/2022 5:00:00 AM,3.93000,Responsive Reserve Service
1/4/2022 6:00:00 AM,5.35000,Non Spin
1/4/2022 6:00:00 AM,12.00000,Regulation Down
1/4/2022 6:00:00 AM,19.29000,Regulation Up
1/4/2022 6:00:00 AM,17.29000,Responsive Reserve Service
1/4/2022 7:00:00 AM,5.56000,Non Spin
1/4/2022 7:00:00 AM,10.01000,Regulation Down
1/4/2022 7:00:00 AM,15.01000,Regulation Up
1/4/2022 7:00:00 AM,15.01000,Responsive Reserve Service
1/4/2022 8:00:00 AM,2.80000,Non Spin
1/4/2022 8:00:00 AM,13.50000,Regulation Down
1/4/2022 8:00:00 AM,12.15000,Regulation Up
1/4/2022 8:00:00 AM,9.65000,Responsive Reserve Service
1/4/2022 9:00:00 AM,1.70000,Non Spin
1/4/2022 9:00:00 AM,10.00000,Regulation Down
1/4/2022 9:00:00 AM,5.65000,Regulation Up
1/4/2022 9:00:00 AM,3.65000,Responsive Reserve Service
1/4/2022 10:00:00 AM,1.35000,Non Spin
1/4/2022 10:00:00 AM,8.00000,Regulation Down
1/4/2022 10:00:00 AM,6.15000,Regulation Up
1/4/2022 10:00:00 AM,3.65000,Responsive Reserve Service
1/4/2022 11:00:00 AM,1.35000,Non Spin
1/4/2022 11:00:00 AM,20.00000,Regulation Down
1/4/2022 11:00:00 AM,9.75000,Regulation Up
1/4/2022 11:00:00 AM,3.56000,Responsive Reserve Service
1/4/2022 12:00:00 PM,1.35000,Non Spin
1/4/2022 12:00:00 PM,18.01000,Regulation Down
1/4/2022 12:00:00 PM,5.15000,Regulation Up
1/4/2022 12:00:00 PM,3.15000,Responsive Reserve Service
1/4/2022 1:00:00 PM,1.35000,Non Spin
1/4/2022 1:00:00 PM,15.00000,Regulation Down
1/4/2022 1:00:00 PM,5.15000,Regulation Up
1/4/2022 1:00:00 PM,2.21000,Responsive Reserve Service
1/4/2022 2:00:00 PM,2.20000,Non Spin
1/4/2022 2:00:00 PM,21.37000,Regulation Down
1/4/2022 2:00:00 PM,6.80000,Regulation Up
1/4/2022 2:00:00 PM,2.21000,Responsive Reserve Service
1/4/2022 3:00:00 PM,2.20000,Non Spin
1/4/2022 3:00:00 PM,7.51000,Regulation Down
1/4/2022 3:00:00 PM,6.51000,Regulation Up
1/4/2022 3:00:00 PM,2.21000,Responsive Reserve Service
1/4/2022 4:00:00 PM,3.60000,Non Spin
1/4/2022 4:00:00 PM,5.00000,Regulation Down
1/4/2022 4:00:00 PM,5.04000,Regulation Up
1/4/2022 4:00:00 PM,4.24000,Responsive Reserve Service
1/4/2022 5:00:00 PM,5.35000,Non Spin
1/4/2022 5:00:00 PM,8.00000,Regulation Down
1/4/2022 5:00:00 PM,25.40000,Regulation Up
1/4/2022 5:00:00 PM,19.15000,Responsive Reserve Service
1/4/2022 6:00:00 PM,3.95000,Non Spin
1/4/2022 6:00:00 PM,7.15000,Regulation Down
1/4/2022 6:00:00 PM,7.15000,Regulation Up
1/4/2022 6:00:00 PM,7.15000,Responsive Reserve Service
1/4/2022 7:00:00 PM,3.35000,Non Spin
1/4/2022 7:00:00 PM,5.20000,Regulation Down
1/4/2022 7:00:00 PM,4.00000,Regulation Up
1/4/2022 7:00:00 PM,4.70000,Responsive Reserve Service
1/4/2022 8:00:00 PM,2.37000,Non Spin
1/4/2022 8:00:00 PM,6.00000,Regulation Down
1/4/2022 8:00:00 PM,4.00000,Regulation Up
1/4/2022 8:00:00 PM,3.90000,Responsive Reserve Service
1/4/2022 9:00:00 PM,1.42000,Non Spin
1/4/2022 9:00:00 PM,5.00000,Regulation Down
1/4/2022 9:00:00 PM,2.15000,Regulation Up
1/4/2022 9:00:00 PM,2.15000,Responsive Reserve Service
1/4/2022 10:00:00 PM,1.02000,Non Spin
1/4/2022 10:00:00 PM,5.00000,Regulation Down
1/4/2022 10:00:00 PM,2.10000,Regulation Up
1/4/2022 10:00:00 PM,2.00000,Responsive Reserve Service
1/4/2022 11:00:00 PM,1.00000,Non Spin
1/4/2022 11:00:00 PM,5.00000,Regulation Down
1/4/2022 11:00:00 PM,2.11000,Regulation Up
1/4/2022 11:00:00 PM,2.01000,Responsive Reserve Service
1/5/2022 12:00:00 AM,0.97000,Non Spin
1/5/2022 12:00:00 AM,5.00000,Regulation Down
1/5/2022 12:00:00 AM,3.50000,Regulation Up
1/5/2022 12:00:00 AM,2.50000,Responsive Reserve Service
1/5/2022 1:00:00 AM,0.97000,Non Spin
1/5/2022 1:00:00 AM,4.00000,Regulation Down
1/5/2022 1:00:00 AM,2.50000,Regulation Up
1/5/2022 1:00:00 AM,2.00000,Responsive Reserve Service
1/5/2022 2:00:00 AM,0.98000,Non Spin
1/5/2022 2:00:00 AM,4.10000,Regulation Down
1/5/2022 2:00:00 AM,2.60000,Regulation Up
1/5/2022 2:00:00 AM,2.00000,Responsive Reserve Service
1/5/2022 3:00:00 AM,0.99000,Non Spin
1/5/2022 3:00:00 AM,3.85000,Regulation Down
1/5/2022 3:00:00 AM,3.85000,Regulation Up
1/5/2022 3:00:00 AM,2.01000,Responsive Reserve Service
1/5/2022 4:00:00 AM,0.98000,Non Spin
1/5/2022 4:00:00 AM,5.00000,Regulation Down
1/5/2022 4:00:00 AM,5.00000,Regulation Up
1/5/2022 4:00:00 AM,3.21000,Responsive Reserve Service
1/5/2022 5:00:00 AM,0.99000,Non Spin
1/5/2022 5:00:00 AM,8.00000,Regulation Down
1/5/2022 5:00:00 AM,9.00000,Regulation Up
1/5/2022 5:00:00 AM,5.00000,Responsive Reserve Service
1/5/2022 6:00:00 AM,1.95000,Non Spin
1/5/2022 6:00:00 AM,12.00000,Regulation Down
1/5/2022 6:00:00 AM,15.21000,Regulation Up
1/5/2022 6:00:00 AM,13.21000,Responsive Reserve Service
1/5/2022 7:00:00 AM,2.40000,Non Spin
1/5/2022 7:00:00 AM,9.22000,Regulation Down
1/5/2022 7:00:00 AM,11.42000,Regulation Up
1/5/2022 7:00:00 AM,11.32000,Responsive Reserve Service
1/5/2022 8:00:00 AM,1.70000,Non Spin
1/5/2022 8:00:00 AM,13.50000,Regulation Down
1/5/2022 8:00:00 AM,7.38000,Regulation Up
1/5/2022 8:00:00 AM,7.28000,Responsive Reserve Service
1/5/2022 9:00:00 AM,1.70000,Non Spin
1/5/2022 9:00:00 AM,12.11000,Regulation Down
1/5/2022 9:00:00 AM,7.00000,Regulation Up
1/5/2022 9:00:00 AM,6.20000,Responsive Reserve Service
1/5/2022 10:00:00 AM,1.20000,Non Spin
1/5/2022 10:00:00 AM,10.00000,Regulation Down
1/5/2022 10:00:00 AM,7.00000,Regulation Up
1/5/2022 10:00:00 AM,6.45000,Responsive Reserve Service
1/5/2022 11:00:00 AM,1.20000,Non Spin
1/5/2022 11:00:00 AM,6.93000,Regulation Down
1/5/2022 11:00:00 AM,6.93000,Regulation Up
1/5/2022 11:00:00 AM,6.33000,Responsive Reserve Service
1/5/2022 12:00:00 PM,1.42000,Non Spin
1/5/2022 12:00:00 PM,8.00000,Regulation Down
1/5/2022 12:00:00 PM,4.50000,Regulation Up
1/5/2022 12:00:00 PM,3.50000,Responsive Reserve Service
1/5/2022 1:00:00 PM,1.42000,Non Spin
1/5/2022 1:00:00 PM,6.75000,Regulation Down
1/5/2022 1:00:00 PM,4.05000,Regulation Up
1/5/2022 1:00:00 PM,3.25000,Responsive Reserve Service
1/5/2022 2:00:00 PM,2.60000,Non Spin
1/5/2022 2:00:00 PM,7.11000,Regulation Down
1/5/2022 2:00:00 PM,3.95000,Regulation Up
1/5/2022 2:00:00 PM,3.15000,Responsive Reserve Service
1/5/2022 3:00:00 PM,2.70000,Non Spin
1/5/2022 3:00:00 PM,5.00000,Regulation Down
1/5/2022 3:00:00 PM,5.00000,Regulation Up
1/5/2022 3:00:00 PM,3.15000,Responsive Reserve Service
1/5/2022 4:00:00 PM,3.70000,Non Spin
1/5/2022 4:00:00 PM,3.50000,Regulation Down
1/5/2022 4:00:00 PM,8.00000,Regulation Up
1/5/2022 4:00:00 PM,4.50000,Responsive Reserve Service
1/5/2022 5:00:00 PM,21.65000,Non Spin
1/5/2022 5:00:00 PM,3.50000,Regulation Down
1/5/2022 5:00:00 PM,41.42000,Regulation Up
1/5/2022 5:00:00 PM,36.82000,Responsive Reserve Service
1/5/2022 6:00:00 PM,5.00000,Non Spin
1/5/2022 6:00:00 PM,5.00000,Regulation Down
1/5/2022 6:00:00 PM,21.83000,Regulation Up
1/5/2022 6:00:00 PM,22.60000,Responsive Reserve Service
1/5/2022 7:00:00 PM,2.70000,Non Spin
1/5/2022 7:00:00 PM,3.30000,Regulation Down
1/5/2022 7:00:00 PM,4.00000,Regulation Up
1/5/2022 7:00:00 PM,6.80000,Responsive Reserve Service
1/5/2022 8:00:00 PM,1.42000,Non Spin
1/5/2022 8:00:00 PM,4.00000,Regulation Down
1/5/2022 8:00:00 PM,4.00000,Regulation Up
1/5/2022 8:00:00 PM,3.90000,Responsive Reserve Service
1/5/2022 9:00:00 PM,1.25000,Non Spin
1/5/2022 9:00:00 PM,3.50000,Regulation Down
1/5/2022 9:00:00 PM,2.23000,Regulation Up
1/5/2022 9:00:00 PM,2.24000,Responsive Reserve Service
1/5/2022 10:00:00 PM,1.00000,Non Spin
1/5/2022 10:00:00 PM,5.00000,Regulation Down
1/5/2022 10:00:00 PM,3.45000,Regulation Up
1/5/2022 10:00:00 PM,3.35000,Responsive Reserve Service
1/5/2022 11:00:00 PM,1.00000,Non Spin
1/5/2022 11:00:00 PM,4.65000,Regulation Down
1/5/2022 11:00:00 PM,2.28000,Regulation Up
1/5/2022 11:00:00 PM,2.15000,Responsive Reserve Service
1/6/2022 12:00:00 AM,0.96000,Non Spin
1/6/2022 12:00:00 AM,4.00000,Regulation Down
1/6/2022 12:00:00 AM,4.00000,Regulation Up
1/6/2022 12:00:00 AM,3.40000,Responsive Reserve Service
1/6/2022 1:00:00 AM,0.96000,Non Spin
