Date,mcpc,ancillarytype
1/1/2023 6:00:00 PM,3.29000,Regulation Up
1/1/2023 6:00:00 PM,3.33000,Responsive Reserve Service
1/1/2023 7:00:00 PM,1.09000,Non Spin
1/1/2023 7:00:00 PM,1.78000,Regulation Down
1/1/2023 7:00:00 PM,2.45000,Regulation Up
1/1/2023 7:00:00 PM,1.95000,Responsive Reserve Service
1/1/2023 8:00:00 PM,1.04000,Non Spin
1/1/2023 8:00:00 PM,1.97000,Regulation Down
1/1/2023 8:00:00 PM,2.45000,Regulation Up
1/1/2023 8:00:00 PM,1.95000,Responsive Reserve Service
1/1/2023 9:00:00 PM,1.11000,Non Spin
1/1/2023 9:00:00 PM,3.49000,Regulation Down
1/1/2023 9:00:00 PM,1.00000,Regulation Up
1/1/2023 9:00:00 PM,1.50000,Responsive Reserve Service
1/1/2023 10:00:00 PM,1.13000,Non Spin
1/1/2023 10:00:00 PM,6.89000,Regulation Down
1/1/2023 10:00:00 PM,1.45000,Regulation Up
1/1/2023 10:00:00 PM,1.95000,Responsive Reserve Service
1/1/2023 11:00:00 PM,1.11000,Non Spin
1/1/2023 11:00:00 PM,4.49000,Regulation Down
1/1/2023 11:00:00 PM,1.43000,Regulation Up
1/1/2023 11:00:00 PM,1.93000,Responsive Reserve Service
1/2/2023 12:00:00 AM,1.05000,Non Spin
1/2/2023 12:00:00 AM,2.98000,Regulation Down
1/2/2023 12:00:00 AM,1.99000,Regulation Up
1/2/2023 12:00:00 AM,1.49000,Responsive Reserve Service
1/2/2023 1:00:00 AM,1.04000,Non Spin
1/2/2023 1:00:00 AM,1.49000,Regulation Down
1/2/2023 1:00:00 AM,1.77000,Regulation Up
1/2/2023 1:00:00 AM,1.30000,Responsive Reserve Service
1/2/2023 2:00:00 AM,1.09000,Non Spin
1/2/2023 2:00:00 AM,1.49000,Regulation Down
1/2/2023 2:00:00 AM,1.97000,Regulation Up
1/2/2023 2:00:00 AM,1.47000,Responsive Reserve Service
1/2/2023 3:00:00 AM,1.09000,Non Spin
1/2/2023 3:00:00 AM,2.49000,Regulation Down
1/2/2023 3:00:00 AM,1.99000,Regulation Up
1/2/2023 3:00:00 AM,1.49000,Responsive Reserve Service
1/2/2023 4:00:00 AM,1.09000,Non Spin
1/2/2023 4:00:00 AM,1.49000,Regulation Down
1/2/2023 4:00:00 AM,2.10000,Regulation Up
1/2/2023 4:00:00 AM,1.50000,Responsive Reserve Service
1/2/2023 5:00:00 AM,1.09000,Non Spin
1/2/2023 5:00:00 AM,7.01000,Regulation Down
1/2/2023 5:00:00 AM,3.75000,Regulation Up
1/2/2023 5:00:00 AM,1.75000,Responsive Reserve Service
1/2/2023 6:00:00 AM,1.40000,Non Spin
1/2/2023 6:00:00 AM,5.01000,Regulation Down
1/2/2023 6:00:00 AM,3.69000,Regulation Up
1/2/2023 6:00:00 AM,2.00000,Responsive Reserve Service
1/2/2023 7:00:00 AM,1.25000,Non Spin
1/2/2023 7:00:00 AM,3.30000,Regulation Down
1/2/2023 7:00:00 AM,3.30000,Regulation Up
1/2/2023 7:00:00 AM,3.00000,Responsive Reserve Service
1/2/2023 8:00:00 AM,1.15000,Non Spin
1/2/2023 8:00:00 AM,18.69000,Regulation Down
1/2/2023 8:00:00 AM,3.00000,Regulation Up
1/2/2023 8:00:00 AM,1.99000,Responsive Reserve Service
1/2/2023 9:00:00 AM,1.15000,Non Spin
1/2/2023 9:00:00 AM,7.69000,Regulation Down
1/2/2023 9:00:00 AM,6.43000,Regulation Up
1/2/2023 9:00:00 AM,1.95000,Responsive Reserve Service
1/2/2023 10:00:00 AM,1.09000,Non Spin
1/2/2023 10:00:00 AM,7.50000,Regulation Down
1/2/2023 10:00:00 AM,3.69000,Regulation Up
1/2/2023 10:00:00 AM,1.69000,Responsive Reserve Service
1/2/2023 11:00:00 AM,1.11000,Non Spin
1/2/2023 11:00:00 AM,6.30000,Regulation Down
1/2/2023 11:00:00 AM,3.29000,Regulation Up
1/2/2023 11:00:00 AM,1.85000,Responsive Reserve Service
1/2/2023 12:00:00 PM,1.13000,Non Spin
1/2/2023 12:00:00 PM,5.69000,Regulation Down
1/2/2023 12:00:00 PM,3.19000,Regulation Up
1/2/2023 12:00:00 PM,1.65000,Responsive Reserve Service
1/2/2023 1:00:00 PM,1.14000,Non Spin
1/2/2023 1:00:00 PM,5.30000,Regulation Down
1/2/2023 1:00:00 PM,2.29000,Regulation Up
1/2/2023 1:00:00 PM,1.50000,Responsive Reserve Service
1/2/2023 2:00:00 PM,4.79000,Non Spin
1/2/2023 2:00:00 PM,7.00000,Regulation Down
1/2/2023 2:00:00 PM,3.29000,Regulation Up
1/2/2023 2:00:00 PM,1.65000,Responsive Reserve Service
1/2/2023 3:00:00 PM,4.79000,Non Spin
1/2/2023 3:00:00 PM,7.50000,Regulation Down
1/2/2023 3:00:00 PM,2.80000,Regulation Up
1/2/2023 3:00:00 PM,1.89000,Responsive Reserve Service
1/2/2023 4:00:00 PM,6.75000,Non Spin
1/2/2023 4:00:00 PM,7.98000,Regulation Down
1/2/2023 4:00:00 PM,5.98000,Regulation Up
1/2/2023 4:00:00 PM,1.95000,Responsive Reserve Service
1/2/2023 5:00:00 PM,6.75000,Non Spin
1/2/2023 5:00:00 PM,8.89000,Regulation Down
1/2/2023 5:00:00 PM,10.40000,Regulation Up
1/2/2023 5:00:00 PM,4.45000,Responsive Reserve Service
1/2/2023 6:00:00 PM,1.40000,Non Spin
1/2/2023 6:00:00 PM,5.01000,Regulation Down
1/2/2023 6:00:00 PM,2.29000,Regulation Up
1/2/2023 6:00:00 PM,2.00000,Responsive Reserve Service
1/2/2023 7:00:00 PM,1.13000,Non Spin
1/2/2023 7:00:00 PM,3.20000,Regulation Down
1/2/2023 7:00:00 PM,2.45000,Regulation Up
1/2/2023 7:00:00 PM,1.95000,Responsive Reserve Service
1/2/2023 8:00:00 PM,1.11000,Non Spin
1/2/2023 8:00:00 PM,3.50000,Regulation Down
1/2/2023 8:00:00 PM,2.45000,Regulation Up
1/2/2023 8:00:00 PM,1.95000,Responsive Reserve Service
1/2/2023 9:00:00 PM,1.13000,Non Spin
1/2/2023 9:00:00 PM,3.50000,Regulation Down
1/2/2023 9:00:00 PM,1.48000,Regulation Up
1/2/2023 9:00:00 PM,1.95000,Responsive Reserve Service
1/2/2023 10:00:00 PM,1.42000,Non Spin
1/2/2023 10:00:00 PM,5.01000,Regulation Down
1/2/2023 10:00:00 PM,1.00000,Regulation Up
1/2/2023 10:00:00 PM,1.50000,Responsive Reserve Service
1/2/2023 11:00:00 PM,1.40000,Non Spin
1/2/2023 11:00:00 PM,4.49000,Regulation Down
1/2/2023 11:00:00 PM,1.00000,Regulation Up
1/2/2023 11:00:00 PM,1.50000,Responsive Reserve Service
1/3/2023 12:00:00 AM,1.05000,Non Spin
1/3/2023 12:00:00 AM,2.98000,Regulation Down
1/3/2023 12:00:00 AM,2.00000,Regulation Up
1/3/2023 12:00:00 AM,1.50000,Responsive Reserve Service
1/3/2023 1:00:00 AM,1.09000,Non Spin
1/3/2023 1:00:00 AM,1.49000,Regulation Down
1/3/2023 1:00:00 AM,1.05000,Regulation Up
1/3/2023 1:00:00 AM,1.47000,Responsive Reserve Service
1/3/2023 2:00:00 AM,1.13000,Non Spin
1/3/2023 2:00:00 AM,1.49000,Regulation Down
1/3/2023 2:00:00 AM,1.97000,Regulation Up
1/3/2023 2:00:00 AM,1.47000,Responsive Reserve Service
1/3/2023 3:00:00 AM,1.13000,Non Spin
1/3/2023 3:00:00 AM,2.49000,Regulation Down
1/3/2023 3:00:00 AM,1.99000,Regulation Up
1/3/2023 3:00:00 AM,1.49000,Responsive Reserve Service
1/3/2023 4:00:00 AM,1.05000,Non Spin
1/3/2023 4:00:00 AM,1.91000,Regulation Down
1/3/2023 4:00:00 AM,3.89000,Regulation Up
1/3/2023 4:00:00 AM,1.89000,Responsive Reserve Service
1/3/2023 5:00:00 AM,1.04000,Non Spin
1/3/2023 5:00:00 AM,4.49000,Regulation Down
1/3/2023 5:00:00 AM,4.69000,Regulation Up
1/3/2023 5:00:00 AM,2.30000,Responsive Reserve Service
1/3/2023 6:00:00 AM,1.25000,Non Spin
1/3/2023 6:00:00 AM,4.69000,Regulation Down
1/3/2023 6:00:00 AM,4.69000,Regulation Up
1/3/2023 6:00:00 AM,3.75000,Responsive Reserve Service
1/3/2023 7:00:00 AM,1.42000,Non Spin
1/3/2023 7:00:00 AM,3.69000,Regulation Down
1/3/2023 7:00:00 AM,3.69000,Regulation Up
1/3/2023 7:00:00 AM,3.69000,Responsive Reserve Service
1/3/2023 8:00:00 AM,1.62000,Non Spin
1/3/2023 8:00:00 AM,18.25000,Regulation Down
1/3/2023 8:00:00 AM,3.00000,Regulation Up
1/3/2023 8:00:00 AM,2.00000,Responsive Reserve Service
1/3/2023 9:00:00 AM,1.15000,Non Spin
1/3/2023 9:00:00 AM,7.50000,Regulation Down
1/3/2023 9:00:00 AM,3.29000,Regulation Up
1/3/2023 9:00:00 AM,1.95000,Responsive Reserve Service
1/3/2023 10:00:00 AM,1.05000,Non Spin
1/3/2023 10:00:00 AM,7.01000,Regulation Down
1/3/2023 10:00:00 AM,2.29000,Regulation Up
1/3/2023 10:00:00 AM,1.65000,Responsive Reserve Service
1/3/2023 11:00:00 AM,1.04000,Non Spin
1/3/2023 11:00:00 AM,6.03000,Regulation Down
1/3/2023 11:00:00 AM,1.95000,Regulation Up
1/3/2023 11:00:00 AM,1.50000,Responsive Reserve Service
1/3/2023 12:00:00 PM,1.09000,Non Spin
1/3/2023 12:00:00 PM,4.75000,Regulation Down
1/3/2023 12:00:00 PM,2.25000,Regulation Up
1/3/2023 12:00:00 PM,1.65000,Responsive Reserve Service
1/3/2023 1:00:00 PM,1.11000,Non Spin
1/3/2023 1:00:00 PM,3.96000,Regulation Down
1/3/2023 1:00:00 PM,1.95000,Regulation Up
1/3/2023 1:00:00 PM,1.65000,Responsive Reserve Service
1/3/2023 2:00:00 PM,3.00000,Non Spin
1/3/2023 2:00:00 PM,4.79000,Regulation Down
1/3/2023 2:00:00 PM,2.29000,Regulation Up
1/3/2023 2:00:00 PM,1.89000,Responsive Reserve Service
1/3/2023 3:00:00 PM,3.01000,Non Spin
1/3/2023 3:00:00 PM,4.69000,Regulation Down
1/3/2023 3:00:00 PM,3.19000,Regulation Up
1/3/2023 3:00:00 PM,1.95000,Responsive Reserve Service
1/3/2023 4:00:00 PM,3.00000,Non Spin
1/3/2023 4:00:00 PM,5.49000,Regulation Down
1/3/2023 4:00:00 PM,4.98000,Regulation Up
1/3/2023 4:00:00 PM,2.00000,Responsive Reserve Service
1/3/2023 5:00:00 PM,35.30000,Non Spin
1/3/2023 5:00:00 PM,10.39000,Regulation Down
1/3/2023 5:00:00 PM,22.36000,Regulation Up
1/3/2023 5:00:00 PM,18.75000,Responsive Reserve Service
1/3/2023 6:00:00 PM,17.44000,Non Spin
1/3/2023 6:00:00 PM,3.04000,Regulation Down
1/3/2023 6:00:00 PM,5.02000,Regulation Up
1/3/2023 6:00:00 PM,5.52000,Responsive Reserve Service
1/3/2023 7:00:00 PM,9.36000,Non Spin
1/3/2023 7:00:00 PM,1.94000,Regulation Down
1/3/2023 7:00:00 PM,2.50000,Regulation Up
1/3/2023 7:00:00 PM,2.00000,Responsive Reserve Service
1/3/2023 8:00:00 PM,1.85000,Non Spin
1/3/2023 8:00:00 PM,2.02000,Regulation Down
1/3/2023 8:00:00 PM,4.00000,Regulation Up
1/3/2023 8:00:00 PM,2.00000,Responsive Reserve Service
1/3/2023 9:00:00 PM,1.85000,Non Spin
1/3/2023 9:00:00 PM,3.17000,Regulation Down
1/3/2023 9:00:00 PM,1.99000,Regulation Up
1/3/2023 9:00:00 PM,2.00000,Responsive Reserve Service
1/3/2023 10:00:00 PM,1.11000,Non Spin
1/3/2023 10:00:00 PM,4.49000,Regulation Down
1/3/2023 10:00:00 PM,1.80000,Regulation Up
1/3/2023 10:00:00 PM,1.95000,Responsive Reserve Service
1/3/2023 11:00:00 PM,1.15000,Non Spin
1/3/2023 11:00:00 PM,3.49000,Regulation Down
1/3/2023 11:00:00 PM,1.00000,Regulation Up
1/3/2023 11:00:00 PM,1.50000,Responsive Reserve Service
1/4/2023 12:00:00 AM,0.99000,Non Spin
1/4/2023 12:00:00 AM,2.98000,Regulation Down
1/4/2023 12:00:00 AM,2.00000,Regulation Up
1/4/2023 12:00:00 AM,1.50000,Responsive Reserve Service
1/4/2023 1:00:00 AM,0.99000,Non Spin
1/4/2023 1:00:00 AM,1.52000,Regulation Down
1/4/2023 1:00:00 AM,2.00000,Regulation Up
1/4/2023 1:00:00 AM,1.50000,Responsive Reserve Service
1/4/2023 2:00:00 AM,0.99000,Non Spin
1/4/2023 2:00:00 AM,1.52000,Regulation Down
1/4/2023 2:00:00 AM,2.00000,Regulation Up
1/4/2023 2:00:00 AM,1.50000,Responsive Reserve Service
1/4/2023 3:00:00 AM,0.99000,Non Spin
1/4/2023 3:00:00 AM,2.49000,Regulation Down
1/4/2023 3:00:00 AM,2.00000,Regulation Up
1/4/2023 3:00:00 AM,1.50000,Responsive Reserve Service
1/4/2023 4:00:00 AM,0.97000,Non Spin
1/4/2023 4:00:00 AM,2.02000,Regulation Down
1/4/2023 4:00:00 AM,4.00000,Regulation Up
1/4/2023 4:00:00 AM,2.00000,Responsive Reserve Service
1/4/2023 5:00:00 AM,0.99000,Non Spin
1/4/2023 5:00:00 AM,5.69000,Regulation Down
1/4/2023 5:00:00 AM,4.69000,Regulation Up
1/4/2023 5:00:00 AM,2.39000,Responsive Reserve Service
1/4/2023 6:00:00 AM,2.72000,Non Spin
1/4/2023 6:00:00 AM,5.69000,Regulation Down
1/4/2023 6:00:00 AM,7.30000,Regulation Up
1/4/2023 6:00:00 AM,5.30000,Responsive Reserve Service
1/4/2023 7:00:00 AM,4.60000,Non Spin
1/4/2023 7:00:00 AM,4.69000,Regulation Down
1/4/2023 7:00:00 AM,4.69000,Regulation Up
1/4/2023 7:00:00 AM,4.69000,Responsive Reserve Service
1/4/2023 8:00:00 AM,2.72000,Non Spin
1/4/2023 8:00:00 AM,29.49000,Regulation Down
1/4/2023 8:00:00 AM,3.29000,Regulation Up
1/4/2023 8:00:00 AM,3.00000,Responsive Reserve Service
1/4/2023 9:00:00 AM,1.15000,Non Spin
1/4/2023 9:00:00 AM,7.50000,Regulation Down
1/4/2023 9:00:00 AM,3.29000,Regulation Up
1/4/2023 9:00:00 AM,1.89000,Responsive Reserve Service
1/4/2023 10:00:00 AM,1.09000,Non Spin
1/4/2023 10:00:00 AM,7.50000,Regulation Down
1/4/2023 10:00:00 AM,2.35000,Regulation Up
1/4/2023 10:00:00 AM,1.65000,Responsive Reserve Service
1/4/2023 11:00:00 AM,1.11000,Non Spin
1/4/2023 11:00:00 AM,5.69000,Regulation Down
1/4/2023 11:00:00 AM,2.29000,Regulation Up
1/4/2023 11:00:00 AM,1.65000,Responsive Reserve Service
1/4/2023 12:00:00 PM,1.14000,Non Spin
1/4/2023 12:00:00 PM,4.75000,Regulation Down
1/4/2023 12:00:00 PM,2.25000,Regulation Up
1/4/2023 12:00:00 PM,1.65000,Responsive Reserve Service
1/4/2023 1:00:00 PM,1.22000,Non Spin
1/4/2023 1:00:00 PM,3.69000,Regulation Down
1/4/2023 1:00:00 PM,1.95000,Regulation Up
1/4/2023 1:00:00 PM,1.50000,Responsive Reserve Service
1/4/2023 2:00:00 PM,4.60000,Non Spin
1/4/2023 2:00:00 PM,5.00000,Regulation Down
1/4/2023 2:00:00 PM,2.10000,Regulation Up
1/4/2023 2:00:00 PM,1.65000,Responsive Reserve Service
1/4/2023 3:00:00 PM,4.60000,Non Spin
1/4/2023 3:00:00 PM,5.69000,Regulation Down
1/4/2023 3:00:00 PM,2.39000,Regulation Up
1/4/2023 3:00:00 PM,1.98000,Responsive Reserve Service
1/4/2023 4:00:00 PM,3.14000,Non Spin
1/4/2023 4:00:00 PM,7.69000,Regulation Down
1/4/2023 4:00:00 PM,12.49000,Regulation Up
1/4/2023 4:00:00 PM,2.69000,Responsive Reserve Service
1/4/2023 5:00:00 PM,25.45000,Non Spin
1/4/2023 5:00:00 PM,3.97000,Regulation Down
1/4/2023 5:00:00 PM,37.39000,Regulation Up
1/4/2023 5:00:00 PM,15.16000,Responsive Reserve Service
1/4/2023 6:00:00 PM,12.89000,Non Spin
1/4/2023 6:00:00 PM,2.71000,Regulation Down
1/4/2023 6:00:00 PM,5.00000,Regulation Up
1/4/2023 6:00:00 PM,3.69000,Responsive Reserve Service
1/4/2023 7:00:00 PM,6.42000,Non Spin
1/4/2023 7:00:00 PM,1.93000,Regulation Down
1/4/2023 7:00:00 PM,3.29000,Regulation Up
1/4/2023 7:00:00 PM,2.49000,Responsive Reserve Service
1/4/2023 8:00:00 PM,4.31000,Non Spin
1/4/2023 8:00:00 PM,2.06000,Regulation Down
1/4/2023 8:00:00 PM,4.04000,Regulation Up
1/4/2023 8:00:00 PM,2.00000,Responsive Reserve Service
1/4/2023 9:00:00 PM,2.01000,Non Spin
1/4/2023 9:00:00 PM,1.98000,Regulation Down
1/4/2023 9:00:00 PM,1.99000,Regulation Up
1/4/2023 9:00:00 PM,2.00000,Responsive Reserve Service
1/4/2023 10:00:00 PM,1.15000,Non Spin
1/4/2023 10:00:00 PM,2.49000,Regulation Down
1/4/2023 10:00:00 PM,1.89000,Regulation Up
1/4/2023 10:00:00 PM,2.39000,Responsive Reserve Service
1/4/2023 11:00:00 PM,1.40000,Non Spin
1/4/2023 11:00:00 PM,3.49000,Regulation Down
1/4/2023 11:00:00 PM,1.45000,Regulation Up
1/4/2023 11:00:00 PM,1.95000,Responsive Reserve Service
1/5/2023 12:00:00 AM,0.98000,Non Spin
1/5/2023 12:00:00 AM,1.99000,Regulation Down
1/5/2023 12:00:00 AM,2.15000,Regulation Up
1/5/2023 12:00:00 AM,1.65000,Responsive Reserve Service
1/5/2023 1:00:00 AM,0.98000,Non Spin
1/5/2023 1:00:00 AM,1.49000,Regulation Down
1/5/2023 1:00:00 AM,1.85000,Regulation Up
1/5/2023 1:00:00 AM,1.50000,Responsive Reserve Service
1/5/2023 2:00:00 AM,0.98000,Non Spin
1/5/2023 2:00:00 AM,1.49000,Regulation Down
1/5/2023 2:00:00 AM,2.00000,Regulation Up
1/5/2023 2:00:00 AM,1.50000,Responsive Reserve Service
1/5/2023 3:00:00 AM,0.98000,Non Spin
1/5/2023 3:00:00 AM,1.49000,Regulation Down
1/5/2023 3:00:00 AM,1.94000,Regulation Up
1/5/2023 3:00:00 AM,1.50000,Responsive Reserve Service
1/5/2023 4:00:00 AM,0.96000,Non Spin
1/5/2023 4:00:00 AM,1.02000,Regulation Down
1/5/2023 4:00:00 AM,2.39000,Regulation Up
1/5/2023 4:00:00 AM,1.89000,Responsive Reserve Service
1/5/2023 5:00:00 AM,1.42000,Non Spin
1/5/2023 5:00:00 AM,1.49000,Regulation Down
1/5/2023 5:00:00 AM,5.51000,Regulation Up
1/5/2023 5:00:00 AM,3.00000,Responsive Reserve Service
1/5/2023 6:00:00 AM,36.95000,Non Spin
1/5/2023 6:00:00 AM,3.37000,Regulation Down
1/5/2023 6:00:00 AM,26.95000,Regulation Up
1/5/2023 6:00:00 AM,24.95000,Responsive Reserve Service
1/5/2023 7:00:00 AM,44.30000,Non Spin
1/5/2023 7:00:00 AM,1.76000,Regulation Down
1/5/2023 7:00:00 AM,15.26000,Regulation Up
1/5/2023 7:00:00 AM,15.26000,Responsive Reserve Service
1/5/2023 8:00:00 AM,7.75000,Non Spin
1/5/2023 8:00:00 AM,10.44000,Regulation Down
1/5/2023 8:00:00 AM,7.44000,Regulation Up
1/5/2023 8:00:00 AM,5.44000,Responsive Reserve Service
1/5/2023 9:00:00 AM,1.82000,Non Spin
1/5/2023 9:00:00 AM,2.29000,Regulation Down
1/5/2023 9:00:00 AM,2.29000,Regulation Up
1/5/2023 9:00:00 AM,1.89000,Responsive Reserve Service
1/5/2023 10:00:00 AM,1.00000,Non Spin
1/5/2023 10:00:00 AM,1.98000,Regulation Down
1/5/2023 10:00:00 AM,2.03000,Regulation Up
1/5/2023 10:00:00 AM,1.65000,Responsive Reserve Service
1/5/2023 11:00:00 AM,1.04000,Non Spin
1/5/2023 11:00:00 AM,2.49000,Regulation Down
1/5/2023 11:00:00 AM,1.95000,Regulation Up
1/5/2023 11:00:00 AM,1.53000,Responsive Reserve Service
1/5/2023 12:00:00 PM,1.05000,Non Spin
1/5/2023 12:00:00 PM,2.49000,Regulation Down
1/5/2023 12:00:00 PM,1.99000,Regulation Up
1/5/2023 12:00:00 PM,1.53000,Responsive Reserve Service
1/5/2023 1:00:00 PM,1.05000,Non Spin
1/5/2023 1:00:00 PM,2.49000,Regulation Down
1/5/2023 1:00:00 PM,1.95000,Regulation Up
1/5/2023 1:00:00 PM,1.53000,Responsive Reserve Service
1/5/2023 2:00:00 PM,2.72000,Non Spin
1/5/2023 2:00:00 PM,3.49000,Regulation Down
1/5/2023 2:00:00 PM,1.99000,Regulation Up
1/5/2023 2:00:00 PM,1.95000,Responsive Reserve Service
1/5/2023 3:00:00 PM,2.72000,Non Spin
1/5/2023 3:00:00 PM,2.49000,Regulation Down
1/5/2023 3:00:00 PM,2.29000,Regulation Up
1/5/2023 3:00:00 PM,1.98000,Responsive Reserve Service
1/5/2023 4:00:00 PM,2.74000,Non Spin
1/5/2023 4:00:00 PM,2.49000,Regulation Down
1/5/2023 4:00:00 PM,6.48000,Regulation Up
1/5/2023 4:00:00 PM,2.47000,Responsive Reserve Service
1/5/2023 5:00:00 PM,25.90000,Non Spin
1/5/2023 5:00:00 PM,15.15000,Regulation Down
1/5/2023 5:00:00 PM,29.94000,Regulation Up
1/5/2023 5:00:00 PM,25.93000,Responsive Reserve Service
1/5/2023 6:00:00 PM,1.42000,Non Spin
1/5/2023 6:00:00 PM,2.41000,Regulation Down
1/5/2023 6:00:00 PM,4.39000,Regulation Up
1/5/2023 6:00:00 PM,4.69000,Responsive Reserve Service
1/5/2023 7:00:00 PM,1.30000,Non Spin
1/5/2023 7:00:00 PM,1.54000,Regulation Down
1/5/2023 7:00:00 PM,3.52000,Regulation Up
1/5/2023 7:00:00 PM,1.95000,Responsive Reserve Service
1/5/2023 8:00:00 PM,1.13000,Non Spin
1/5/2023 8:00:00 PM,2.98000,Regulation Down
1/5/2023 8:00:00 PM,3.95000,Regulation Up
1/5/2023 8:00:00 PM,1.95000,Responsive Reserve Service
1/5/2023 9:00:00 PM,1.13000,Non Spin
1/5/2023 9:00:00 PM,3.50000,Regulation Down
1/5/2023 9:00:00 PM,2.00000,Regulation Up
1/5/2023 9:00:00 PM,1.98000,Responsive Reserve Service
1/5/2023 10:00:00 PM,1.13000,Non Spin
1/5/2023 10:00:00 PM,9.49000,Regulation Down
1/5/2023 10:00:00 PM,2.95000,Regulation Up
1/5/2023 10:00:00 PM,2.00000,Responsive Reserve Service
1/5/2023 11:00:00 PM,1.13000,Non Spin
1/5/2023 11:00:00 PM,4.49000,Regulation Down
1/5/2023 11:00:00 PM,1.30000,Regulation Up
1/5/2023 11:00:00 PM,1.80000,Responsive Reserve Service
1/6/2023 12:00:00 AM,1.04000,Non Spin
1/6/2023 12:00:00 AM,2.50000,Regulation Down
1/6/2023 12:00:00 AM,2.00000,Regulation Up
1/6/2023 12:00:00 AM,1.50000,Responsive Reserve Service
1/6/2023 1:00:00 AM,1.04000,Non Spin
