Date,mcpc,ancillarytype
1/1/2024 3:00:00 PM,1.57000,Regulation Up
1/1/2024 3:00:00 PM,1.08000,Responsive Reserve Service
1/1/2024 4:00:00 PM,1.50000,ECRS
1/1/2024 4:00:00 PM,1.50000,Non Spin
1/1/2024 4:00:00 PM,2.00000,Regulation Down
1/1/2024 4:00:00 PM,5.74000,Regulation Up
1/1/2024 4:00:00 PM,1.50000,Responsive Reserve Service
1/1/2024 5:00:00 PM,2.00000,ECRS
1/1/2024 5:00:00 PM,9.14000,Non Spin
1/1/2024 5:00:00 PM,2.55000,Regulation Down
1/1/2024 5:00:00 PM,20.51000,Regulation Up
1/1/2024 5:00:00 PM,1.97000,Responsive Reserve Service
1/1/2024 6:00:00 PM,2.00000,ECRS
1/1/2024 6:00:00 PM,2.72000,Non Spin
1/1/2024 6:00:00 PM,1.71000,Regulation Down
1/1/2024 6:00:00 PM,3.49000,Regulation Up
1/1/2024 6:00:00 PM,1.65000,Responsive Reserve Service
1/1/2024 7:00:00 PM,1.95000,ECRS
1/1/2024 7:00:00 PM,2.30000,Non Spin
1/1/2024 7:00:00 PM,1.38000,Regulation Down
1/1/2024 7:00:00 PM,2.01000,Regulation Up
1/1/2024 7:00:00 PM,1.50000,Responsive Reserve Service
1/1/2024 8:00:00 PM,1.20000,ECRS
1/1/2024 8:00:00 PM,2.15000,Non Spin
1/1/2024 8:00:00 PM,1.25000,Regulation Down
1/1/2024 8:00:00 PM,1.53000,Regulation Up
1/1/2024 8:00:00 PM,1.20000,Responsive Reserve Service
1/1/2024 9:00:00 PM,0.93000,ECRS
1/1/2024 9:00:00 PM,1.75000,Non Spin
1/1/2024 9:00:00 PM,1.25000,Regulation Down
1/1/2024 9:00:00 PM,1.64000,Regulation Up
1/1/2024 9:00:00 PM,1.10000,Responsive Reserve Service
1/1/2024 10:00:00 PM,0.25000,ECRS
1/1/2024 10:00:00 PM,1.12000,Non Spin
1/1/2024 10:00:00 PM,1.25000,Regulation Down
1/1/2024 10:00:00 PM,1.47000,Regulation Up
1/1/2024 10:00:00 PM,1.00000,Responsive Reserve Service
1/1/2024 11:00:00 PM,0.08000,ECRS
1/1/2024 11:00:00 PM,1.11000,Non Spin
1/1/2024 11:00:00 PM,1.25000,Regulation Down
1/1/2024 11:00:00 PM,1.33000,Regulation Up
1/1/2024 11:00:00 PM,1.00000,Responsive Reserve Service
1/2/2024 12:00:00 AM,0.10000,ECRS
1/2/2024 12:00:00 AM,0.92000,Non Spin
1/2/2024 12:00:00 AM,0.50000,Regulation Down
1/2/2024 12:00:00 AM,1.49000,Regulation Up
1/2/2024 12:00:00 AM,1.00000,Responsive Reserve Service
1/2/2024 1:00:00 AM,0.11000,ECRS
1/2/2024 1:00:00 AM,0.92000,Non Spin
1/2/2024 1:00:00 AM,0.49000,Regulation Down
1/2/2024 1:00:00 AM,1.33000,Regulation Up
1/2/2024 1:00:00 AM,1.00000,Responsive Reserve Service
1/2/2024 2:00:00 AM,0.12000,ECRS
1/2/2024 2:00:00 AM,1.12000,Non Spin
1/2/2024 2:00:00 AM,0.34000,Regulation Down
1/2/2024 2:00:00 AM,1.60000,Regulation Up
1/2/2024 2:00:00 AM,1.00000,Responsive Reserve Service
1/2/2024 3:00:00 AM,0.13000,ECRS
1/2/2024 3:00:00 AM,1.12000,Non Spin
1/2/2024 3:00:00 AM,0.49000,Regulation Down
1/2/2024 3:00:00 AM,1.80000,Regulation Up
1/2/2024 3:00:00 AM,1.00000,Responsive Reserve Service
1/2/2024 4:00:00 AM,0.14000,ECRS
1/2/2024 4:00:00 AM,1.15000,Non Spin
1/2/2024 4:00:00 AM,0.72000,Regulation Down
1/2/2024 4:00:00 AM,2.50000,Regulation Up
1/2/2024 4:00:00 AM,1.00000,Responsive Reserve Service
1/2/2024 5:00:00 AM,0.94000,ECRS
1/2/2024 5:00:00 AM,2.72000,Non Spin
1/2/2024 5:00:00 AM,1.31000,Regulation Down
1/2/2024 5:00:00 AM,3.19000,Regulation Up
1/2/2024 5:00:00 AM,1.00000,Responsive Reserve Service
1/2/2024 6:00:00 AM,3.50000,ECRS
1/2/2024 6:00:00 AM,10.10000,Non Spin
1/2/2024 6:00:00 AM,2.26000,Regulation Down
1/2/2024 6:00:00 AM,5.40000,Regulation Up
1/2/2024 6:00:00 AM,2.50000,Responsive Reserve Service
1/2/2024 7:00:00 AM,6.47000,ECRS
1/2/2024 7:00:00 AM,14.30000,Non Spin
1/2/2024 7:00:00 AM,2.06000,Regulation Down
1/2/2024 7:00:00 AM,3.97000,Regulation Up
1/2/2024 7:00:00 AM,3.64000,Responsive Reserve Service
1/2/2024 8:00:00 AM,10.73000,ECRS
1/2/2024 8:00:00 AM,8.00000,Non Spin
1/2/2024 8:00:00 AM,6.98000,Regulation Down
1/2/2024 8:00:00 AM,5.60000,Regulation Up
1/2/2024 8:00:00 AM,2.50000,Responsive Reserve Service
1/2/2024 9:00:00 AM,8.25000,ECRS
1/2/2024 9:00:00 AM,2.75000,Non Spin
1/2/2024 9:00:00 AM,2.55000,Regulation Down
1/2/2024 9:00:00 AM,4.53000,Regulation Up
1/2/2024 9:00:00 AM,2.50000,Responsive Reserve Service
1/2/2024 10:00:00 AM,2.97000,ECRS
1/2/2024 10:00:00 AM,2.00000,Non Spin
1/2/2024 10:00:00 AM,1.25000,Regulation Down
1/2/2024 10:00:00 AM,2.50000,Regulation Up
1/2/2024 10:00:00 AM,1.50000,Responsive Reserve Service
1/2/2024 11:00:00 AM,1.94000,ECRS
1/2/2024 11:00:00 AM,1.50000,Non Spin
1/2/2024 11:00:00 AM,1.25000,Regulation Down
1/2/2024 11:00:00 AM,1.81000,Regulation Up
1/2/2024 11:00:00 AM,1.40000,Responsive Reserve Service
1/2/2024 12:00:00 PM,1.70000,ECRS
1/2/2024 12:00:00 PM,1.50000,Non Spin
1/2/2024 12:00:00 PM,1.02000,Regulation Down
1/2/2024 12:00:00 PM,1.83000,Regulation Up
1/2/2024 12:00:00 PM,1.50000,Responsive Reserve Service
1/2/2024 1:00:00 PM,1.47000,ECRS
1/2/2024 1:00:00 PM,1.48000,Non Spin
1/2/2024 1:00:00 PM,1.25000,Regulation Down
1/2/2024 1:00:00 PM,1.91000,Regulation Up
1/2/2024 1:00:00 PM,1.47000,Responsive Reserve Service
1/2/2024 2:00:00 PM,1.50000,ECRS
1/2/2024 2:00:00 PM,1.50000,Non Spin
1/2/2024 2:00:00 PM,1.36000,Regulation Down
1/2/2024 2:00:00 PM,1.83000,Regulation Up
1/2/2024 2:00:00 PM,1.50000,Responsive Reserve Service
1/2/2024 3:00:00 PM,1.35000,ECRS
1/2/2024 3:00:00 PM,1.48000,Non Spin
1/2/2024 3:00:00 PM,1.25000,Regulation Down
1/2/2024 3:00:00 PM,2.40000,Regulation Up
1/2/2024 3:00:00 PM,1.40000,Responsive Reserve Service
1/2/2024 4:00:00 PM,1.60000,ECRS
1/2/2024 4:00:00 PM,2.25000,Non Spin
1/2/2024 4:00:00 PM,1.13000,Regulation Down
1/2/2024 4:00:00 PM,5.19000,Regulation Up
1/2/2024 4:00:00 PM,1.60000,Responsive Reserve Service
1/2/2024 5:00:00 PM,15.88000,ECRS
1/2/2024 5:00:00 PM,18.57000,Non Spin
1/2/2024 5:00:00 PM,2.60000,Regulation Down
1/2/2024 5:00:00 PM,18.94000,Regulation Up
1/2/2024 5:00:00 PM,5.00000,Responsive Reserve Service
1/2/2024 6:00:00 PM,5.22000,ECRS
1/2/2024 6:00:00 PM,5.10000,Non Spin
1/2/2024 6:00:00 PM,1.99000,Regulation Down
1/2/2024 6:00:00 PM,3.49000,Regulation Up
1/2/2024 6:00:00 PM,2.97000,Responsive Reserve Service
1/2/2024 7:00:00 PM,3.00000,ECRS
1/2/2024 7:00:00 PM,3.00000,Non Spin
1/2/2024 7:00:00 PM,1.80000,Regulation Down
1/2/2024 7:00:00 PM,2.19000,Regulation Up
1/2/2024 7:00:00 PM,1.68000,Responsive Reserve Service
1/2/2024 8:00:00 PM,2.50000,ECRS
1/2/2024 8:00:00 PM,3.00000,Non Spin
1/2/2024 8:00:00 PM,1.56000,Regulation Down
1/2/2024 8:00:00 PM,1.83000,Regulation Up
1/2/2024 8:00:00 PM,1.50000,Responsive Reserve Service
1/2/2024 9:00:00 PM,2.50000,ECRS
1/2/2024 9:00:00 PM,2.30000,Non Spin
1/2/2024 9:00:00 PM,1.37000,Regulation Down
1/2/2024 9:00:00 PM,2.30000,Regulation Up
1/2/2024 9:00:00 PM,1.50000,Responsive Reserve Service
1/2/2024 10:00:00 PM,0.94000,ECRS
1/2/2024 10:00:00 PM,1.75000,Non Spin
1/2/2024 10:00:00 PM,1.26000,Regulation Down
1/2/2024 10:00:00 PM,1.47000,Regulation Up
1/2/2024 10:00:00 PM,1.01000,Responsive Reserve Service
1/2/2024 11:00:00 PM,0.95000,ECRS
1/2/2024 11:00:00 PM,1.15000,Non Spin
1/2/2024 11:00:00 PM,1.25000,Regulation Down
1/2/2024 11:00:00 PM,1.51000,Regulation Up
1/2/2024 11:00:00 PM,1.01000,Responsive Reserve Service
1/3/2024 12:00:00 AM,0.88000,ECRS
1/3/2024 12:00:00 AM,0.88000,Non Spin
1/3/2024 12:00:00 AM,0.60000,Regulation Down
1/3/2024 12:00:00 AM,1.49000,Regulation Up
1/3/2024 12:00:00 AM,1.01000,Responsive Reserve Service
1/3/2024 1:00:00 AM,0.88000,ECRS
1/3/2024 1:00:00 AM,0.88000,Non Spin
1/3/2024 1:00:00 AM,0.66000,Regulation Down
1/3/2024 1:00:00 AM,1.33000,Regulation Up
1/3/2024 1:00:00 AM,1.00000,Responsive Reserve Service
1/3/2024 2:00:00 AM,0.88000,ECRS
1/3/2024 2:00:00 AM,1.01000,Non Spin
1/3/2024 2:00:00 AM,0.21000,Regulation Down
1/3/2024 2:00:00 AM,1.45000,Regulation Up
1/3/2024 2:00:00 AM,1.00000,Responsive Reserve Service
1/3/2024 3:00:00 AM,0.94000,ECRS
1/3/2024 3:00:00 AM,1.01000,Non Spin
1/3/2024 3:00:00 AM,0.36000,Regulation Down
1/3/2024 3:00:00 AM,1.33000,Regulation Up
1/3/2024 3:00:00 AM,1.00000,Responsive Reserve Service
1/3/2024 4:00:00 AM,0.94000,ECRS
1/3/2024 4:00:00 AM,1.04000,Non Spin
1/3/2024 4:00:00 AM,0.70000,Regulation Down
1/3/2024 4:00:00 AM,2.69000,Regulation Up
1/3/2024 4:00:00 AM,1.00000,Responsive Reserve Service
1/3/2024 5:00:00 AM,0.87000,ECRS
1/3/2024 5:00:00 AM,1.12000,Non Spin
1/3/2024 5:00:00 AM,1.50000,Regulation Down
1/3/2024 5:00:00 AM,3.54000,Regulation Up
1/3/2024 5:00:00 AM,1.00000,Responsive Reserve Service
1/3/2024 6:00:00 AM,4.99000,ECRS
1/3/2024 6:00:00 AM,9.15000,Non Spin
1/3/2024 6:00:00 AM,1.80000,Regulation Down
1/3/2024 6:00:00 AM,3.78000,Regulation Up
1/3/2024 6:00:00 AM,2.00000,Responsive Reserve Service
1/3/2024 7:00:00 AM,6.21000,ECRS
1/3/2024 7:00:00 AM,13.65000,Non Spin
1/3/2024 7:00:00 AM,2.63000,Regulation Down
1/3/2024 7:00:00 AM,2.98000,Regulation Up
1/3/2024 7:00:00 AM,2.00000,Responsive Reserve Service
1/3/2024 8:00:00 AM,15.62000,ECRS
1/3/2024 8:00:00 AM,9.20000,Non Spin
1/3/2024 8:00:00 AM,4.98000,Regulation Down
1/3/2024 8:00:00 AM,2.00000,Regulation Up
1/3/2024 8:00:00 AM,2.00000,Responsive Reserve Service
1/3/2024 9:00:00 AM,9.00000,ECRS
1/3/2024 9:00:00 AM,2.72000,Non Spin
1/3/2024 9:00:00 AM,2.00000,Regulation Down
1/3/2024 9:00:00 AM,2.89000,Regulation Up
1/3/2024 9:00:00 AM,2.00000,Responsive Reserve Service
1/3/2024 10:00:00 AM,2.50000,ECRS
1/3/2024 10:00:00 AM,1.45000,Non Spin
1/3/2024 10:00:00 AM,1.25000,Regulation Down
1/3/2024 10:00:00 AM,2.00000,Regulation Up
1/3/2024 10:00:00 AM,1.50000,Responsive Reserve Service
1/3/2024 11:00:00 AM,1.70000,ECRS
1/3/2024 11:00:00 AM,1.50000,Non Spin
1/3/2024 11:00:00 AM,1.25000,Regulation Down
1/3/2024 11:00:00 AM,2.10000,Regulation Up
1/3/2024 11:00:00 AM,1.50000,Responsive Reserve Service
1/3/2024 12:00:00 PM,1.40000,ECRS
1/3/2024 12:00:00 PM,1.48000,Non Spin
1/3/2024 12:00:00 PM,0.13000,Regulation Down
1/3/2024 12:00:00 PM,1.98000,Regulation Up
1/3/2024 12:00:00 PM,1.40000,Responsive Reserve Service
1/3/2024 1:00:00 PM,1.28000,ECRS
1/3/2024 1:00:00 PM,1.48000,Non Spin
1/3/2024 1:00:00 PM,1.25000,Regulation Down
1/3/2024 1:00:00 PM,1.97000,Regulation Up
1/3/2024 1:00:00 PM,1.28000,Responsive Reserve Service
1/3/2024 2:00:00 PM,1.15000,ECRS
1/3/2024 2:00:00 PM,1.50000,Non Spin
1/3/2024 2:00:00 PM,1.25000,Regulation Down
1/3/2024 2:00:00 PM,1.62000,Regulation Up
1/3/2024 2:00:00 PM,1.15000,Responsive Reserve Service
1/3/2024 3:00:00 PM,1.20000,ECRS
1/3/2024 3:00:00 PM,1.50000,Non Spin
1/3/2024 3:00:00 PM,1.25000,Regulation Down
1/3/2024 3:00:00 PM,1.72000,Regulation Up
1/3/2024 3:00:00 PM,1.20000,Responsive Reserve Service
1/3/2024 4:00:00 PM,1.70000,ECRS
1/3/2024 4:00:00 PM,2.04000,Non Spin
1/3/2024 4:00:00 PM,0.22000,Regulation Down
1/3/2024 4:00:00 PM,4.99000,Regulation Up
1/3/2024 4:00:00 PM,1.70000,Responsive Reserve Service
1/3/2024 5:00:00 PM,7.99000,ECRS
1/3/2024 5:00:00 PM,5.09000,Non Spin
1/3/2024 5:00:00 PM,2.24000,Regulation Down
1/3/2024 5:00:00 PM,15.00000,Regulation Up
1/3/2024 5:00:00 PM,5.00000,Responsive Reserve Service
1/3/2024 6:00:00 PM,3.00000,ECRS
1/3/2024 6:00:00 PM,3.00000,Non Spin
1/3/2024 6:00:00 PM,1.13000,Regulation Down
1/3/2024 6:00:00 PM,2.50000,Regulation Up
1/3/2024 6:00:00 PM,2.00000,Responsive Reserve Service
1/3/2024 7:00:00 PM,2.00000,ECRS
1/3/2024 7:00:00 PM,2.72000,Non Spin
1/3/2024 7:00:00 PM,0.73000,Regulation Down
1/3/2024 7:00:00 PM,2.00000,Regulation Up
1/3/2024 7:00:00 PM,1.50000,Responsive Reserve Service
1/3/2024 8:00:00 PM,2.00000,ECRS
1/3/2024 8:00:00 PM,2.72000,Non Spin
1/3/2024 8:00:00 PM,0.09000,Regulation Down
1/3/2024 8:00:00 PM,1.83000,Regulation Up
1/3/2024 8:00:00 PM,1.50000,Responsive Reserve Service
1/3/2024 9:00:00 PM,1.49000,ECRS
1/3/2024 9:00:00 PM,2.00000,Non Spin
1/3/2024 9:00:00 PM,0.32000,Regulation Down
1/3/2024 9:00:00 PM,2.00000,Regulation Up
1/3/2024 9:00:00 PM,1.49000,Responsive Reserve Service
1/3/2024 10:00:00 PM,0.95000,ECRS
1/3/2024 10:00:00 PM,0.99000,Non Spin
1/3/2024 10:00:00 PM,1.49000,Regulation Down
1/3/2024 10:00:00 PM,1.34000,Regulation Up
1/3/2024 10:00:00 PM,1.01000,Responsive Reserve Service
1/3/2024 11:00:00 PM,0.94000,ECRS
1/3/2024 11:00:00 PM,0.99000,Non Spin
1/3/2024 11:00:00 PM,1.53000,Regulation Down
1/3/2024 11:00:00 PM,1.33000,Regulation Up
1/3/2024 11:00:00 PM,1.00000,Responsive Reserve Service
1/4/2024 12:00:00 AM,0.81000,ECRS
1/4/2024 12:00:00 AM,0.82000,Non Spin
1/4/2024 12:00:00 AM,1.51000,Regulation Down
1/4/2024 12:00:00 AM,1.33000,Regulation Up
1/4/2024 12:00:00 AM,1.00000,Responsive Reserve Service
1/4/2024 1:00:00 AM,0.88000,ECRS
1/4/2024 1:00:00 AM,0.82000,Non Spin
1/4/2024 1:00:00 AM,1.49000,Regulation Down
1/4/2024 1:00:00 AM,1.33000,Regulation Up
1/4/2024 1:00:00 AM,1.00000,Responsive Reserve Service
1/4/2024 2:00:00 AM,0.88000,ECRS
1/4/2024 2:00:00 AM,0.99000,Non Spin
1/4/2024 2:00:00 AM,1.25000,Regulation Down
1/4/2024 2:00:00 AM,1.45000,Regulation Up
1/4/2024 2:00:00 AM,1.00000,Responsive Reserve Service
1/4/2024 3:00:00 AM,0.94000,ECRS
1/4/2024 3:00:00 AM,0.99000,Non Spin
1/4/2024 3:00:00 AM,1.25000,Regulation Down
1/4/2024 3:00:00 AM,1.46000,Regulation Up
1/4/2024 3:00:00 AM,1.00000,Responsive Reserve Service
1/4/2024 4:00:00 AM,0.94000,ECRS
1/4/2024 4:00:00 AM,0.99000,Non Spin
1/4/2024 4:00:00 AM,1.25000,Regulation Down
1/4/2024 4:00:00 AM,2.39000,Regulation Up
1/4/2024 4:00:00 AM,1.00000,Responsive Reserve Service
1/4/2024 5:00:00 AM,0.87000,ECRS
1/4/2024 5:00:00 AM,1.17000,Non Spin
1/4/2024 5:00:00 AM,1.62000,Regulation Down
1/4/2024 5:00:00 AM,4.99000,Regulation Up
1/4/2024 5:00:00 AM,1.00000,Responsive Reserve Service
1/4/2024 6:00:00 AM,2.04000,ECRS
1/4/2024 6:00:00 AM,2.04000,Non Spin
1/4/2024 6:00:00 AM,2.00000,Regulation Down
1/4/2024 6:00:00 AM,3.98000,Regulation Up
1/4/2024 6:00:00 AM,2.00000,Responsive Reserve Service
1/4/2024 7:00:00 AM,3.00000,ECRS
1/4/2024 7:00:00 AM,2.14000,Non Spin
1/4/2024 7:00:00 AM,2.25000,Regulation Down
1/4/2024 7:00:00 AM,2.33000,Regulation Up
1/4/2024 7:00:00 AM,2.00000,Responsive Reserve Service
1/4/2024 8:00:00 AM,5.49000,ECRS
1/4/2024 8:00:00 AM,2.15000,Non Spin
1/4/2024 8:00:00 AM,11.34000,Regulation Down
1/4/2024 8:00:00 AM,3.19000,Regulation Up
1/4/2024 8:00:00 AM,2.00000,Responsive Reserve Service
1/4/2024 9:00:00 AM,3.88000,ECRS
1/4/2024 9:00:00 AM,2.00000,Non Spin
1/4/2024 9:00:00 AM,2.69000,Regulation Down
1/4/2024 9:00:00 AM,2.33000,Regulation Up
1/4/2024 9:00:00 AM,2.00000,Responsive Reserve Service
1/4/2024 10:00:00 AM,2.68000,ECRS
1/4/2024 10:00:00 AM,1.45000,Non Spin
1/4/2024 10:00:00 AM,2.00000,Regulation Down
1/4/2024 10:00:00 AM,2.00000,Regulation Up
1/4/2024 10:00:00 AM,1.50000,Responsive Reserve Service
1/4/2024 11:00:00 AM,2.00000,ECRS
1/4/2024 11:00:00 AM,1.48000,Non Spin
1/4/2024 11:00:00 AM,2.00000,Regulation Down
1/4/2024 11:00:00 AM,2.00000,Regulation Up
1/4/2024 11:00:00 AM,1.50000,Responsive Reserve Service
1/4/2024 12:00:00 PM,1.95000,ECRS
1/4/2024 12:00:00 PM,1.48000,Non Spin
1/4/2024 12:00:00 PM,2.00000,Regulation Down
1/4/2024 12:00:00 PM,2.00000,Regulation Up
1/4/2024 12:00:00 PM,1.50000,Responsive Reserve Service
1/4/2024 1:00:00 PM,1.55000,ECRS
1/4/2024 1:00:00 PM,1.48000,Non Spin
1/4/2024 1:00:00 PM,2.00000,Regulation Down
1/4/2024 1:00:00 PM,2.00000,Regulation Up
1/4/2024 1:00:00 PM,1.47000,Responsive Reserve Service
1/4/2024 2:00:00 PM,1.96000,ECRS
1/4/2024 2:00:00 PM,1.50000,Non Spin
1/4/2024 2:00:00 PM,2.00000,Regulation Down
1/4/2024 2:00:00 PM,2.00000,Regulation Up
1/4/2024 2:00:00 PM,1.40000,Responsive Reserve Service
1/4/2024 3:00:00 PM,1.40000,ECRS
1/4/2024 3:00:00 PM,1.45000,Non Spin
1/4/2024 3:00:00 PM,2.00000,Regulation Down
1/4/2024 3:00:00 PM,2.25000,Regulation Up
1/4/2024 3:00:00 PM,1.40000,Responsive Reserve Service
1/4/2024 4:00:00 PM,2.00000,ECRS
1/4/2024 4:00:00 PM,1.70000,Non Spin
1/4/2024 4:00:00 PM,2.00000,Regulation Down
1/4/2024 4:00:00 PM,3.58000,Regulation Up
1/4/2024 4:00:00 PM,1.50000,Responsive Reserve Service
1/4/2024 5:00:00 PM,6.00000,ECRS
1/4/2024 5:00:00 PM,2.00000,Non Spin
1/4/2024 5:00:00 PM,4.16000,Regulation Down
1/4/2024 5:00:00 PM,7.90000,Regulation Up
1/4/2024 5:00:00 PM,5.00000,Responsive Reserve Service
1/4/2024 6:00:00 PM,2.00000,ECRS
1/4/2024 6:00:00 PM,1.17000,Non Spin
1/4/2024 6:00:00 PM,1.59000,Regulation Down
1/4/2024 6:00:00 PM,2.00000,Regulation Up
1/4/2024 6:00:00 PM,1.67000,Responsive Reserve Service
1/4/2024 7:00:00 PM,1.95000,ECRS
1/4/2024 7:00:00 PM,1.17000,Non Spin
1/4/2024 7:00:00 PM,1.54000,Regulation Down
1/4/2024 7:00:00 PM,2.00000,Regulation Up
1/4/2024 7:00:00 PM,1.50000,Responsive Reserve Service
1/4/2024 8:00:00 PM,1.95000,ECRS
1/4/2024 8:00:00 PM,1.15000,Non Spin
1/4/2024 8:00:00 PM,1.56000,Regulation Down
1/4/2024 8:00:00 PM,1.83000,Regulation Up
1/4/2024 8:00:00 PM,1.50000,Responsive Reserve Service
1/4/2024 9:00:00 PM,1.28000,ECRS
1/4/2024 9:00:00 PM,0.99000,Non Spin
1/4/2024 9:00:00 PM,2.00000,Regulation Down
1/4/2024 9:00:00 PM,1.80000,Regulation Up
1/4/2024 9:00:00 PM,1.28000,Responsive Reserve Service
1/4/2024 10:00:00 PM,0.95000,ECRS
1/4/2024 10:00:00 PM,0.94000,Non Spin
1/4/2024 10:00:00 PM,2.00000,Regulation Down
1/4/2024 10:00:00 PM,1.15000,Regulation Up
1/4/2024 10:00:00 PM,1.00000,Responsive Reserve Service
1/4/2024 11:00:00 PM,0.94000,ECRS
1/4/2024 11:00:00 PM,0.94000,Non Spin
1/4/2024 11:00:00 PM,2.00000,Regulation Down
1/4/2024 11:00:00 PM,1.33000,Regulation Up
1/4/2024 11:00:00 PM,1.00000,Responsive Reserve Service
1/5/2024 12:00:00 AM,0.88000,ECRS
1/5/2024 12:00:00 AM,0.81000,Non Spin
1/5/2024 12:00:00 AM,4.98000,Regulation Down
1/5/2024 12:00:00 AM,1.49000,Regulation Up
1/5/2024 12:00:00 AM,1.00000,Responsive Reserve Service
1/5/2024 1:00:00 AM,0.94000,ECRS
1/5/2024 1:00:00 AM,0.81000,Non Spin
1/5/2024 1:00:00 AM,2.00000,Regulation Down
1/5/2024 1:00:00 AM,1.47000,Regulation Up
1/5/2024 1:00:00 AM,1.00000,Responsive Reserve Service
1/5/2024 2:00:00 AM,0.94000,ECRS
1/5/2024 2:00:00 AM,0.98000,Non Spin
1/5/2024 2:00:00 AM,4.98000,Regulation Down
1/5/2024 2:00:00 AM,1.60000,Regulation Up
1/5/2024 2:00:00 AM,1.00000,Responsive Reserve Service
