Date,mcpc,ancillarytype
1/1/2016 1:00:00 PM,3.21000,Regulation Up
1/1/2016 1:00:00 PM,3.45000,Responsive Reserve Service
1/1/2016 2:00:00 PM,0.97000,Non Spin
1/1/2016 2:00:00 PM,2.61000,Regulation Down
1/1/2016 2:00:00 PM,2.23000,Regulation Up
1/1/2016 2:00:00 PM,2.90000,Responsive Reserve Service
1/1/2016 3:00:00 PM,0.97000,Non Spin
1/1/2016 3:00:00 PM,1.00000,Regulation Down
1/1/2016 3:00:00 PM,1.75000,Regulation Up
1/1/2016 3:00:00 PM,3.01000,Responsive Reserve Service
1/1/2016 4:00:00 PM,0.97000,Non Spin
1/1/2016 4:00:00 PM,1.00000,Regulation Down
1/1/2016 4:00:00 PM,2.00000,Regulation Up
1/1/2016 4:00:00 PM,3.46000,Responsive Reserve Service
1/1/2016 5:00:00 PM,4.25000,Non Spin
1/1/2016 5:00:00 PM,3.50000,Regulation Down
1/1/2016 5:00:00 PM,8.44000,Regulation Up
1/1/2016 5:00:00 PM,8.44000,Responsive Reserve Service
1/1/2016 6:00:00 PM,2.61000,Non Spin
1/1/2016 6:00:00 PM,5.00000,Regulation Down
1/1/2016 6:00:00 PM,9.43000,Regulation Up
1/1/2016 6:00:00 PM,9.43000,Responsive Reserve Service
1/1/2016 7:00:00 PM,0.85000,Non Spin
1/1/2016 7:00:00 PM,1.00000,Regulation Down
1/1/2016 7:00:00 PM,3.00000,Regulation Up
1/1/2016 7:00:00 PM,6.38000,Responsive Reserve Service
1/1/2016 8:00:00 PM,0.97000,Non Spin
1/1/2016 8:00:00 PM,2.59000,Regulation Down
1/1/2016 8:00:00 PM,3.00000,Regulation Up
1/1/2016 8:00:00 PM,5.69000,Responsive Reserve Service
1/1/2016 9:00:00 PM,0.97000,Non Spin
1/1/2016 9:00:00 PM,4.00000,Regulation Down
1/1/2016 9:00:00 PM,3.00000,Regulation Up
1/1/2016 9:00:00 PM,4.50000,Responsive Reserve Service
1/1/2016 10:00:00 PM,0.85000,Non Spin
1/1/2016 10:00:00 PM,4.07000,Regulation Down
1/1/2016 10:00:00 PM,3.00000,Regulation Up
1/1/2016 10:00:00 PM,3.68000,Responsive Reserve Service
1/1/2016 11:00:00 PM,0.85000,Non Spin
1/1/2016 11:00:00 PM,3.50000,Regulation Down
1/1/2016 11:00:00 PM,2.11000,Regulation Up
1/1/2016 11:00:00 PM,3.15000,Responsive Reserve Service
1/2/2016 12:00:00 AM,0.85000,Non Spin
1/2/2016 12:00:00 AM,3.11000,Regulation Down
1/2/2016 12:00:00 AM,2.11000,Regulation Up
1/2/2016 12:00:00 AM,2.42000,Responsive Reserve Service
1/2/2016 1:00:00 AM,0.85000,Non Spin
1/2/2016 1:00:00 AM,1.57000,Regulation Down
1/2/2016 1:00:00 AM,1.11000,Regulation Up
1/2/2016 1:00:00 AM,1.77000,Responsive Reserve Service
1/2/2016 2:00:00 AM,0.85000,Non Spin
1/2/2016 2:00:00 AM,1.00000,Regulation Down
1/2/2016 2:00:00 AM,1.00000,Regulation Up
1/2/2016 2:00:00 AM,1.75000,Responsive Reserve Service
1/2/2016 3:00:00 AM,0.85000,Non Spin
1/2/2016 3:00:00 AM,1.00000,Regulation Down
1/2/2016 3:00:00 AM,1.00000,Regulation Up
1/2/2016 3:00:00 AM,1.75000,Responsive Reserve Service
1/2/2016 4:00:00 AM,0.85000,Non Spin
1/2/2016 4:00:00 AM,3.46000,Regulation Down
1/2/2016 4:00:00 AM,1.75000,Regulation Up
1/2/2016 4:00:00 AM,1.75000,Responsive Reserve Service
1/2/2016 5:00:00 AM,0.85000,Non Spin
1/2/2016 5:00:00 AM,5.24000,Regulation Down
1/2/2016 5:00:00 AM,2.50000,Regulation Up
1/2/2016 5:00:00 AM,2.50000,Responsive Reserve Service
1/2/2016 6:00:00 AM,2.19000,Non Spin
1/2/2016 6:00:00 AM,5.00000,Regulation Down
1/2/2016 6:00:00 AM,3.97000,Regulation Up
1/2/2016 6:00:00 AM,3.96000,Responsive Reserve Service
1/2/2016 7:00:00 AM,2.88000,Non Spin
1/2/2016 7:00:00 AM,2.61000,Regulation Down
1/2/2016 7:00:00 AM,4.77000,Regulation Up
1/2/2016 7:00:00 AM,4.77000,Responsive Reserve Service
1/2/2016 8:00:00 AM,2.50000,Non Spin
1/2/2016 8:00:00 AM,1.00000,Regulation Down
1/2/2016 8:00:00 AM,3.50000,Regulation Up
1/2/2016 8:00:00 AM,5.50000,Responsive Reserve Service
1/2/2016 9:00:00 AM,2.66000,Non Spin
1/2/2016 9:00:00 AM,1.00000,Regulation Down
1/2/2016 9:00:00 AM,4.16000,Regulation Up
1/2/2016 9:00:00 AM,5.01000,Responsive Reserve Service
1/2/2016 10:00:00 AM,5.14000,Non Spin
1/2/2016 10:00:00 AM,3.11000,Regulation Down
1/2/2016 10:00:00 AM,5.74000,Regulation Up
1/2/2016 10:00:00 AM,5.74000,Responsive Reserve Service
1/2/2016 11:00:00 AM,5.00000,Non Spin
1/2/2016 11:00:00 AM,2.61000,Regulation Down
1/2/2016 11:00:00 AM,5.00000,Regulation Up
1/2/2016 11:00:00 AM,5.00000,Responsive Reserve Service
1/2/2016 12:00:00 PM,4.82000,Non Spin
1/2/2016 12:00:00 PM,1.29000,Regulation Down
1/2/2016 12:00:00 PM,3.11000,Regulation Up
1/2/2016 12:00:00 PM,3.92000,Responsive Reserve Service
1/2/2016 1:00:00 PM,4.82000,Non Spin
1/2/2016 1:00:00 PM,3.11000,Regulation Down
1/2/2016 1:00:00 PM,2.82000,Regulation Up
1/2/2016 1:00:00 PM,3.06000,Responsive Reserve Service
1/2/2016 2:00:00 PM,0.97000,Non Spin
1/2/2016 2:00:00 PM,2.61000,Regulation Down
1/2/2016 2:00:00 PM,1.70000,Regulation Up
1/2/2016 2:00:00 PM,2.11000,Responsive Reserve Service
1/2/2016 3:00:00 PM,0.97000,Non Spin
1/2/2016 3:00:00 PM,1.00000,Regulation Down
1/2/2016 3:00:00 PM,1.11000,Regulation Up
1/2/2016 3:00:00 PM,1.78000,Responsive Reserve Service
1/2/2016 4:00:00 PM,0.97000,Non Spin
1/2/2016 4:00:00 PM,0.61000,Regulation Down
1/2/2016 4:00:00 PM,2.00000,Regulation Up
1/2/2016 4:00:00 PM,2.80000,Responsive Reserve Service
1/2/2016 5:00:00 PM,3.74000,Non Spin
1/2/2016 5:00:00 PM,3.50000,Regulation Down
1/2/2016 5:00:00 PM,7.00000,Regulation Up
1/2/2016 5:00:00 PM,7.00000,Responsive Reserve Service
1/2/2016 6:00:00 PM,2.22000,Non Spin
1/2/2016 6:00:00 PM,5.00000,Regulation Down
1/2/2016 6:00:00 PM,5.14000,Regulation Up
1/2/2016 6:00:00 PM,6.61000,Responsive Reserve Service
1/2/2016 7:00:00 PM,0.85000,Non Spin
1/2/2016 7:00:00 PM,1.00000,Regulation Down
1/2/2016 7:00:00 PM,3.00000,Regulation Up
1/2/2016 7:00:00 PM,4.88000,Responsive Reserve Service
1/2/2016 8:00:00 PM,0.85000,Non Spin
1/2/2016 8:00:00 PM,1.00000,Regulation Down
1/2/2016 8:00:00 PM,3.00000,Regulation Up
1/2/2016 8:00:00 PM,3.87000,Responsive Reserve Service
1/2/2016 9:00:00 PM,0.85000,Non Spin
1/2/2016 9:00:00 PM,3.46000,Regulation Down
1/2/2016 9:00:00 PM,3.00000,Regulation Up
1/2/2016 9:00:00 PM,3.11000,Responsive Reserve Service
1/2/2016 10:00:00 PM,0.85000,Non Spin
1/2/2016 10:00:00 PM,3.50000,Regulation Down
1/2/2016 10:00:00 PM,2.32000,Regulation Up
1/2/2016 10:00:00 PM,3.25000,Responsive Reserve Service
1/2/2016 11:00:00 PM,0.85000,Non Spin
1/2/2016 11:00:00 PM,3.50000,Regulation Down
1/2/2016 11:00:00 PM,1.75000,Regulation Up
1/2/2016 11:00:00 PM,2.25000,Responsive Reserve Service
1/3/2016 12:00:00 AM,0.85000,Non Spin
1/3/2016 12:00:00 AM,3.11000,Regulation Down
1/3/2016 12:00:00 AM,1.11000,Regulation Up
1/3/2016 12:00:00 AM,1.61000,Responsive Reserve Service
1/3/2016 1:00:00 AM,0.85000,Non Spin
1/3/2016 1:00:00 AM,2.61000,Regulation Down
1/3/2016 1:00:00 AM,1.00000,Regulation Up
1/3/2016 1:00:00 AM,1.61000,Responsive Reserve Service
1/3/2016 2:00:00 AM,0.85000,Non Spin
1/3/2016 2:00:00 AM,1.00000,Regulation Down
1/3/2016 2:00:00 AM,0.11000,Regulation Up
1/3/2016 2:00:00 AM,1.61000,Responsive Reserve Service
1/3/2016 3:00:00 AM,0.85000,Non Spin
1/3/2016 3:00:00 AM,1.00000,Regulation Down
1/3/2016 3:00:00 AM,1.00000,Regulation Up
1/3/2016 3:00:00 AM,1.61000,Responsive Reserve Service
1/3/2016 4:00:00 AM,0.85000,Non Spin
1/3/2016 4:00:00 AM,3.46000,Regulation Down
1/3/2016 4:00:00 AM,1.50000,Regulation Up
1/3/2016 4:00:00 AM,1.61000,Responsive Reserve Service
1/3/2016 5:00:00 AM,0.85000,Non Spin
1/3/2016 5:00:00 AM,4.00000,Regulation Down
1/3/2016 5:00:00 AM,2.11000,Regulation Up
1/3/2016 5:00:00 AM,2.11000,Responsive Reserve Service
1/3/2016 6:00:00 AM,2.50000,Non Spin
1/3/2016 6:00:00 AM,5.00000,Regulation Down
1/3/2016 6:00:00 AM,3.26000,Regulation Up
1/3/2016 6:00:00 AM,3.26000,Responsive Reserve Service
1/3/2016 7:00:00 AM,2.95000,Non Spin
1/3/2016 7:00:00 AM,3.46000,Regulation Down
1/3/2016 7:00:00 AM,3.44000,Regulation Up
1/3/2016 7:00:00 AM,3.44000,Responsive Reserve Service
1/3/2016 8:00:00 AM,2.00000,Non Spin
1/3/2016 8:00:00 AM,3.11000,Regulation Down
1/3/2016 8:00:00 AM,3.00000,Regulation Up
1/3/2016 8:00:00 AM,3.29000,Responsive Reserve Service
1/3/2016 9:00:00 AM,2.59000,Non Spin
1/3/2016 9:00:00 AM,2.08000,Regulation Down
1/3/2016 9:00:00 AM,3.34000,Regulation Up
1/3/2016 9:00:00 AM,3.39000,Responsive Reserve Service
1/3/2016 10:00:00 AM,4.82000,Non Spin
1/3/2016 10:00:00 AM,3.11000,Regulation Down
1/3/2016 10:00:00 AM,3.25000,Regulation Up
1/3/2016 10:00:00 AM,3.25000,Responsive Reserve Service
1/3/2016 11:00:00 AM,4.66000,Non Spin
1/3/2016 11:00:00 AM,3.01000,Regulation Down
1/3/2016 11:00:00 AM,2.07000,Regulation Up
1/3/2016 11:00:00 AM,2.15000,Responsive Reserve Service
1/3/2016 12:00:00 PM,4.36000,Non Spin
1/3/2016 12:00:00 PM,2.67000,Regulation Down
1/3/2016 12:00:00 PM,1.00000,Regulation Up
1/3/2016 12:00:00 PM,1.61000,Responsive Reserve Service
1/3/2016 1:00:00 PM,4.62000,Non Spin
1/3/2016 1:00:00 PM,3.11000,Regulation Down
1/3/2016 1:00:00 PM,1.00000,Regulation Up
1/3/2016 1:00:00 PM,1.61000,Responsive Reserve Service
1/3/2016 2:00:00 PM,0.97000,Non Spin
1/3/2016 2:00:00 PM,3.01000,Regulation Down
1/3/2016 2:00:00 PM,1.00000,Regulation Up
1/3/2016 2:00:00 PM,1.75000,Responsive Reserve Service
1/3/2016 3:00:00 PM,0.97000,Non Spin
1/3/2016 3:00:00 PM,1.90000,Regulation Down
1/3/2016 3:00:00 PM,1.00000,Regulation Up
1/3/2016 3:00:00 PM,2.00000,Responsive Reserve Service
1/3/2016 4:00:00 PM,0.97000,Non Spin
1/3/2016 4:00:00 PM,0.90000,Regulation Down
1/3/2016 4:00:00 PM,1.11000,Regulation Up
1/3/2016 4:00:00 PM,2.00000,Responsive Reserve Service
1/3/2016 5:00:00 PM,1.90000,Non Spin
1/3/2016 5:00:00 PM,2.61000,Regulation Down
1/3/2016 5:00:00 PM,5.09000,Regulation Up
1/3/2016 5:00:00 PM,5.09000,Responsive Reserve Service
1/3/2016 6:00:00 PM,1.90000,Non Spin
1/3/2016 6:00:00 PM,5.00000,Regulation Down
1/3/2016 6:00:00 PM,4.00000,Regulation Up
1/3/2016 6:00:00 PM,5.01000,Responsive Reserve Service
1/3/2016 7:00:00 PM,0.85000,Non Spin
1/3/2016 7:00:00 PM,1.00000,Regulation Down
1/3/2016 7:00:00 PM,3.00000,Regulation Up
1/3/2016 7:00:00 PM,4.01000,Responsive Reserve Service
1/3/2016 8:00:00 PM,0.85000,Non Spin
1/3/2016 8:00:00 PM,1.00000,Regulation Down
1/3/2016 8:00:00 PM,3.00000,Regulation Up
1/3/2016 8:00:00 PM,3.38000,Responsive Reserve Service
1/3/2016 9:00:00 PM,0.85000,Non Spin
1/3/2016 9:00:00 PM,3.46000,Regulation Down
1/3/2016 9:00:00 PM,2.82000,Regulation Up
1/3/2016 9:00:00 PM,3.01000,Responsive Reserve Service
1/3/2016 10:00:00 PM,0.85000,Non Spin
1/3/2016 10:00:00 PM,3.50000,Regulation Down
1/3/2016 10:00:00 PM,2.00000,Regulation Up
1/3/2016 10:00:00 PM,2.25000,Responsive Reserve Service
1/3/2016 11:00:00 PM,0.85000,Non Spin
1/3/2016 11:00:00 PM,3.50000,Regulation Down
1/3/2016 11:00:00 PM,1.55000,Regulation Up
1/3/2016 11:00:00 PM,2.11000,Responsive Reserve Service
1/4/2016 12:00:00 AM,0.85000,Non Spin
1/4/2016 12:00:00 AM,3.16000,Regulation Down
1/4/2016 12:00:00 AM,1.11000,Regulation Up
1/4/2016 12:00:00 AM,1.11000,Responsive Reserve Service
1/4/2016 1:00:00 AM,0.85000,Non Spin
1/4/2016 1:00:00 AM,1.35000,Regulation Down
1/4/2016 1:00:00 AM,1.00000,Regulation Up
1/4/2016 1:00:00 AM,1.00000,Responsive Reserve Service
1/4/2016 2:00:00 AM,0.85000,Non Spin
1/4/2016 2:00:00 AM,1.00000,Regulation Down
1/4/2016 2:00:00 AM,1.00000,Regulation Up
1/4/2016 2:00:00 AM,1.30000,Responsive Reserve Service
1/4/2016 3:00:00 AM,0.85000,Non Spin
1/4/2016 3:00:00 AM,1.00000,Regulation Down
1/4/2016 3:00:00 AM,1.43000,Regulation Up
1/4/2016 3:00:00 AM,1.61000,Responsive Reserve Service
1/4/2016 4:00:00 AM,0.85000,Non Spin
1/4/2016 4:00:00 AM,3.11000,Regulation Down
1/4/2016 4:00:00 AM,2.25000,Regulation Up
1/4/2016 4:00:00 AM,2.25000,Responsive Reserve Service
1/4/2016 5:00:00 AM,0.85000,Non Spin
1/4/2016 5:00:00 AM,3.50000,Regulation Down
1/4/2016 5:00:00 AM,4.96000,Regulation Up
1/4/2016 5:00:00 AM,4.96000,Responsive Reserve Service
1/4/2016 6:00:00 AM,2.50000,Non Spin
1/4/2016 6:00:00 AM,3.50000,Regulation Down
1/4/2016 6:00:00 AM,37.02000,Regulation Up
1/4/2016 6:00:00 AM,37.02000,Responsive Reserve Service
1/4/2016 7:00:00 AM,10.00000,Non Spin
1/4/2016 7:00:00 AM,1.21000,Regulation Down
1/4/2016 7:00:00 AM,16.08000,Regulation Up
1/4/2016 7:00:00 AM,16.09000,Responsive Reserve Service
1/4/2016 8:00:00 AM,5.00000,Non Spin
1/4/2016 8:00:00 AM,1.00000,Regulation Down
1/4/2016 8:00:00 AM,6.00000,Regulation Up
1/4/2016 8:00:00 AM,6.39000,Responsive Reserve Service
1/4/2016 9:00:00 AM,4.20000,Non Spin
1/4/2016 9:00:00 AM,1.00000,Regulation Down
1/4/2016 9:00:00 AM,4.95000,Regulation Up
1/4/2016 9:00:00 AM,5.00000,Responsive Reserve Service
1/4/2016 10:00:00 AM,7.50000,Non Spin
1/4/2016 10:00:00 AM,3.11000,Regulation Down
1/4/2016 10:00:00 AM,5.01000,Regulation Up
1/4/2016 10:00:00 AM,5.01000,Responsive Reserve Service
1/4/2016 11:00:00 AM,7.50000,Non Spin
1/4/2016 11:00:00 AM,2.61000,Regulation Down
1/4/2016 11:00:00 AM,3.43000,Regulation Up
1/4/2016 11:00:00 AM,3.63000,Responsive Reserve Service
1/4/2016 12:00:00 PM,7.50000,Non Spin
1/4/2016 12:00:00 PM,2.68000,Regulation Down
1/4/2016 12:00:00 PM,2.17000,Regulation Up
1/4/2016 12:00:00 PM,2.50000,Responsive Reserve Service
1/4/2016 1:00:00 PM,7.50000,Non Spin
1/4/2016 1:00:00 PM,3.46000,Regulation Down
1/4/2016 1:00:00 PM,1.50000,Regulation Up
1/4/2016 1:00:00 PM,1.75000,Responsive Reserve Service
1/4/2016 2:00:00 PM,0.97000,Non Spin
1/4/2016 2:00:00 PM,3.11000,Regulation Down
1/4/2016 2:00:00 PM,1.00000,Regulation Up
1/4/2016 2:00:00 PM,2.00000,Responsive Reserve Service
1/4/2016 3:00:00 PM,0.97000,Non Spin
1/4/2016 3:00:00 PM,1.92000,Regulation Down
1/4/2016 3:00:00 PM,0.68000,Regulation Up
1/4/2016 3:00:00 PM,2.00000,Responsive Reserve Service
1/4/2016 4:00:00 PM,0.97000,Non Spin
1/4/2016 4:00:00 PM,0.61000,Regulation Down
1/4/2016 4:00:00 PM,1.26000,Regulation Up
1/4/2016 4:00:00 PM,2.20000,Responsive Reserve Service
1/4/2016 5:00:00 PM,1.90000,Non Spin
1/4/2016 5:00:00 PM,3.11000,Regulation Down
1/4/2016 5:00:00 PM,6.85000,Regulation Up
1/4/2016 5:00:00 PM,6.85000,Responsive Reserve Service
1/4/2016 6:00:00 PM,1.90000,Non Spin
1/4/2016 6:00:00 PM,5.00000,Regulation Down
1/4/2016 6:00:00 PM,8.52000,Regulation Up
1/4/2016 6:00:00 PM,10.52000,Responsive Reserve Service
1/4/2016 7:00:00 PM,0.97000,Non Spin
1/4/2016 7:00:00 PM,1.00000,Regulation Down
1/4/2016 7:00:00 PM,3.00000,Regulation Up
1/4/2016 7:00:00 PM,5.00000,Responsive Reserve Service
1/4/2016 8:00:00 PM,0.97000,Non Spin
1/4/2016 8:00:00 PM,1.04000,Regulation Down
1/4/2016 8:00:00 PM,3.00000,Regulation Up
1/4/2016 8:00:00 PM,5.00000,Responsive Reserve Service
1/4/2016 9:00:00 PM,0.97000,Non Spin
1/4/2016 9:00:00 PM,3.06000,Regulation Down
1/4/2016 9:00:00 PM,3.00000,Regulation Up
1/4/2016 9:00:00 PM,4.70000,Responsive Reserve Service
1/4/2016 10:00:00 PM,0.85000,Non Spin
1/4/2016 10:00:00 PM,3.50000,Regulation Down
1/4/2016 10:00:00 PM,2.61000,Regulation Up
1/4/2016 10:00:00 PM,3.11000,Responsive Reserve Service
1/4/2016 11:00:00 PM,0.85000,Non Spin
1/4/2016 11:00:00 PM,3.50000,Regulation Down
1/4/2016 11:00:00 PM,1.85000,Regulation Up
1/4/2016 11:00:00 PM,2.13000,Responsive Reserve Service
1/5/2016 12:00:00 AM,0.77000,Non Spin
1/5/2016 12:00:00 AM,3.50000,Regulation Down
1/5/2016 12:00:00 AM,1.00000,Regulation Up
1/5/2016 12:00:00 AM,2.00000,Responsive Reserve Service
1/5/2016 1:00:00 AM,0.77000,Non Spin
1/5/2016 1:00:00 AM,2.61000,Regulation Down
1/5/2016 1:00:00 AM,1.00000,Regulation Up
1/5/2016 1:00:00 AM,2.00000,Responsive Reserve Service
1/5/2016 2:00:00 AM,0.85000,Non Spin
1/5/2016 2:00:00 AM,1.00000,Regulation Down
1/5/2016 2:00:00 AM,0.01000,Regulation Up
1/5/2016 2:00:00 AM,2.00000,Responsive Reserve Service
1/5/2016 3:00:00 AM,0.85000,Non Spin
1/5/2016 3:00:00 AM,2.61000,Regulation Down
1/5/2016 3:00:00 AM,1.00000,Regulation Up
1/5/2016 3:00:00 AM,2.00000,Responsive Reserve Service
1/5/2016 4:00:00 AM,0.85000,Non Spin
1/5/2016 4:00:00 AM,3.50000,Regulation Down
1/5/2016 4:00:00 AM,2.00000,Regulation Up
1/5/2016 4:00:00 AM,2.00000,Responsive Reserve Service
1/5/2016 5:00:00 AM,0.85000,Non Spin
1/5/2016 5:00:00 AM,4.56000,Regulation Down
1/5/2016 5:00:00 AM,4.31000,Regulation Up
1/5/2016 5:00:00 AM,4.31000,Responsive Reserve Service
1/5/2016 6:00:00 AM,7.50000,Non Spin
1/5/2016 6:00:00 AM,3.50000,Regulation Down
1/5/2016 6:00:00 AM,31.96000,Regulation Up
1/5/2016 6:00:00 AM,31.96000,Responsive Reserve Service
1/5/2016 7:00:00 AM,7.50000,Non Spin
1/5/2016 7:00:00 AM,2.61000,Regulation Down
1/5/2016 7:00:00 AM,11.16000,Regulation Up
1/5/2016 7:00:00 AM,12.74000,Responsive Reserve Service
1/5/2016 8:00:00 AM,4.00000,Non Spin
1/5/2016 8:00:00 AM,2.56000,Regulation Down
1/5/2016 8:00:00 AM,4.75000,Regulation Up
1/5/2016 8:00:00 AM,5.98000,Responsive Reserve Service
1/5/2016 9:00:00 AM,4.25000,Non Spin
1/5/2016 9:00:00 AM,2.30000,Regulation Down
1/5/2016 9:00:00 AM,5.00000,Regulation Up
1/5/2016 9:00:00 AM,5.00000,Responsive Reserve Service
1/5/2016 10:00:00 AM,5.12000,Non Spin
1/5/2016 10:00:00 AM,3.46000,Regulation Down
1/5/2016 10:00:00 AM,4.35000,Regulation Up
1/5/2016 10:00:00 AM,4.35000,Responsive Reserve Service
1/5/2016 11:00:00 AM,5.25000,Non Spin
1/5/2016 11:00:00 AM,3.29000,Regulation Down
1/5/2016 11:00:00 AM,3.11000,Regulation Up
1/5/2016 11:00:00 AM,3.43000,Responsive Reserve Service
1/5/2016 12:00:00 PM,5.00000,Non Spin
1/5/2016 12:00:00 PM,3.11000,Regulation Down
1/5/2016 12:00:00 PM,2.61000,Regulation Up
1/5/2016 12:00:00 PM,2.68000,Responsive Reserve Service
1/5/2016 1:00:00 PM,5.06000,Non Spin
1/5/2016 1:00:00 PM,3.46000,Regulation Down
1/5/2016 1:00:00 PM,2.11000,Regulation Up
1/5/2016 1:00:00 PM,2.11000,Responsive Reserve Service
1/5/2016 2:00:00 PM,1.00000,Non Spin
1/5/2016 2:00:00 PM,3.11000,Regulation Down
1/5/2016 2:00:00 PM,1.09000,Regulation Up
1/5/2016 2:00:00 PM,2.00000,Responsive Reserve Service
1/5/2016 3:00:00 PM,0.97000,Non Spin
1/5/2016 3:00:00 PM,1.00000,Regulation Down
1/5/2016 3:00:00 PM,0.71000,Regulation Up
1/5/2016 3:00:00 PM,2.00000,Responsive Reserve Service
1/5/2016 4:00:00 PM,0.97000,Non Spin
1/5/2016 4:00:00 PM,0.61000,Regulation Down
1/5/2016 4:00:00 PM,1.56000,Regulation Up
1/5/2016 4:00:00 PM,2.00000,Responsive Reserve Service
1/5/2016 5:00:00 PM,2.50000,Non Spin
1/5/2016 5:00:00 PM,3.50000,Regulation Down
1/5/2016 5:00:00 PM,5.73000,Regulation Up
1/5/2016 5:00:00 PM,5.73000,Responsive Reserve Service
1/5/2016 6:00:00 PM,1.76000,Non Spin
1/5/2016 6:00:00 PM,5.00000,Regulation Down
1/5/2016 6:00:00 PM,5.12000,Regulation Up
1/5/2016 6:00:00 PM,5.64000,Responsive Reserve Service
1/5/2016 7:00:00 PM,0.97000,Non Spin
1/5/2016 7:00:00 PM,1.00000,Regulation Down
1/5/2016 7:00:00 PM,3.00000,Regulation Up
1/5/2016 7:00:00 PM,4.76000,Responsive Reserve Service
1/5/2016 8:00:00 PM,0.97000,Non Spin
1/5/2016 8:00:00 PM,3.01000,Regulation Down
1/5/2016 8:00:00 PM,3.00000,Regulation Up
1/5/2016 8:00:00 PM,3.87000,Responsive Reserve Service
1/5/2016 9:00:00 PM,0.85000,Non Spin
1/5/2016 9:00:00 PM,3.50000,Regulation Down
1/5/2016 9:00:00 PM,2.52000,Regulation Up
1/5/2016 9:00:00 PM,2.68000,Responsive Reserve Service
1/5/2016 10:00:00 PM,0.85000,Non Spin
1/5/2016 10:00:00 PM,4.00000,Regulation Down
1/5/2016 10:00:00 PM,2.50000,Regulation Up
1/5/2016 10:00:00 PM,4.00000,Responsive Reserve Service
1/5/2016 11:00:00 PM,0.85000,Non Spin
1/5/2016 11:00:00 PM,4.00000,Regulation Down
1/5/2016 11:00:00 PM,1.61000,Regulation Up
1/5/2016 11:00:00 PM,4.00000,Responsive Reserve Service
1/6/2016 12:00:00 AM,0.77000,Non Spin
1/6/2016 12:00:00 AM,4.00000,Regulation Down
1/6/2016 12:00:00 AM,1.75000,Regulation Up
1/6/2016 12:00:00 AM,2.00000,Responsive Reserve Service
1/6/2016 1:00:00 AM,0.77000,Non Spin
