datetime,charging_mw,discharging_mw,net_output_mw
2024-03-29 04:00:00+00:00,-1328.146,1580.339,252.192
2024-03-29 05:00:00+00:00,-3127.205,1052.76,-2074.446
2024-03-29 06:00:00+00:00,-3138.5060000000003,1288.535,-1849.972
2024-03-29 07:00:00+00:00,-3664.385,1422.538,-2241.845
2024-03-29 08:00:00+00:00,-2518.852,1378.613,-1140.24
2024-03-29 09:00:00+00:00,-1306.047,1336.765,30.716999999999985
2024-03-29 10:00:00+00:00,-1142.022,1098.231,-43.78899999999996
2024-03-29 11:00:00+00:00,-1357.087,1313.643,-43.44499999999999
2024-03-29 12:00:00+00:00,-746.485,4483.696,3737.21
2024-03-29 13:00:00+00:00,-1763.989,2221.108,457.11799999999994
2024-03-29 14:00:00+00:00,-2783.777,1535.155,-1248.6239999999998
2024-03-29 15:00:00+00:00,-3879.651,565.369,-3314.281
2024-03-29 16:00:00+00:00,-3231.074,1531.618,-1699.4560000000001
2024-03-29 17:00:00+00:00,-3069.428,875.408,-2194.022
2024-03-29 18:00:00+00:00,-3038.141,1166.902,-1871.238
2024-03-29 19:00:00+00:00,-2978.406,790.955,-2187.45
2024-03-29 20:00:00+00:00,-2634.259,1765.828,-868.4300000000001
2024-03-29 21:00:00+00:00,-2349.582,2312.895,-36.685999999999964
2024-03-29 22:00:00+00:00,-2987.363,1443.913,-1543.4470000000001
2024-03-29 23:00:00+00:00,-1536.687,1275.603,-261.08400000000006
2024-03-30 00:00:00+00:00,-1152.177,2433.357,1281.181
2024-03-30 01:00:00+00:00,-1088.276,1805.992,717.713
2024-03-30 02:00:00+00:00,-910.975,901.244,-9.729000000000003
2024-03-30 03:00:00+00:00,-1240.57,907.773,-332.798
2024-03-30 04:00:00+00:00,-963.904,1346.076,382.172
2024-03-30 05:00:00+00:00,-931.176,1618.4850000000001,687.308
2024-03-30 06:00:00+00:00,-1637.836,837.543,-800.29
2024-03-30 07:00:00+00:00,-2483.994,679.0600000000001,-1804.934
2024-03-30 08:00:00+00:00,-3005.45,733.143,-2272.307
2024-03-30 09:00:00+00:00,-1675.174,1021.308,-653.8679999999999
2024-03-30 10:00:00+00:00,-1046.825,986.279,-60.544
2024-03-30 11:00:00+00:00,-1548.481,926.9110000000001,-621.5699999999999
2024-03-30 12:00:00+00:00,-319.748,3603.219,3283.4739999999997
2024-03-30 13:00:00+00:00,-1373.829,850.482,-523.348
2024-03-30 14:00:00+00:00,-3599.229,1267.166,-2332.062
2024-03-30 15:00:00+00:00,-2199.6710000000003,2585.155,385.4839999999999
2024-03-30 16:00:00+00:00,-1449.348,1570.09,120.74400000000003
2024-03-30 17:00:00+00:00,-1733.4299999999998,1999.122,265.69100000000003
2024-03-30 18:00:00+00:00,-3190.911,2977.122,-213.78899999999987
2024-03-30 19:00:00+00:00,-1719.547,1531.132,-188.41700000000003
2024-03-30 20:00:00+00:00,-2026.068,2223.02,196.954
2024-03-30 21:00:00+00:00,-2358.988,1888.683,-470.307
2024-03-30 22:00:00+00:00,-1748.1100000000001,5220.08,3471.97
2024-03-30 23:00:00+00:00,-2873.3070000000002,3605.0280000000002,731.722
2024-03-31 00:00:00+00:00,-2030.778,5729.145,3698.367
2024-03-31 01:00:00+00:00,-995.534,3243.9809999999998,2248.445
2024-03-31 02:00:00+00:00,-1422.318,1397.537,-24.777000000000008
2024-03-31 03:00:00+00:00,-3550.632,2443.003,-1107.625
2024-03-31 04:00:00+00:00,-3543.16,927.037,-2616.127
2024-03-31 05:00:00+00:00,-3133.796,665.332,-2468.463
2024-03-31 06:00:00+00:00,-4086.827,584.179,-3502.649
2024-03-31 07:00:00+00:00,-6942.927,738.79,-6204.139
2024-03-31 08:00:00+00:00,-3728.911,684.884,-3044.025
2024-03-31 09:00:00+00:00,-1689.9070000000002,1310.492,-379.414
2024-03-31 10:00:00+00:00,-1988.282,883.982,-1104.3
2024-03-31 11:00:00+00:00,-1010.7719999999999,1227.073,216.30199999999996
2024-03-31 12:00:00+00:00,-416.773,3641.828,3225.053
2024-03-31 13:00:00+00:00,-608.763,2601.654,1992.891
2024-03-31 14:00:00+00:00,-2308.313,1282.706,-1025.606
2024-03-31 15:00:00+00:00,-1795.1309999999999,2167.067,371.93899999999996
2024-03-31 16:00:00+00:00,-1467.527,1287.152,-180.37400000000002
2024-03-31 17:00:00+00:00,-1572.43,1627.279,54.84700000000004
2024-03-31 18:00:00+00:00,-3310.9629999999997,549.467,-2761.495
2024-03-31 19:00:00+00:00,-4628.198,1544.458,-3083.738
2024-03-31 20:00:00+00:00,-4239.2,1383.491,-2855.708
2024-03-31 21:00:00+00:00,-2497.123,1765.917,-731.2049999999999
2024-03-31 22:00:00+00:00,-2142.477,1511.663,-630.812
2024-03-31 23:00:00+00:00,-855.8720000000001,1626.61,770.736
2024-04-01 00:00:00+00:00,-1627.676,3692.162,2064.485
2024-04-01 01:00:00+00:00,-1470.914,5017.276,3546.362
2024-04-01 02:00:00+00:00,-2118.691,1440.464,-678.2289999999999
2024-04-01 03:00:00+00:00,-3241.135,609.258,-2631.876
2024-04-01 04:00:00+00:00,-2728.671,838.104,-1890.566
2024-04-01 05:00:00+00:00,-2808.382,640.633,-2167.746
2024-04-01 06:00:00+00:00,-3482.8379999999997,737.324,-2745.516
2024-04-01 07:00:00+00:00,-3172.762,449.461,-2723.303
2024-04-01 08:00:00+00:00,-2096.438,1354.316,-742.122
2024-04-01 09:00:00+00:00,-1191.103,983.791,-207.31400000000002
2024-04-01 10:00:00+00:00,-1528.022,1203.624,-324.39799999999997
2024-04-01 11:00:00+00:00,-906.924,1884.315,977.392
2024-04-01 12:00:00+00:00,-765.454,1291.48,526.029
2024-04-01 13:00:00+00:00,-1266.029,2077.181,811.153
2024-04-01 14:00:00+00:00,-1732.445,1056.246,-676.2
2024-04-01 15:00:00+00:00,-1987.921,4138.93,2151.011
2024-04-01 16:00:00+00:00,-1864.14,2965.602,1101.458
2024-04-01 17:00:00+00:00,-2058.113,2267.646,209.53200000000004
2024-04-01 18:00:00+00:00,-3623.549,566.782,-3056.7670000000003
2024-04-01 19:00:00+00:00,-4641.431,1961.295,-2680.136
2024-04-01 20:00:00+00:00,-4340.565,1552.925,-2787.638
2024-04-01 21:00:00+00:00,-2750.61,1326.884,-1423.728
2024-04-01 22:00:00+00:00,-3942.341,2628.1,-1314.243
2024-04-01 23:00:00+00:00,-1578.089,2598.552,1020.463
2024-04-02 00:00:00+00:00,-2663.68,1364.927,-1298.753
2024-04-02 01:00:00+00:00,-1744.77,4201.3150000000005,2456.545
2024-04-02 02:00:00+00:00,-2632.793,5009.361,2376.566
2024-04-02 03:00:00+00:00,-2065.459,1780.4689999999998,-284.993
2024-04-02 04:00:00+00:00,-1432.135,1495.984,63.848999999999975
2024-04-02 05:00:00+00:00,-1488.02,1436.6779999999999,-51.34299999999999
2024-04-02 06:00:00+00:00,-2459.725,688.576,-1771.1509999999998
2024-04-02 07:00:00+00:00,-5723.4529999999995,643.262,-5080.1900000000005
2024-04-02 08:00:00+00:00,-2223.927,573.547,-1650.379
2024-04-02 09:00:00+00:00,-1707.164,631.452,-1075.712
2024-04-02 10:00:00+00:00,-1704.347,979.822,-724.5210000000001
2024-04-02 11:00:00+00:00,-669.296,1218.296,549.002
2024-04-02 12:00:00+00:00,-944.023,2129.715,1185.695
2024-04-02 13:00:00+00:00,-3360.455,1463.523,-1896.932
2024-04-02 14:00:00+00:00,-3950.325,1246.9279999999999,-2703.396
2024-04-02 15:00:00+00:00,-2379.93,3552.288,1172.3580000000002
2024-04-02 16:00:00+00:00,-2292.36,3213.197,920.8399999999999
2024-04-02 17:00:00+00:00,-2382.1059999999998,2025.835,-356.27
2024-04-02 18:00:00+00:00,-5515.225,1743.499,-3771.727
2024-04-02 19:00:00+00:00,-2960.92,2356.8940000000002,-604.029
2024-04-02 20:00:00+00:00,-3030.566,1893.334,-1137.233
2024-04-02 21:00:00+00:00,-4297.354,2280.008,-2017.346
2024-04-02 22:00:00+00:00,-3429.139,1717.8700000000001,-1711.268
2024-04-02 23:00:00+00:00,-1966.256,2234.195,267.94000000000005
2024-04-03 00:00:00+00:00,-1450.6699999999998,5808.976,4358.305
2024-04-03 01:00:00+00:00,-1675.976,7008.09,5332.111
2024-04-03 02:00:00+00:00,-2318.426,6242.38,3923.955
2024-04-03 03:00:00+00:00,-2275.238,1441.197,-834.041
2024-04-03 04:00:00+00:00,-1872.929,3140.933,1268.0
2024-04-03 05:00:00+00:00,-2143.433,6701.185,4557.753
2024-04-03 06:00:00+00:00,-2108.558,4550.351,2441.793
2024-04-03 07:00:00+00:00,-1795.469,1997.77,202.30400000000003
2024-04-03 08:00:00+00:00,-2813.155,1190.029,-1623.125
2024-04-03 09:00:00+00:00,-1876.608,1045.001,-831.605
2024-04-03 10:00:00+00:00,-2083.669,901.945,-1181.724
2024-04-03 11:00:00+00:00,-912.703,2602.668,1689.961
2024-04-03 12:00:00+00:00,-1991.334,2507.629,516.295
2024-04-03 13:00:00+00:00,-5801.901,1488.987,-4312.914
2024-04-03 14:00:00+00:00,-9333.255,2435.143,-6898.114
2024-04-03 15:00:00+00:00,-9792.675,495.329,-9297.348
2024-04-03 16:00:00+00:00,-6598.6050000000005,772.542,-5826.063
2024-04-03 17:00:00+00:00,-2609.297,2082.843,-526.452
2024-04-03 18:00:00+00:00,-2864.941,727.604,-2137.335
2024-04-03 19:00:00+00:00,-1829.94,729.663,-1100.278
2024-04-03 20:00:00+00:00,-1872.769,1158.041,-714.727
2024-04-03 21:00:00+00:00,-3036.153,355.957,-2680.197
2024-04-03 22:00:00+00:00,-1269.6979999999999,908.972,-360.725
2024-04-03 23:00:00+00:00,-518.006,5215.808,4697.803
2024-04-04 00:00:00+00:00,-1553.643,8768.254,7214.61
2024-04-04 01:00:00+00:00,-1743.594,12440.887,10697.296
2024-04-04 02:00:00+00:00,-2329.574,7110.099,4780.523
2024-04-04 03:00:00+00:00,-1899.775,1692.3790000000001,-207.39500000000004
2024-04-04 04:00:00+00:00,-2450.066,946.843,-1503.2259999999999
2024-04-04 05:00:00+00:00,-4010.644,854.549,-3156.092
2024-04-04 06:00:00+00:00,-5026.625,731.2,-4295.426
2024-04-04 07:00:00+00:00,-6484.777,388.88,-6095.9
2024-04-04 08:00:00+00:00,-5351.509,640.112,-4711.4
2024-04-04 09:00:00+00:00,-2769.019,937.647,-1831.373
2024-04-04 10:00:00+00:00,-876.191,1565.605,689.414
2024-04-04 11:00:00+00:00,-513.706,6970.4529999999995,6456.747
2024-04-04 12:00:00+00:00,-2212.464,4605.747,2393.285
2024-04-04 13:00:00+00:00,-4942.266,1145.0140000000001,-3797.2509999999997
2024-04-04 14:00:00+00:00,-5408.818,2014.717,-3394.098
2024-04-04 15:00:00+00:00,-5888.298,968.038,-4920.26
2024-04-04 16:00:00+00:00,-4816.69,1147.81,-3668.883
2024-04-04 17:00:00+00:00,-2374.39,959.923,-1414.464
2024-04-04 18:00:00+00:00,-1820.535,776.789,-1043.744
2024-04-04 19:00:00+00:00,-2193.447,1149.571,-1043.874
2024-04-04 20:00:00+00:00,-2978.723,893.732,-2084.995
2024-04-04 21:00:00+00:00,-2444.825,540.769,-1904.056
2024-04-04 22:00:00+00:00,-1582.0629999999999,882.458,-699.606
2024-04-04 23:00:00+00:00,-711.417,4912.54,4201.124
2024-04-05 00:00:00+00:00,-1399.938,12064.769,10664.831
2024-04-05 01:00:00+00:00,-3500.491,6208.362,2707.873
2024-04-05 02:00:00+00:00,-1504.764,1913.412,408.65
2024-04-05 03:00:00+00:00,-2121.281,1694.837,-426.444
2024-04-05 04:00:00+00:00,-2899.23,1747.435,-1151.7939999999999
2024-04-05 05:00:00+00:00,-4994.409,738.672,-4255.736
2024-04-05 06:00:00+00:00,-5366.101,641.789,-4724.313
2024-04-05 07:00:00+00:00,-3299.246,792.086,-2507.161
2024-04-05 08:00:00+00:00,-3260.554,895.1610000000001,-2365.393
2024-04-05 09:00:00+00:00,-2242.675,614.487,-1628.184
2024-04-05 10:00:00+00:00,-899.006,653.206,-245.8
2024-04-05 11:00:00+00:00,-658.075,3133.7290000000003,2475.651
2024-04-05 12:00:00+00:00,-1562.8780000000002,2177.806,614.927
2024-04-05 13:00:00+00:00,-2625.935,1742.036,-883.899
2024-04-05 14:00:00+00:00,-2538.705,1315.929,-1222.7759999999998
2024-04-05 15:00:00+00:00,-3898.929,912.177,-2986.751
2024-04-05 16:00:00+00:00,-4449.887,2495.581,-1954.304
2024-04-05 17:00:00+00:00,-3348.1369999999997,2061.545,-1286.591
2024-04-05 18:00:00+00:00,-2779.561,3178.929,399.36899999999997
2024-04-05 19:00:00+00:00,-2429.475,1623.5639999999999,-805.914
2024-04-05 20:00:00+00:00,-2530.289,1431.5839999999998,-1098.704
2024-04-05 21:00:00+00:00,-2134.713,1730.632,-404.078
2024-04-05 22:00:00+00:00,-4591.7480000000005,789.941,-3801.806
2024-04-05 23:00:00+00:00,-4540.705,4522.516,-18.188999999999993
2024-04-06 00:00:00+00:00,-3372.712,4846.981,1474.269
2024-04-06 01:00:00+00:00,-1499.044,7276.898,5777.855
2024-04-06 02:00:00+00:00,-1896.643,3656.288,1759.642
2024-04-06 03:00:00+00:00,-1160.377,2325.395,1165.016
2024-04-06 04:00:00+00:00,-1008.6,852.971,-155.627
2024-04-06 05:00:00+00:00,-1997.498,1604.71,-392.7900000000001
2024-04-06 06:00:00+00:00,-2321.132,553.412,-1767.7220000000002
2024-04-06 07:00:00+00:00,-3102.651,698.908,-2403.742
2024-04-06 08:00:00+00:00,-3795.705,657.364,-3138.342
2024-04-06 09:00:00+00:00,-2977.781,943.791,-2033.99
2024-04-06 10:00:00+00:00,-2497.4159999999997,962.515,-1534.8990000000001
2024-04-06 11:00:00+00:00,-1667.8,1499.717,-168.084
2024-04-06 12:00:00+00:00,-1078.507,2394.512,1316.007
2024-04-06 13:00:00+00:00,-2405.297,1638.981,-766.317
2024-04-06 14:00:00+00:00,-3540.456,1675.293,-1865.161
2024-04-06 15:00:00+00:00,-4040.251,1576.515,-2463.7349999999997
2024-04-06 16:00:00+00:00,-4232.438,1299.446,-2932.9919999999997
2024-04-06 17:00:00+00:00,-5217.597,1548.461,-3669.137
2024-04-06 18:00:00+00:00,-2568.458,1577.257,-991.201
2024-04-06 19:00:00+00:00,-2675.364,1506.312,-1169.052
2024-04-06 20:00:00+00:00,-2944.452,1401.051,-1543.405
2024-04-06 21:00:00+00:00,-5662.665,1570.641,-4092.024
2024-04-06 22:00:00+00:00,-3493.676,2672.35,-821.3269999999999
2024-04-06 23:00:00+00:00,-1990.93,2495.887,504.95699999999994
2024-04-07 00:00:00+00:00,-1372.695,4253.9710000000005,2881.279
2024-04-07 01:00:00+00:00,-1968.475,3706.703,1738.227
2024-04-07 02:00:00+00:00,-817.374,2623.092,1805.719
2024-04-07 03:00:00+00:00,-984.1949999999999,2384.677,1400.481
2024-04-07 04:00:00+00:00,-1488.762,592.232,-896.531
2024-04-07 05:00:00+00:00,-787.292,1093.273,305.97900000000004
2024-04-07 06:00:00+00:00,-1145.708,1761.845,616.138
2024-04-07 07:00:00+00:00,-917.223,856.103,-61.12099999999998
2024-04-07 08:00:00+00:00,-3236.928,1047.529,-2189.4
2024-04-07 09:00:00+00:00,-2896.374,1979.699,-916.6759999999999
2024-04-07 10:00:00+00:00,-1553.71,3288.708,1734.998
2024-04-07 11:00:00+00:00,-978.053,6902.7880000000005,5924.736
2024-04-07 12:00:00+00:00,-1409.85,6903.814,5493.963
2024-04-07 13:00:00+00:00,-4531.01,1344.854,-3186.157
2024-04-07 14:00:00+00:00,-6800.417,1616.2060000000001,-5184.21
2024-04-07 15:00:00+00:00,-4563.792,1284.833,-3278.963
2024-04-07 16:00:00+00:00,-2970.665,2400.98,-569.683
2024-04-07 17:00:00+00:00,-3747.978,1844.586,-1903.3919999999998
2024-04-07 18:00:00+00:00,-9939.663,426.64799999999997,-9513.014
2024-04-07 19:00:00+00:00,-7450.8240000000005,1724.797,-5726.025
2024-04-07 20:00:00+00:00,-3341.148,1910.245,-1430.9029999999998
2024-04-07 21:00:00+00:00,-3524.688,1089.008,-2435.678
2024-04-07 22:00:00+00:00,-2651.369,1350.7359999999999,-1300.635
2024-04-07 23:00:00+00:00,-2707.842,3260.453,552.6129999999999
2024-04-08 00:00:00+00:00,-1360.031,13467.983,12107.954
2024-04-08 01:00:00+00:00,-1091.604,16428.502,15336.895
2024-04-08 02:00:00+00:00,-916.8340000000001,6509.921,5593.0869999999995
2024-04-08 03:00:00+00:00,-1124.192,1700.202,576.008
2024-04-08 04:00:00+00:00,-4267.458,379.611,-3887.853
2024-04-08 05:00:00+00:00,-5868.678,793.372,-5075.3060000000005
2024-04-08 06:00:00+00:00,-7223.309,494.101,-6729.21
2024-04-08 07:00:00+00:00,-5687.866,517.744,-5170.12
2024-04-08 08:00:00+00:00,-4714.618,471.66,-4242.957
2024-04-08 09:00:00+00:00,-3544.591,673.099,-2871.493
2024-04-08 10:00:00+00:00,-1061.694,888.235,-173.459
2024-04-08 11:00:00+00:00,-880.097,4379.4220000000005,3499.325
2024-04-08 12:00:00+00:00,-1185.636,5000.933,3815.296
2024-04-08 13:00:00+00:00,-2943.881,1186.4180000000001,-1757.463
2024-04-08 14:00:00+00:00,-8401.439,608.451,-7792.9890000000005
2024-04-08 15:00:00+00:00,-11156.732,1576.777,-9579.951
2024-04-08 16:00:00+00:00,-5441.387,725.3290000000001,-4716.06
2024-04-08 17:00:00+00:00,-2293.334,3505.283,1211.9470000000001
2024-04-08 18:00:00+00:00,-1487.696,12997.659,11509.965
2024-04-08 19:00:00+00:00,-4804.573,2701.107,-2103.461
2024-04-08 20:00:00+00:00,-7371.486,2659.84,-4711.642
2024-04-08 21:00:00+00:00,-6514.758,1698.276,-4816.481
2024-04-08 22:00:00+00:00,-3363.083,1694.384,-1668.699
2024-04-08 23:00:00+00:00,-2767.062,2480.542,-286.51900000000006
2024-04-09 00:00:00+00:00,-982.8779999999999,5629.058999999999,4646.183
2024-04-09 01:00:00+00:00,-1842.7340000000002,8906.857,7064.124
2024-04-09 02:00:00+00:00,-717.965,1971.172,1253.206
2024-04-09 03:00:00+00:00,-1718.856,1587.772,-131.086
2024-04-09 04:00:00+00:00,-1497.265,1455.96,-41.303999999999995
2024-04-09 05:00:00+00:00,-3016.748,1191.282,-1825.466
2024-04-09 06:00:00+00:00,-4327.669,631.092,-3696.579
2024-04-09 07:00:00+00:00,-3425.055,547.017,-2878.038
2024-04-09 08:00:00+00:00,-3318.99,589.912,-2729.073
2024-04-09 09:00:00+00:00,-2019.715,663.28,-1356.434
2024-04-09 10:00:00+00:00,-2513.1800000000003,854.731,-1658.451
2024-04-09 11:00:00+00:00,-975.7539999999999,8262.614,7286.858
2024-04-09 12:00:00+00:00,-1702.3410000000001,6946.113,5243.772
2024-04-09 13:00:00+00:00,-2952.273,2077.984,-874.291
2024-04-09 14:00:00+00:00,-2890.429,1187.762,-1702.666
2024-04-09 15:00:00+00:00,-7097.829,1130.125,-5967.7080000000005
2024-04-09 16:00:00+00:00,-7427.434,1045.078,-6382.358
2024-04-09 17:00:00+00:00,-4409.536,669.34,-3740.196
2024-04-09 18:00:00+00:00,-2252.665,1725.2740000000001,-527.391
2024-04-09 19:00:00+00:00,-4472.164,688.7729999999999,-3783.392
2024-04-09 20:00:00+00:00,-2430.968,3363.061,932.093
2024-04-09 21:00:00+00:00,-3018.758,1952.2759999999998,-1066.4850000000001
2024-04-09 22:00:00+00:00,-2982.545,2571.439,-411.10499999999996
2024-04-09 23:00:00+00:00,-2625.034,1678.305,-946.7289999999999
2024-04-10 00:00:00+00:00,-1269.617,2011.021,741.405
2024-04-10 01:00:00+00:00,-1007.97,1915.223,907.253
2024-04-10 02:00:00+00:00,-1705.549,1244.096,-461.45300000000003
2024-04-10 03:00:00+00:00,-1305.108,1509.753,204.647
2024-04-10 04:00:00+00:00,-1181.439,772.98,-408.46299999999997
2024-04-10 05:00:00+00:00,-1242.059,2580.779,1338.722
2024-04-10 06:00:00+00:00,-2524.991,1048.034,-1476.956
2024-04-10 07:00:00+00:00,-1369.623,2012.144,642.5219999999999
2024-04-10 08:00:00+00:00,-973.907,3548.0570000000002,2574.1530000000002
2024-04-10 09:00:00+00:00,-3193.293,766.8530000000001,-2426.439
2024-04-10 10:00:00+00:00,-1606.239,930.97,-675.269
2024-04-10 11:00:00+00:00,-1357.103,1773.977,416.87299999999993
2024-04-10 12:00:00+00:00,-1305.2939999999999,4453.993,3148.701
2024-04-10 13:00:00+00:00,-2234.357,2379.407,145.05000000000004
2024-04-10 14:00:00+00:00,-2632.758,2092.742,-540.015
2024-04-10 15:00:00+00:00,-2820.066,2808.508,-11.556999999999938
2024-04-10 16:00:00+00:00,-5492.899,683.394,-4809.501
2024-04-10 17:00:00+00:00,-4370.419,1364.5,-3005.9210000000003
2024-04-10 18:00:00+00:00,-4816.595,979.526,-3837.071
2024-04-10 19:00:00+00:00,-5111.979,1646.763,-3465.218
2024-04-10 20:00:00+00:00,-4191.022,3191.5609999999997,-999.462
2024-04-10 21:00:00+00:00,-4938.788,2246.668,-2692.119
2024-04-10 22:00:00+00:00,-3445.114,2894.247,-550.866
2024-04-10 23:00:00+00:00,-1896.437,2053.064,156.62499999999997
2024-04-11 00:00:00+00:00,-1293.2440000000001,5333.767,4040.521
2024-04-11 01:00:00+00:00,-2520.0969999999998,6494.213,3974.116
2024-04-11 02:00:00+00:00,-1152.426,2721.829,1569.403
2024-04-11 03:00:00+00:00,-2077.875,1227.172,-850.703
2024-04-11 04:00:00+00:00,-1987.982,3926.574,1938.592
2024-04-11 05:00:00+00:00,-1692.898,5346.451,3653.552
2024-04-11 06:00:00+00:00,-1945.192,2877.247,932.053
2024-04-11 07:00:00+00:00,-2297.323,2428.137,130.813
2024-04-11 08:00:00+00:00,-2156.328,3216.775,1060.4460000000001
2024-04-11 09:00:00+00:00,-1306.145,2102.339,796.191
2024-04-11 10:00:00+00:00,-1388.917,4211.695,2822.777
2024-04-11 11:00:00+00:00,-915.316,4263.038,3347.723
2024-04-11 12:00:00+00:00,-1748.992,4543.225,2794.236
2024-04-11 13:00:00+00:00,-9516.762999999999,2473.958,-7042.805
2024-04-11 14:00:00+00:00,-14336.814,719.74,-13617.073
2024-04-11 15:00:00+00:00,-9250.341,2039.549,-7210.793
2024-04-11 16:00:00+00:00,-5767.12,1788.926,-3978.193
2024-04-11 17:00:00+00:00,-3428.3,1380.462,-2047.841
2024-04-11 18:00:00+00:00,-3373.973,1039.17,-2334.802
2024-04-11 19:00:00+00:00,-3890.703,629.823,-3260.879
2024-04-11 20:00:00+00:00,-2058.925,916.94,-1141.979
2024-04-11 21:00:00+00:00,-2507.2980000000002,733.777,-1773.519
2024-04-11 22:00:00+00:00,-1622.0810000000001,358.03700000000003,-1264.046
2024-04-11 23:00:00+00:00,-868.045,3137.655,2269.609
2024-04-12 00:00:00+00:00,-1959.8039999999999,14411.81,12452.003999999999
2024-04-12 01:00:00+00:00,-1605.6970000000001,13604.761,11999.064
2024-04-12 02:00:00+00:00,-2526.14,6582.077,4055.9390000000003
2024-04-12 03:00:00+00:00,-1447.526,1905.193,457.66700000000003
2024-04-12 04:00:00+00:00,-2435.123,1230.602,-1204.518
2024-04-12 05:00:00+00:00,-4531.3279999999995,1518.295,-3013.032
2024-04-12 06:00:00+00:00,-5245.6759999999995,466.178,-4779.498
2024-04-12 07:00:00+00:00,-7286.825,648.003,-6638.82
2024-04-12 08:00:00+00:00,-6829.813,519.843,-6309.968
2024-04-12 09:00:00+00:00,-3211.191,745.742,-2465.452
2024-04-12 10:00:00+00:00,-1708.43,486.175,-1222.254
2024-04-12 11:00:00+00:00,-557.301,2537.383,1980.083
2024-04-12 12:00:00+00:00,-1948.422,1635.788,-312.63
2024-04-12 13:00:00+00:00,-3495.137,2415.276,-1079.86
2024-04-12 14:00:00+00:00,-6159.55,1117.742,-5041.8099999999995
2024-04-12 15:00:00+00:00,-5562.518,1083.0439999999999,-4479.474
2024-04-12 16:00:00+00:00,-4286.384,2430.101,-1856.286
2024-04-12 17:00:00+00:00,-3885.955,2619.572,-1266.383
2024-04-12 18:00:00+00:00,-2389.669,2499.081,109.411
2024-04-12 19:00:00+00:00,-2430.09,1564.579,-865.51
2024-04-12 20:00:00+00:00,-2708.857,1917.563,-791.296
2024-04-12 21:00:00+00:00,-2029.3029999999999,2722.765,693.46
2024-04-12 22:00:00+00:00,-2860.996,1835.673,-1025.321
2024-04-12 23:00:00+00:00,-814.6659999999999,4248.188,3433.522
2024-04-13 00:00:00+00:00,-1348.839,3188.097,1839.257
2024-04-13 01:00:00+00:00,-945.28,2687.046,1741.766
2024-04-13 02:00:00+00:00,-1705.281,637.293,-1067.988
2024-04-13 03:00:00+00:00,-1537.183,1707.201,170.019
2024-04-13 04:00:00+00:00,-1858.979,1370.774,-488.203
2024-04-13 05:00:00+00:00,-2003.818,696.42,-1307.4
2024-04-13 06:00:00+00:00,-2336.3940000000002,934.908,-1401.484
2024-04-13 07:00:00+00:00,-4536.795,952.0129999999999,-3584.783
2024-04-13 08:00:00+00:00,-5938.691,1008.859,-4929.83
2024-04-13 09:00:00+00:00,-1661.019,778.876,-882.141
2024-04-13 10:00:00+00:00,-1057.174,690.7280000000001,-366.445
2024-04-13 11:00:00+00:00,-1102.312,2680.026,1577.713
2024-04-13 12:00:00+00:00,-557.206,3301.161,2743.955
2024-04-13 13:00:00+00:00,-1333.26,2176.185,842.927
2024-04-13 14:00:00+00:00,-3247.458,1202.689,-2044.769
2024-04-13 15:00:00+00:00,-3377.898,720.591,-2657.305
2024-04-13 16:00:00+00:00,-1369.377,1092.983,-276.39500000000004
2024-04-13 17:00:00+00:00,-2160.2290000000003,1296.258,-863.9680000000001
2024-04-13 18:00:00+00:00,-3343.445,1877.821,-1465.624
2024-04-13 19:00:00+00:00,-2136.486,1335.663,-800.823
2024-04-13 20:00:00+00:00,-2005.696,1961.389,-44.30500000000001
2024-04-13 21:00:00+00:00,-3112.168,2353.356,-758.8090000000001
2024-04-13 22:00:00+00:00,-3061.794,1634.629,-1427.1660000000002
2024-04-13 23:00:00+00:00,-983.274,3115.227,2131.955
2024-04-14 00:00:00+00:00,-1474.9270000000001,5149.214,3674.282
2024-04-14 01:00:00+00:00,-1680.672,7373.89,5693.219
2024-04-14 02:00:00+00:00,-2167.881,4000.943,1833.0629999999999
2024-04-14 03:00:00+00:00,-2242.239,902.142,-1340.096
2024-04-14 04:00:00+00:00,-6361.479,797.715,-5563.765
2024-04-14 05:00:00+00:00,-5681.998,767.713,-4914.285
2024-04-14 06:00:00+00:00,-3418.799,825.684,-2593.117
2024-04-14 07:00:00+00:00,-2100.668,505.085,-1595.584
2024-04-14 08:00:00+00:00,-2089.248,910.428,-1178.819
2024-04-14 09:00:00+00:00,-1486.748,1026.561,-460.188
2024-04-14 10:00:00+00:00,-1667.801,365.404,-1302.398
2024-04-14 11:00:00+00:00,-892.424,1731.25,838.828
2024-04-14 12:00:00+00:00,-1038.967,3598.313,2559.3469999999998
2024-04-14 13:00:00+00:00,-3958.836,692.997,-3265.843
2024-04-14 14:00:00+00:00,-2127.011,1742.6870000000001,-384.32399999999996
2024-04-14 15:00:00+00:00,-2011.585,1442.605,-568.978
2024-04-14 16:00:00+00:00,-1947.254,1747.953,-199.30100000000004
2024-04-14 17:00:00+00:00,-2359.42,1671.336,-688.086
2024-04-14 18:00:00+00:00,-2518.506,1327.668,-1190.834
2024-04-14 19:00:00+00:00,-4228.726,1333.6409999999998,-2895.087
2024-04-14 20:00:00+00:00,-2181.522,1275.817,-905.7049999999999
2024-04-14 21:00:00+00:00,-1911.151,1463.009,-448.14300000000003
